name,reading,meaning,example
軍使,ぐんし,交戦中に、交渉のため敵軍に派遣される者。戦時国際法規は、目印として白旗を掲げ、相手はこれを攻撃してはならないと定める。,269
軍種,ぐんしゅ,軍隊の種類。陸軍・空軍・海軍・海兵隊など。,195
軍縮,ぐんしゅく,国際間の緊張緩和、または国力の負担軽減などのために、軍備の規模を縮めること。,1352
群書,ぐんしょ,多くの書物。群籍。,206
軍書,ぐんしょ,１ 軍事上の事柄を記した文書。また、軍学に関する書物。２ 合戦を記録した書物。軍記。,41
群小,ぐんしょう,たくさんの小さいもの。また、多くの取るに足らないことやもの。,180
軍職,ぐんしょく,軍人の官職、または職務。,73
群臣,ぐんしん,多くの臣下。諸臣。,638
軍神,ぐんしん,１ 武運を守る神。いくさがみ。八幡大菩薩、ローマ神話のマルスなど。２ 武勲を立てて戦死した将兵を、軍人の手本としてたたえた語。,594
軍陣,ぐんじん,１ 軍の陣営。軍営。２ 軍の陣立て。,125
群星,ぐんせい,数多くの星。群がり集まる星。,29
軍制,ぐんせい,軍の維持・管理・運用などに関する諸制度の総称。,804
軍政,ぐんせい,１ 軍事に関する政務。２ 戦争・内乱などに際し、軍が行政を担当すること。３ 明治憲法下で、軍の編制・維持・管理などに関する国務。４ 軍隊の力を背景に、軍人が政治権力を掌握して支配する政府の形態。軍政。,1723
軍勢,ぐんぜい,軍の勢力。軍隊。,7051
群籍,ぐんせき,多くの書籍。群書。,0
軍籍,ぐんせき,軍人である資格・身分。兵籍。,260
軍扇,ぐんせん,武将が陣中で指揮に用いた扇。多くは骨が黒漆塗り、地紙に日月星辰(せいしん)を描く。,57
軍船,ぐんせん,水上の戦いに用いる船。いくさぶね。,723
群叢,ぐんそう,植物の群落を分類する単位。特定の種類が集まり、一定の相観をもつもの。ヤブコウジ‐スダジイ群集、ヨシ‐マコモ群集、オオバコ群集などという。,0
軍装,ぐんそう,１ 戦闘用の武装をすること。また、その装備。２ 軍服を着ること。また、その軍服。,525
群像,ぐんぞう,１ 多くの人々の姿。２ 絵画・彫刻で、人物の集合的構成により、集団的な意志や精神状況を表現したもの。,630
軍足,ぐんそく,軍用の靴下。太い白の木綿糸で織った靴下。,0
軍属,ぐんぞく,軍人でなくて、軍に所属する者。陸海軍文官や技師などの総称。,589
軍卒,ぐんそつ,兵士。兵卒。,52
群体,ぐんたい,分裂や出芽によって生じた新しい個体が、母体を離れずに、組織内の連絡を保ちながら生活する個体群。海綿動物・サンゴ・クダクラゲ・ボルボックス・珪藻(けいそう)などにみられる。コロニー。,457
軍体,ぐんたい,能の三体の一。武人の風姿。,0
群大,ぐんだい,前橋市に本部のある国立大学法人。群馬師範学校・群馬青年師範学校・前橋医科大学・桐生工業専門学校を統合し、昭和24年（1949）新制大学として発足。平成16年（2004）国立大学法人となる。,0
群団,ぐんだん,植物の群落を分類するときの単位。構成の似たいくつかの群集をまとめたもの。,36
軍団,ぐんだん,１ 軍隊編制の単位の一。歩兵2個師団以上の編制で、軍と師団との中間の規模のもの。２ 実力のある人を中心にした集団。または、共通の目的をもつ人々。,10546
軍談,ぐんだん,１ 江戸時代の通俗小説で、合戦を題材としたもの。太閤記・甲越軍記など。軍記物。２ 軍記物を節おもしろく読み聞かせること。,95
軍中,ぐんちゅう,１ 軍隊または軍営の中。陣中。２ 戦争の間。戦時中。,0
軍手,ぐんて,太い白の木綿糸で編んだ作業用の手袋。もと、軍用に作られたもの。,382
群党,ぐんとう,１ 多くの党。２ 集まって徒党を組むこと。また、その集団。,0
群島,ぐんとう,群がった多くの島。,1764
軍刀,ぐんとう,軍人の携帯する、戦闘用の刀。,746
郡内,ぐんない,山梨県東半部の古称。富士吉田市・都留市・大月市を含む一帯。郡内織の産地。,5486
軍馬,ぐんば,軍隊で用いる馬。,1032
群発,ぐんぱつ,地震などが、局地的に、しきりに起こること。,146
軍費,ぐんぴ,戦争および軍事一般の費用。軍事費。戦費。,153
軍票,ぐんぴょう,主として戦地・占領地で、軍が通貨に代えて発行する手形。軍用手形。,144
軍兵,ぐんぴょう,兵士。兵卒。,882
群舞,ぐんぶ,大ぜい群がって踊ること。,116
郡部,ぐんぶ,郡に属する地域。,345
軍夫,ぐんぷ,軍隊に属して雑役をする人。また、兵卒のこと。,80
軍服,ぐんぷく,軍人の制服。,3396
軍帽,ぐんぼう,軍人の制帽。,456
群峰,ぐんぽう,群がりたつ山々。群山。,32
軍法,ぐんぽう,１ 戦争の方法。戦術。兵法。２ 軍隊の法律。軍隊の刑法。軍律。,1448
軍鋒,ぐんぽう,１ 軍の威勢。２ 軍の先鋒。先陣。,3
群馬,ぐんま,関東地方北西部の県。ほぼもとの上野(こうずけ)国の全域にあたる。県庁所在地は前橋市。,5161
群民,ぐんみん,多くの人民。群衆。,0
軍民,ぐんみん,１ 軍人と人民。２ 兵士。軍卒。,362
群盲,ぐんもう,１ 多数の盲人。２ 多くのおろかな人々。,35
軍門,ぐんもん,陣営の門。軍営の入り口。陣門。,262
群羊,ぐんよう,１ 多くの羊。２ 多くの弱者。,11
軍容,ぐんよう,１ 軍隊の威容や装備のこと。２ 軍隊の秩序や規律のこと。,71
群落,ぐんらく,１ 多くの村落。２ 一定の自然環境で、互いに有機的なつながりをもって生育している異種の植物の集まり。植物群落。,1137
群吏,ぐんり,多くの役人。多くの官吏。,0
軍律,ぐんりつ,１ 軍隊内で守るべき規律。軍紀。２ 軍の法律。軍法。,294
軍略,ぐんりゃく,攻撃・防衛に関する軍事上のはかりごと。戦略。,269
軍旅,ぐんりょ,１ 軍隊。軍勢。２ 戦争。いくさ。,77
群僚,ぐんりょう,多くの官僚。百官。,0
軍糧,ぐんりょう,軍隊の糧食。兵糧(ひょうろう)。,85
軍令,ぐんれい,１ 軍の命令。陣中での命令。２ 軍事上の法令や刑罰。３ 明治憲法下で、作戦・用兵に関する統帥事務。,2731
群狼,ぐんろう,むれ集まっている狼(おおかみ)。,71
群緑,ぐんろく,日本画の絵の具の一。群青(ぐんじょう)と緑青(ろくしょう)とを混合したもの。また、その色。,0
群論,ぐんろん,代数学の一部門。集合が群の定義を満たすとき、この集合の性質を研究する学問。,154
狗賓,ぐひん,１ 天狗(てんぐ)のこと。２ うぬぼれの強いこと。また、そういう人。,17
芸域,げいいき,修得した芸の範囲、幅。,61
鯨飲,げいいん,鯨が水を飲むように、酒を一時にたくさん飲むこと。牛飲。,39
芸妓,げいぎ,歌舞や音曲などで、酒宴の座に興を添えることを業とする女性。芸者。芸子。,1774
迎撃,げいげき,攻めて来る相手を迎え撃つこと。邀撃(ようげき)。,3890
迎合,げいごう,自分の考えを曲げてでも、他人の気に入るように調子を合わせること。,660
芸者,げいしゃ,１ 歌舞・音曲を行って酒宴の席に興を添えることを職業とする女性。芸妓(げいぎ)。２ 遊芸に秀でている者。３ 芸能を職業とする者。役者。,4793
迎車,げいしゃ,タクシーが客を迎えに行くこと。また、そのときの表示。空車ではないことを明示する。,26
芸術,げいじゅつ,１ 特定の材料・様式などによって美を追求・表現しようとする人間の活動。および、その所産。絵画・彫刻・建築などの空間芸術、音楽・文学などの時間芸術、演劇・映画・舞踊・オペラなどの総合芸術など。２ 学芸と技術。,35035
迎春,げいしゅん,新春を迎えること。新年を迎えること。年頭のあいさつの言葉として、年賀状などに用いられる。,88
芸当,げいとう,１ 人前で演じてみせる、特別な訓練や能力を要する芸。２ 普通ではできそうにない行為。,1180
芸人,げいにん,１ 俳優・落語家など、演芸を職業とする人。２ 芸のうまい人や多芸の人。,6481
芸能,げいのう,１ 映画・演劇・落語・歌謡・音楽・舞踊など、主に大衆演芸向けの娯楽の総称。２ 学問・芸術・技能などについてのすぐれた能力。３ 教養として身につけなければならない学問・芸術などの技芸。礼・楽・射・御・書・数の六芸(りくげい)のほか、詩歌・書画・蹴鞠(しゅうきく)など。４ 生花・茶の湯・歌舞音曲などの芸事。,9079
迎賓,げいひん,客をもてなすこと。特に国賓などをもてなすこと。,43
芸風,げいふう,俳優などの、独特の演技のしかた・持ち味。,653
芸名,げいめい,芸能人が職業上もちいる本名以外の名。,3120
隙意,げきい,互いの心にへだたりがあること。不和であること。,0
激越,げきえつ,(スル)感情が激しく高ぶること。感情が高ぶって言動が荒々しくなること。また、そのさま。,314
激化,げきか,以前よりもはげしくなること。げっか。,3077
劇画,げきが,１ 漫画の一形式。ストーリーをもった漫画のうち、描線が動的で、画面の遠近のとり方や背景の描き方などが写実的なもの。筋立てのおもしろさ・現実性を主眼とする。２ 紙芝居。,741
激辛,げきから,１ 食品の味が非常に辛いこと。２ 評価が厳しいこと。３ 将棋や囲碁で、局面がおおかた決まっている段階で指す（打つ）、緩みのない厳しい手。４ 将棋や囲碁で、逼迫して迫力のある局面のたとえ。,98
激減,げきげん,数や量などが急にひどく減ること。,2935
激昂,げきこう,感情がひどく高ぶること。ひどく怒ること。,1614
撃砕,げきさい,物をうち砕くこと。敵を徹底的に負かすこと。,59
激賛,げきさん,非常に褒めること。激賞。,2
激写,げきしゃ,俗に、センセーショナルな瞬間の写真を撮ること。決定的瞬間をカメラに収めること。,47
劇症,げきしょう,病気の進行が急激で予後不良である症状。,78
激賞,げきしょう,大いに褒めること。,455
激情,げきじょう,はげしくわき起こる感情。,1835
激甚,げきじん,非常にはげしいこと。はなはだしいこと。また、そのさま。,133
激成,げきせい,刺激して事を引き起こすこと。また、いっそう激しくすること。,0
激戦,げきせん,はげしく戦うこと。はげしい戦い。,2751
激増,げきぞう,数量がはげしい勢いでふえること。,694
撃退,げきたい,攻めてきた敵などを、逆に攻撃して追い払うこと。,4694
劇団,げきだん,演劇の上演・研究を目的として組織された団体。,6684
撃沈,げきちん,艦船を攻撃して沈めること。,4086
撃墜,げきつい,航空機などを撃ち落とすこと。,4444
激痛,げきつう,はげしい痛み。,2224
劇的,げきてき,劇を見ているように緊張や感動をおぼえるさま。ドラマチック。,3632
激怒,げきど,はげしく怒ること。また、その怒り。,4907
激闘,げきとう,はげしくたたかうこと。また、そのたたかい。,818
激動,げきどう,はげしくゆれうごくこと。特に、状況・情勢などがめまぐるしく変化すること。,790
激突,げきとつ,はげしい勢いで突き当たること。,3907
撃破,げきは,攻撃して敵をうちやぶること。うち負かすこと。,6107
激白,げきはく,１ （マスコミ等の取材などで発言を求められた者が）衝撃的な内容を隠さずにうち明けること。２ 押さえていた気持ちから、一転して堰を切ったように告白を始めること。,0
劇物,げきぶつ,劇薬と同程度の毒性をもつ、医薬品以外の物質。,260
激変,げきへん,はげしく変わること。急激に変化すること。,677
撃滅,げきめつ,うちほろぼすこと。攻撃して全滅させること。,960
激安,げきやす,値段が通常に比べて著しく安いこと。,78
激流,げきりゅう,勢いのはげしい流れ。はげしく変化する物事のたとえにもいう。,675
逆鱗,げきりん,目上の人の怒り。,443
激励,げきれい,はげまして、奮い立たせること。,2095
激烈,げきれつ,きわめてはげしいこと。また、そのさま。,1322
激論,げきろん,はげしく論争すること。はげしい議論。,476
下戸,げこ,１ 酒の飲めない人。酒が嫌いな人。２ 律令制で、戸を大戸・上戸・中戸・下戸に分けたうちの最下級。徴発に応じて出す壮丁が三人以下の戸。,342
下剤,げざい,排便を促すために用いる薬。下し薬。通じ薬。,212
戯作,げさく,１ 戯れに詩文を作ること。また、その作品。２ 江戸後期の通俗小説類の総称。洒落本・滑稽本・黄表紙・合巻(ごうかん)・読本(よみほん)・人情本など。伝統的で格式の高い和漢の文学に対していう。,675
下車,げしゃ,電車や自動車から降りること。また、電車から降りて駅の改札を出ること。降車。,1919
下宿,げしゅく,１ ある期間、あらかじめ契約を結んで部屋を借り、部屋代・食費などを払って居住すること。また、その家。２ 宿泊費の安い下等な旅館。安宿。したやど。,7340
下種,げす,１ 心根の卑しいこと。下劣なこと。また、そのようなさまやその人。２ 身分の低い者。３ 身分の低い役人。特に、中世、荘園の現地で実務を行った荘官のこと。京都にいる荘官の上司に対していう。,92
下水,げすい,１ 住宅の台所・風呂場や、工場などから流れ出る汚れた水。２ 下水を流す溝。下水道。下水管。,1356
下駄,げた,１ 木をくりぬき、歯を作りつけにし、台部に三つの穴をあけて鼻緒をすげた履物。歯はふつう2本で、別の材を差し込むものもある。２ 活字印刷の校正刷りで、必要な活字がないときに活字を裏返して入れる伏せ字。下駄の歯のような形「〓」をしている。伏せ字。,4884
解脱,げだつ,悩みや迷いなど煩悩(ぼんのう)の束縛から解き放たれて、自由の境地に到達すること。,653
月賦,げっぷ,１ 代金などの全額を一時に払わないで、月々に割り当てて分割払いにすること。月賦払い。また、その月々の支払い金。２ 「月賦販売」の略。３ 月々に割り当てること。,264
月例,げつれい,毎月定期的に行われること。,181
解毒,げどく,体内に入った毒の作用を除くこと。,586
解熱,げねつ,異常に高くなった体温を下げること。,157
下品,げひん,１ 品格・品性が劣ること。卑しいこと。また、そのさま。２ 品質の劣った物。,2112
下落,げらく,物価や相場、また、物事の価値などがさがること。,2008
下痢,げり,大便が液状もしくはそれに近い状態で排泄(はいせつ)されること。,1726
減圧,げんあつ,圧力を下げること。また、圧力が下がること。,558
原案,げんあん,もとになる案。特に、会議などに提出された、最初の案。,1748
厳威,げんい,おごそかで威光があること。また、そのさま。,0
原因,げんいん,１ ある物事や状態を引き起こしたもとになった事・出来事。２ ある事物を成立させるもととなった物事・理由。アリストテレスでは形相因・質料因・作用因・目的因の四つに区別するが、狭義には、二つの事象が必然的な関係のもとに生起する時、時間的に先なるものをいい、後なるものを結果という。,45005
幻影,げんえい,１ 感覚の錯誤によって、実際には存在しないのに、存在するかのように見えるもの。まぼろし。２ まるで現実に存在しているかのように、心の中に描き出されるもの。遠い過去の情景や、願望から作り出される将来の像など。,3383
原液,げんえき,加工したり薄めたりしない前の、濃い液体。,117
減益,げんえき,利益が減ること。,32
現役,げんえき,１ 旧日本陸海軍の常備兵役の一。所属部隊に入り、軍務に従っていること。また、その将校や兵士。２ 現在ある地位・職などに就いて活動していること。また、その人。３ 在学中に上の学校などを受験する者。また、その試験に合格した者。特に、大学受験についていう。浪人に対する語。,14052
原価,げんか,１ 利益を含めていない仕入れ値段。もとの値段。もとね。２ （原価）商品の製造・販売などに要した財貨・用役の消費を、単位当たりに計算した価。コスト。,656
減価,げんか,１ 定価から割り引くこと。また、その値段。値下げ。値引き。２ 価額をへらすこと。,310
言下,げんか,言葉の終わるか終わらないかに、すぐ。言いおわった直後。,683
原画,げんが,１ （複製画に対して）もとの絵。２ 印刷のもととなる絵画原稿。,1562
厳戒,げんかい,厳重に警戒すること。,191
限界,げんかい,１ 物事の及ぶ一番端。その状態をもちこたえることのできるぎりぎりのところ。かぎり。２ 二つのものの間を境界で区切ること。,11940
言外,げんがい,言葉に出さない部分。,604
厳格,げんかく,規律や道徳にきびしく、不正や怠慢を許さないこと。また、そのさま。,4908
幻覚,げんかく,実際に感覚的刺激や対象がないのに、あるように知覚すること。幻視・幻聴など。,3405
減額,げんがく,数量や金額を減らすこと。,644
元気,げんき,１ 心身の活動の源となる力。２ 体の調子がよく、健康であること。また、そのさま。３ 天地の間にあって、万物生成の根本となる精気。,20908
原義,げんぎ,その言葉が本来もっていた意味。もとの意味。原意。,470
減給,げんきゅう,給料を減らすこと。特に、制裁や懲戒処分として、一定期間、その人の給料を減らすこと。,167
言及,げんきゅう,いいおよぶこと。話がある事柄までふれること。,9013
元凶,げんきょう,悪党の中心人物。悪者のかしら。転じて、諸悪の根源。,768
厳禁,げんきん,きびしく禁じること。厳重に禁止すること。,741
現金,げんきん,１ 手持ちのかね。その場で受け渡しをすることのできる金銭。また、金銭をその場で受け渡しすること。キャッシュ。２ 通用の貨幣。小切手・手形・為替などに対していう。キャッシュ。通貨。３ 簿記上、通貨およびいつでも通貨に換えられる小切手・送金為替手形など。４ キャッシュフロー計算書で、手許現金と要求払預金のこと。５ まとまった額の金銭。げんなま。６ 目先の利害損得によってすぐ態度や主張を変えるさま。,5993
原型,げんけい,もとの型。もとになる構造・構成をもつもの。,5508
原形,げんけい,１ もとの型。もとになる構造・構成をもつもの。２ 鋳物や彫刻作品などのもとになる型。土や石膏などで作る。３ 洋裁で、服を作るときに基本となる平面製図のもとの型。４ 動植物の、現存する諸種の類から抽象して、それらの根源とされる型。５ 心理学で、現象の背後にあって、その現象を発生させる根源的なもの。,1484
減軽,げんけい,１ 重さや負担を減らして軽くすること。軽減。２ 裁判所が刑を言い渡すときに刑を軽くすること。,73
現形,げんけい,現在のかたち・ありさま。,11
原語,げんご,もとの語。翻訳した言葉に対して、そのもとになった外国の言葉。,712
言語,げんご,音声や文字によって、人の意志・思想・感情などの情報を表現・伝達する、または受け入れ、理解するための約束・規則。,33506
原稿,げんこう,１ 印刷・公表するもののもとになる文章・書画・写真など。特に、その目的で文章を書いたもの。２ 演説・講演などの草案。,13442
現行,げんこう,現在行われていること。,5283
厳酷,げんこく,思いやりに欠け、非常にきびしいこと。むごいこと。また、そのさま。,65
現在,げんざい,１ 過去と未来の間。過去から未来へと移り行く、今。また、近い過去や未来を含む、今。副詞的にも用いる。２ 変化する物事の状態をある時点で区切って示すときの、その時点。３ 現に存在すること。目の前にあること。４ 正真正銘の。まぎれもない。５ 明白な事実であるさま。また、近い将来そのことが実現するのが確実であるさま。６ 仏語。三世(さんぜ)の一。今、生をうけているこの世。現世。７ 文法の時制の一。今の時点での動作・状態など表すときに用いる形。現在形。８ 星新一のショートショート作品。かぼちゃの馬車に収録。,236129
原作,げんさく,翻訳・改作・脚色などをする前の、もとの作品。,18041
原産,げんさん,最初に産出したこと。また、したもの。,2040
減産,げんさん,生産量が減ること。また、生産量を減らすこと。,79
見参,げんざん,１ 参上して目上の人に対面すること。げざん。げんぞう。２ 目上の人が目下の者に会ってやること。げざん。げんぞう。３ 節会(せちえ)や宴会などに出席すること。また、出席者が記名して、その主人の前に差し出すこと。げざん。げんぞう。,196
原始,げんし,１ 物事のはじめ。おこり。元始。２ 初期の段階であること。組織・構造などが単純で、未分化・未発達なこと。３ 自然のままで、人為の加えられていないこと。,6386
原子,げんし,１ 物質の基本的構成単位で、化学元素としての特性を失わない、最小の微粒子。原子核とそれを取り巻く1個または複数個の電子からなり、大きさは約1億分の1センチ。２ 「原子核」「原子力」「原子爆弾」などをさす語。,11789
原資,げんし,１ 資金源。もとで。２ 財政投融資にあてられる資金。,319
厳旨,げんし,１ きびしい命令。また、その趣旨。２ 相手を敬って、その手紙の趣旨をいう語。,0
幻視,げんし,幻覚の一。実際にはないものが、あるように見えること。,626
言辞,げんじ,ことば。ことばづかい。言詞。,474
原質,げんしつ,１ 本来の性質。２ そのものを組成する根本の物質・要素。,41
現実,げんじつ,１ 今、現に事実として存在している事柄・状態。２ 理想に対してその素材や障害となる日常的・物質的なもの。現状。３ 現に存在し活動するもの。想像・虚構や可能性ではなく、現に成り立っている状態。実際の存在。実在。４ 実現すること。５ 星新一のショートショート作品。おのぞみの結末に収録。,43404
厳守,げんしゅ,命令や約束などを、きびしく守ること。,494
厳重,げんじゅう,１ いいかげんにせず、きびしい態度で物事に対処するさま。２ おごそかなさま。いかめしいさま。また、霊験あらたかなさま。,5422
厳粛,げんしゅく,１ おごそかで、心が引き締まるさま。２ まじめで、きびしいさま。真剣なさま。３ 重大で動かしがたいさま。,2313
現出,げんしゅつ,実際にあらわれ出ること。また、実際にあらわし出すこと。出現。,858
原書,げんしょ,１ 翻訳書・書写本などに対して、そのもとになっている書物。原本。２ 外国の文字で書かれている書物。特に欧米の書物。洋書。,615
減少,げんしょう,減って少なくなること。また、減らして少なくすること。,20259
現象,げんしょう,１ 人間が知覚することのできるすべての物事。自然界や人間界に形をとって現れるもの。２ 哲学で、本体・本質が外的に発現したもの。３ 哲学で、カント哲学で、主観によって感性的に受容された内容が、時間・空間およびカテゴリーなどの主観にそなわる認識形式によって、総合的に統一されたもの。その背後にある物自体は不可知とされる。４ 哲学で、フッサールの現象学で、意識に現前し、直接的に自らを現している事実。本体などの背後根拠との相関は想定しない。５ 星新一のショートショート作品。ありふれた手法に収録。,27617
原状,げんじょう,初めにあった状態。もとのままの形態。,150
現状,げんじょう,現在の状態、ありさま。,8686
原色,げんしょく,１ まぜ合わせて種々の色を作るもとになる色。一般には赤・青・黄の3色。光の場合は、赤・緑・青の3色。２ まじりけのない、純度の高い色。強く派手な色。３ 絵画の複製や印刷などで、原物・原画のもとのままの色。,857
現職,げんしょく,現在、ある職務に就いていること。また、その職業や職務。,2046
原図,げんず,模写・複製のもとになった図。また、修正する前の図。,94
減衰,げんすい,しだいに減っていくこと。,1122
現世,げんせ,現在の世。この世。,2414
厳正,げんせい,規準を厳格に守って公正に行うこと。また、そのさま。,20
幻世,げんせい,まぼろしのように、はかない人の世。人世。,0
減税,げんぜい,税金の額を減らすこと。,587
原石,げんせき,１ 原料となる鉱石。原鉱。２ 加工の施されていない宝石。,319
原籍,げんせき,１ 戸籍を変更する以前の、もとの籍。２ 本籍。,74
厳責,げんせき,きびしく責めること。きびしくとがめること。厳譴(げんけん)。,0
言責,げんせき,１ 自分の述べた言葉に対する責任。２ 物事について、そのよしあしを論ずべき責任。,8
言説,げんせつ,意見を言ったり物事を説明したりすること。また、その言葉。ごんせつ。,832
厳選,げんせん,厳重に選択すること。きびしい基準で選び出すこと。,433
源泉,げんせん,１ 水がわき出るもと。みなもと。２ 物事が発生してくるもと。,2470
厳然,げんぜん,いかめしくおごそかなさま。動かしがたい威厳のあるさま。,740
現前,げんぜん,１ 現在、目の前にあること。目の前にあらわれていること。２ 現にここにあること。感官・意識に現れていること。西欧形而上学では恒常的実体と結びつけてとらえられたが、ハイデッガーはそれを出来事として考え、デリダも脱構築の対象としている。,270
幻想,げんそう,現実にはないことをあるかのように心に思い描くこと。また、そのような想念。,6200
幻像,げんぞう,実際にはないのに、あるかのように見える像。幻影。,209
原則,げんそく,１ 人間の社会的活動の中で、多くの場合にあてはまる基本的な規則や法則。２ 他の諸命題がそこから導き出される基本命題。,17814
減速,げんそく,速度を落とすこと。また、速度が落ちること。,2629
現存,げんそん,現在、実際にあること。現実に存在していること。,12515
減退,げんたい,減って少なくなること。特に、体力・意欲などが衰えること。,971
原題,げんだい,改めたり翻訳したりした題に対して、もとの題。,696
現代,げんだい,１ 現在の時代。今の世。当世。２ 歴史上の時代区分の一。ふつう、日本史では第二次大戦後の時代、世界史では第一次大戦後の時代をさす。,42652
厳達,げんたつ,きびしく言い渡すこと。また、厳重に通達すること。,25
現地,げんち,１ ある事が実際に行われている、また行われる場所・土地。現場。２ 現在、自分が住んでいる土地。,14282
言質,げんち,のちの証拠となる言葉。ことばじち。,308
原注,げんちゅう,初めからその文章についている注。,16
原著,げんちょ,注釈を付したり、翻訳・改作したりしたものに対して、そのもとになった著作。原作。,361
幻聴,げんちょう,幻覚の一。実際には音がしていないのに、聞いたように感じること。,679
限定,げんてい,１ 物事の範囲や数量を限ること。２ 思考の対象の性質・範囲などを狭めて明確に定めること。,21855
原典,げんてん,引用や翻訳などのよりどころになる、もとの文献。,1206
原点,げんてん,１ 長さを測定する場合に基準となる点。２ 物事を考えるときの出発点。３ 数学で、座標の基準になる点。平面・空間では座標軸の交点、数直線上では0点。４ マージャンで、勝ち負けをはかる基準となる点数。,2377
減点,げんてん,誤りや違反などがある場合に、点数を減らすこと。また、その減らす点数。,524
限度,げんど,そこまでと限られている程度。認めうる範囲の、ぎりぎりのところ。かぎり。,3239
原動,げんどう,運動や活動を起こすもとになるもの。,41
言動,げんどう,人前で言ったり、したりすること。言葉と行い。言行。,4336
現認,げんにん,実際にその事実や事情の生じた現場にいて知っていること。,11
現場,げんば,１ 事件や事故が実際に起こった場所。また、現にそれが起こっている場所。げんじょう。２ 実際に作業が行われている場所。また、企業などで、管理部門に対する実務部門をいう。,26216
厳罰,げんばつ,きびしく罰すること。また、その罰。,635
原盤,げんばん,１ レコードの元になる、音波を溝として刻み込んだ金属製の円盤。２ 古いレコードの複製を作る場合の、元になる盤。レコードに限らず、映画フィルム、ビデオテープ、CD、DVDなどの音声・動画データで、複製を作る際に元となるオリジナルデータのこと。また、それを収録したメディアのこと。マスター。,236
減便,げんびん,船・航空機などの定期便の運航回数を減らすこと。,497
厳父,げんぷ,１ きびしい父。厳格な父。２ 他人の父を敬っていう語。,61
厳封,げんぷう,厳重に封をすること。,35
原物,げんぶつ,写真に写されたものなどに対して、もとのもの。,50
現物,げんぶつ,１ 現にある品物。実際の品物。２ 金銭に対して、品物。物品。３ 取引の対象となる実際の商品。株券・綿糸・砂糖・ゴムなど。４ 「現物取引」の略。,1177
原簿,げんぼ,１ もとの帳簿。写しに対していう。２ 簿記の元帳(もとちょう)。３ 法律上、一定の権利関係が記載されている帳簿。特許原簿など。,138
厳法,げんぽう,厳格な法律。きびしい掟(おきて)。,0
減俸,げんぽう,俸給の額を減らすこと。減給。,155
原本,げんぽん,１ 翻刻・翻訳・抄録などする前の、もとの本。２ 一定の内容を表示するため、確定的なものとして作成された文書。謄本・抄本などのもとになる文書。３ 物事の根本。おおもと。,1224
減摩,げんま,１ すりへること。２ 摩擦をへらすこと。,10
拳万,げんまん,約束を破らないしるしとして、相手と小指を絡み合わせること。また、その時に唱える誓いの言葉。,0
厳密,げんみつ,誤りや手落ちのないように、細かいところまできびしく目を行き届かせていて、すきがないさま。,20
幻夢,げんむ,夢まぼろし。また、はかないことのたとえ。夢幻。,190
原名,げんめい,翻訳したり変更したりする前の、もとの名。,127
厳命,げんめい,きびしく命じること。また、きびしい命令。,756
言明,げんめい,１ 言葉に出して、はっきりと言いきること。明言。２ 論理学で、一つのことを主張した文で、真・偽いずれかであるもの。,1170
幻滅,げんめつ,期待やあこがれで空想し美化していたことが現実とは異なることを知り、がっかりすること。,1151
減免,げんめん,租税や刑罰などを、軽くしたり免除したりすること。,344
原由,げんゆ,物事が起きるもとになったところ。原因。,10
現有,げんゆう,現在持っていること。,216
幻妖,げんよう,１ 正体のわからない化け物。妖怪。２ 人をまどわすこと。また、そのさま。,42
原理,げんり,１ 事物・事象が依拠する根本法則。基本法則。２ 哲学で、他のものを規定するが、それ自身は他に依存しない根本的、根源的なもの。,10697
源流,げんりゅう,１ ある川のもととなる水の流れ。水源。２ 物事の起こり。始まり。起源。,3309
原料,げんりょう,ある物品を作るもとになる材料。,6656
減量,げんりょう,１ 分量や重量を減らすこと。特に体重を減らすこと。２ 貨物売買に際して、風袋ふうたい・目減りなどとして全体から差し引くべき一定の量。,837
厳令,げんれい,きびしく命令すること。また、その命令。厳命。,10
原論,げんろん,ある事柄の根本になる理論。理論体系のもとになる理論。また、それを述べているもの。,199
言論,げんろん,口で言ったり文章にしたりして思想や見解を発表し、論じること。また、その論。,2394
幻惑,げんわく,人の目先をまどわすこと。,357
眩惑,げんわく,目がくらんで正しい判断ができなくなること。また、目をくらまして、まどわすこと。,426
芸苑,げいえん,文学者・芸術家の社会。芸術界。芸林。,21
鯨音,げいおん,寺院の釣鐘の音。,0
猊下,げいか,１ 高僧のそば。２ 高僧・碩学(せきがく)に対する敬称。３ 一つの宗派の管長に対する敬称。４ 僧に送る書面の脇付(わきづけ)に用いる語。,457
芸界,げいかい,芸人の社会。芸能界。,64
迎角,げいかく,飛行機などの翼の前縁と後縁とを結ぶ直線（翼弦）が、空気の流れの方向となす角度。迎え角が大きいほど揚力は大きいが、ある限度を超えると後方の気流が乱れ、失速の状態となる。,114
迎寒,げいかん,１ 寒冷の季節を迎えること。２ 陰暦8月の異称。,0
芸気,げいぎ,芸事の心得。芝居気(しばいぎ)。芝居ごころ。,0
鯨鯢,げいげい,１ クジラ。また、大魚。２ 大悪人のたとえ。悪党の首領。,10
芸子,げいこ,１ 芸者。芸妓(げいぎ)。多く関西地方でいう。２ 歌舞伎の役者。特に、修業中の年少の者。,80
芸事,げいごと,琴・三味線・踊りなど、遊芸に関すること。,268
芸才,げいさい,１ 技芸と才能。２ 芸に関する才能。才芸。,0
