name,reading,meaning
新枕,にいまくら,男女が初めて一緒に寝ること。初枕(はつまくら)。
新見,にいみ,岡山県北西部の市。高梁川(たかはしがわ)上流域にあり、石灰石を産出。千屋牛(ちやぎゅう)の産地。鍾乳洞(しょうにゅうどう)の井倉洞・満奇(まき)洞がある。平成17年（2005）3月、阿哲(あてつ)郡4町と合併。
丹色,にいろ,丹の色。赤色。
二院,にいん,二院制における上院と下院。日本では、衆議院と参議院。両院。
荷馬,にうま,荷物を運ぶ馬。荷負い馬。駄馬。
煮梅,にうめ,１ 梅の実を砂糖煮にしたもの。２ よく熟した梅の実を煮てすりつぶし、塩を加えた中に青梅を漬け込んだもの。
二会,にえ,京都の天台宗円宗寺の法華会(ほっけえ)と、同じく法勝寺の大乗会の二つの法会。また、円宗寺の法華会と最勝会の二つの法会。
贄殿,にえどの,１ 大嘗会(だいじょうえ)のとき、悠紀(ゆき)・主基(すき)の内院において神供(じんく)を納めておく殿舎。２ 宮中の内膳司(ないぜんし)にあって諸国から献上の贄を納めておく所。３ 貴人の家で、食物とする魚・鳥の類を蓄えたり、調理したりする所。
匂桜,においざくら,１ 桜の一品種。花は白色、八重で、香りがある。２ 香りのある花をつける桜。
匂菫,においすみれ,スミレ科の多年草。高さ約15センチ。葉は根際から出て、心臓形。春、濃紫色の芳香のある花が咲く。南ヨーロッパ・西アジアの原産。観賞用。バイオレット。
臭鼠,においねずみ,マスクラットの別名。
荷重,におも,１ 荷物が重いこと。また、そのさま。２ 責任や負担が重すぎること。また、そのさま。
二恩,におん,１ 父と母の恩。２ 師と親の恩。
二化,にか,昆虫などが、1年間に2世代を経過すること。
煮貝,にがい,貝の身を醤油で煮しめた料理。アワビでつくったものは山梨の名産。
苦苺,にがいちご,バラ科の落葉低木。山野に生え、高さ30～50センチ。枝にとげがある。葉は三つに裂けていて、裏面は粉白色。春、白い花を開く。実は赤く熟し、食べられるが、核が苦い。五月いちご。
苦瓜,にがうり,ツルレイシの別名。
似顔,にがお,１ ある人の顔に似せて描いた絵。２ 浮世絵で、面貌(めんぼう)・姿を似せて描いた役者絵・美人画など。
苦木,にがき,ニガキ科の落葉小高木。山野に自生し、高さ約10メートル。葉は長卵形の小葉からなる羽状複葉。雌雄異株で、夏、黄緑色の小花が密につく。全体に苦味がある。健胃薬や駆虫薬に用いる。くぼく。
荷嵩,にがさ,荷物がかさばること。また、荷物のかさ。
苦塩,にがしお,１ にがい汁。２ つらい経験。
苦潮,にがしお,赤潮(あかしお)のこと。
荷方,にかた,荷物を取り扱う役。また、その人。荷物方。
煮方,にかた,１ 物を煮る方法。２ 日本料理の調理場で、主に物を煮ることを受け持つ人。板前に次ぐ役目。
苦竹,にがたけ,マダケまたはメダケの別名。
二月,にがつ,一年の2番目の月。1月の次、3月の前。きさらぎ。
苦土,にがつち,耕土の下層にあって耕されていない土で、有機物が少ない土。
苦菜,にがな,１ キク科の多年草。道端などに生え、高さ約30センチ。茎は細く、葉は細長く縁に粗いぎざぎざがあり、基部は茎を包む。茎や葉に苦味のある乳液を含む。夏、黄色い小花をつける。２ リンドウの古名。
苦艾,にがよもぎ,キク科の多年草。高さ約1メートル。全体はヨモギに似て、強いにおいがあり、白い毛で覆われる。葉は羽状に裂けている。夏、黄色い小花がつく。葉や花を健胃・駆虫薬とし、またアブサン酒作りに用いられた。ヨーロッパの原産。くがい。
煮殻,にがら,煮出したあとのかす。煮出し殻。
二期,にき,二つの期間。
二気,にき,陰と陽。二儀。両儀。
二季,にき,１ 四季の中の二つの季節。春と秋、または夏と冬など。２ 盆と暮れ。
二儀,にぎ,１ 天と地。両儀。２ 陰と陽。両儀。
面皰,にきび,思春期の男女の顔・胸・背の毛包に生じる小さな丘疹(きゅうしん)や膿疱(のうほう)。皮脂の分泌が増えて毛穴に詰まり、炎症を起こしたもの。尋常性痤瘡(じんじょうせいざそう)。面皰(めんぽう)。アクネ。
二級,にきゅう,１ 二つの等級。２ 第2位の等級。
二業,にぎょう,芸者屋と料理屋の2種の営業。
肉色,にくいろ,１ 肉の色。２ 肌の色。黄みがかった淡紅色。肌色。
二宮,にぐう,１ 中宮と東宮。２ 2柱の神の宮。特に、内宮と外宮。
肉芽,にくが,１ 外傷や炎症により欠損を生じた部分にできてくる、赤く柔らかい粒状の結合組織。肉芽組織。にくげ。２ 葉の付け根にできる、多肉で球状の芽。地上に落ちると根を出して、新しい個体となる。ヤマノイモでは茎、オニユリでは鱗片葉が変化してできる。鱗芽。珠芽。肉芽。ぬかご。
肉界,にくかい,肉体とその作用の及ぶ世界。
肉冠,にくかん,鶏・キジなどの頭の上にある肉質の冠状の突起物。ふつう雄に発達。
肉球,にくきゅう,猫や犬などの足の裏にある肉質の塊。毛はなく、弾力があり、表面は厚い角質層に覆われる。歩くときのクッションになる。蹠球(しょきゅう)。
肉牛,にくぎゅう,食肉を得る目的で飼育される牛。
肉刑,にくけい,肉体の一部を傷つける刑罰。入れ墨・鼻切り・宮刑などの類。
肉腫,にくしゅ,上皮細胞からなる癌腫(がんしゅ)に対し、非上皮性細胞からなる悪性腫瘍(しゅよう)の総称。線維肉腫・骨肉腫・筋肉腫などがある。
肉汁,にくじゅう,１ 鳥獣の肉を煮出した汁。肉羹(にくこう)。２ 肉をしぼって取った汁。肉漿(にくしょう)。３ 肉を焼いたときにしみ出る液汁。
肉漿,にくしょう,肉の中に含まれている汁。また、肉をしぼって取った汁。肉汁。
肉身,にくしん,生身のからだ。肉体。
肉垂,にくすい,鳥の頬(ほお)や顎(あご)の辺りに垂れ下がる肉質の塊。肉垂れ。
憎体,にくたい,１ 憎々しいこと。また、そのさま。２ 憎らしいものの言い方。にくまれぐち。
肉池,にくち,印肉を入れる容器。肉入れ。
肉柱,にくちゅう,貝柱(かいばしら)。
肉月,にくづき,漢字の偏の一。「肌」「肝」「胸」などの「月」の称。本来は「肉」の字の象形で、日月の「月」と区別していう。現在では同じ字形を用いる。
肉的,にくてき,肉体に関するさま。肉欲に関するさま。肉体的。
肉鍋,にくなべ,１ 肉料理用の鍋。２ 鳥獣の肉などを鍋で煮ながら食う料理。
肉蠅,にくばえ,双翅(そうし)目ニクバエ科の昆虫の総称。全体に灰黒色で、胸部背面に3本の縦縞、腹部背面に銀色の市松模様がある。幼虫は動物の腐肉を好む。しまばえ。
肉太,にくぶと,文字の線が太いこと。また、そのさま。
肉粉,にくふん,獣肉などを乾燥して粉末にしたもの。飼料・肥料などに用いる。
肉片,にくへん,肉の切れ端。
肉細,にくぼそ,文字の線が細いこと。また、そのさま。
肉饅,にくまん,刻んだ野菜などをまぜた挽肉(ひきにく)を調味し、イーストを加えた小麦粉の生地で包んで蒸した饅頭。肉まん。
肉屋,にくや,肉を売る店。肉店。
肉用,にくよう,食用の肉として用いること。食肉用。
荷鞍,にぐら,荷馬の背に置く鞍。荷をつけるための鞍。
肉瘤,にくりゅう,１ こぶ。肉腫(にくしゅ)。２ 盛り上がった、たくましい筋肉。
肉類,にくるい,食用にする肉の類。
荷車,にぐるま,人・馬が引くなどして荷物を運搬するための車。
二君,にくん,二人の君主。じくん。
二軍,にぐん,スポーツで、一軍に対する予備的なチーム。
二毛,にげ,馬の毛色の名。白黒2色まじったもの。「逃げ」に掛けることもある。ねずみげ。
似鯉,にごい,コイ科の淡水魚。湖沼や中・下流の川底にすむ。全長約50センチ。体は細長くわずかに側扁し、口ひげは一対。背側は暗褐色で腹側は白い。食用。さい。
二更,にこう,五更の第二。およそ現在の午後9時または午後10時から2時間をいう。亥(い)の刻。乙夜(いつや)。
二校,にこう,印刷で、初校に次ぐ二度目の校正。また、その校正紙。
二項,にこう,数学で、項が二つあること。また、二つの項。
尼公,にこう,尼になった高貴の女性を敬っていう語。あまぎみ。
二号,にごう,１ 第2番目であること。また、そのもの。２ めかけのこと。本妻を一号と見立てていう。
二黒,にこく,九星の一。星では土星、方角では南西。
和草,にこぐさ,葉や茎の柔らかい草。一説に、ハコネシダの古名とも。多く序詞に用いられる。
和炭,にこずみ,松・栗などを原料とした軟らかい木炭。鍛冶(かじ)に用いる。鍛冶屋炭。にきずみ。
和節,にこよ,祓(はらえ)の式の節折(よおり)の儀で、天皇の身長を計る竹の一。
艙口,にごりぐち,船の貨物を船倉から揚げ卸しするために、上甲板に設けた四角い穴。そうこう。
煮頃,にごろ,１ 煮て食うのにちょうどよいころあい。２ フナの一亜種。全長約40センチ。体高が低く、体は筒形に近い。琵琶湖特産で、鮒鮨の材料として珍重。まるぶな。
二死,にし,野球などで、アウトカウントが二つであること。ツーアウト。ツーダン。
二至,にし,夏至と冬至。
二次,にじ,１ 第2回。2番目。２ ある物事や現象が、本来のものに対して付随する関係にあること。副次。３ 数学で、式・関数などの未知数の最高次数が2であること。
尼寺,にじ,あまでら。
西尾,にしお,愛知県中南部の市。もと松平氏の城下町。三河木綿や碾(ひ)き茶の産地。自動車関連の機械工業が盛ん。岩瀬文庫がある。
西風,にしかぜ,１ 西から吹いてくる風。にし。２ 星新一のショートショート作品。ご依頼の件に収録。
西方,にしかた,１ 西の方角。２ 勝負・競技などで、東西に分けた場合、西に陣どったほう。
西川,にしかわ,京都の西を流れる桂川の異称。賀茂川を東川というのに対する。
西側,にしがわ,１ 西に面した側。また、ある位置より西の方。２ 米国や西欧などの資本主義諸国のこと。
西蒲,にしかん,新潟市の区名。旧西川町・旧巻町の一部・旧岩室村・旧潟東村・旧中之口村域を占める。
二食,にじき,二度の食事。また、1日に2回だけ食事をとること。
錦絵,にしきえ,多色刷りの浮世絵版画。明和2年（1765）絵師鈴木春信を中心に彫り師や摺(す)り師が協力して創始した、錦のように精緻(せいち)で美しい版画。浮世絵の代名詞ともなった。江戸絵。東(あずま)錦絵。
錦貝,にしきがい,イタヤガイ科の二枚貝。海岸の岩に付着し、殻長約4センチ。アズマニシキガイに似るが、殻表に鱗片(りんぺん)状の突起の並ぶ太い放射状の肋(ろく)がある。色は白・褐色・紅色などさまざま。本州中部以南に分布。みやこがい。
錦窯,にしきがま,陶磁器の上絵を焼き付けるのに用いる窯。火炎が直接器物に触れないように二重構造になっている。上絵窯。にしきがま。
錦革,にしきがわ,織物の錦に似せて文様を染め出した鹿革。
錦川,にしきがわ,山口県東部を流れる川。島根県との境にある莇ヶ岳(あざみがたけ)付近に源を発し、岩国市で錦帯橋の下を流れて広島湾に注ぐ。岩国川。長さ110キロ。
錦木,にしきぎ,１ ニシキギ科の落葉低木。山野に自生。枝にコルク質の翼が四方につき、葉は楕円形で、秋に紅葉する。5月ごろ、黄緑色の小花が咲き、実は赤く熟す。庭木にされ、枝に翼のないものをコマユミという。ニシキギ科にはマユミ・マサキなども含まれ、種子に鮮やかな色の仮種皮をもつものが多い。２ 5色に彩った約30センチくらいの木。昔、奥州で、男が恋する女に会おうとするとき、女の家の前にこれを立て、女に迎え入れる心があれば取り入れ、取り入れなければ、男はさらに繰り返し、千本を限度として通ったという。
錦草,にしきぐさ,１ 晩秋に草木の葉が赤や黄色に色づくこと。また、その葉。２ トウダイグサ科の一年草。畑や道端に生える。茎は赤く、根際から枝分かれして地をはい、切ると白い汁が出る。葉は楕円形で小さく、対生。夏から秋、淡赤紫色の小花が集まって咲く。
錦鯉,にしきごい,コイの色変わり種をもとに日本で改良された品種。色彩・斑紋はきわめて多様。色鯉。花鯉。変わり鯉。
錦衣,にしきごろも,シソ科の多年草。山地の木陰に生え、高さ5～15センチ。葉は倒卵形で、表面は葉脈に沿って紫色になり、裏面全体に紫色を帯びる。初夏、淡紅白色の唇形の花を開く。金紋草(きんもんそう)。
西北,にしきた,西と北の中間にあたる方角。せいほく。
錦蔦,にしきづた,キヅタで、葉に白の斑(ふ)が入ったもの。
錦手,にしきで,赤・緑・黄・青・紫などで上絵(うわえ)をつけた陶磁器。五彩・色絵・赤絵などとほぼ同義で、古伊万里などで多く用いられる呼称。
錦鳥,にしきどり,キンケイの別名。
錦塗,にしきぬり,津軽塗の一。下地に2種の色漆を塗り分け、ぼかしを加えるなどしたのち七子(ななこ)状の地文を作り、黒漆でさまざまな模様を描いて仕上げるもの。
錦端,にしきはし,錦を用いた畳のへり。また、それを用いた畳。にしきはし。
錦蛇,にしきへび,ボア科ニシキヘビ亜科のヘビの総称。最大で全長10メートル近くになるが、小形種もある。体は黄褐色に赤褐色または黒褐色の斑紋をもち、総排出腔の近くに後肢の痕跡(こんせき)がある。無毒。東南アジアからアフリカにかけて分布し、大形の動物を襲う。アミメニシキヘビ・インドニシキヘビなど。パイソン。王蛇。
錦縁,にしきべり,錦を用いた畳のへり。また、それを用いた畳。にしきはし。
西京,にしきょう,京都市南西部の区名。昭和51年（1976）右京区のうち桂川以西を分離して成立。
西陣,にしじん,京都の西陣から産出する織物の総称。主として錦(にしき)・繻子(しゅす)・金襴(きんらん)・緞子(どんす)などの高級絹織物をいう。
西成,にしなり,大阪市の区名。大阪市の南西部、木津川の東にある。
西宮,にしのみや,兵庫県東部、大阪湾に臨む市。西宮神社の門前町、西国街道の宿場町として発達。酒造業のほか、工業も盛ん。山の手は住宅地。美術館や球場がある。
西日,にしび,西に傾いた太陽。また、その日ざし。遅い午後の日ざし。
虹鱒,にじます,サケ科の淡水魚。全長約50センチ。体色は暗青色で背面・背びれ・尾びれに小黒点が散在し、体側に紅色の帯が縦に走る。北アメリカの原産で、日本へは明治10年（1877）以降移入、湖沼や渓流に放流され釣り魚にも利用。食用。レインボートラウト。
西南,にしみなみ,西と南の中間にあたる方角。せいなん。
二者,にしゃ,二つのもの。また、ふたりの人。両者。
西山,にしやま,１ 西方の山。２ 京都市の西に連なる山々。愛宕(あたご)山・嵐山など。また、その一帯の称。東山に対していう。
二女,にじょ,１ 2番目の女の子。次女。２ 二人の娘。
二乗,にじょう,ある数・式に、同じ数・式を掛け合わせること。自乗。平方。
煮汁,にじる,１ 物を煮た汁。２ 金属工芸品の着色に用いる水溶液。緑青(ろくしょう)・酢・胆礬(たんばん)などを水にまぜたもの。
荷印,にじるし,荷物を発送するとき、その所属や種類などを示すために包装につける符号。
西脇,にしわき,兵庫県中部の市。綿織りの播州(ばんしゅう)織の産地。平成17年（2005）10月、黒田庄町と合併。
二伸,にしん,書き終わった手紙に、さらに文を追加するとき、その初めに書く言葉。追伸。
二審,にしん,一審の判決に対して、不服申し立てのあったときに行われる第二段階の審理。控訴審。第二審。
二神,にしん,2柱の神。特に、伊弉諾(いざなぎ)・伊弉冉(いざなみ)の神のこと。
二陣,にじん,陣立てで、先陣の次に控えた陣営。また、二番目に攻め入る軍勢。二番備え。
鰊油,にしんあぶら,にしんかすを作るときに搾り出した油。硬化油・機械油に精製される。にしんゆ。
二水,にすい,漢字の偏の一。「冷」「凍」などの「冫」の称。
二世,にせ,現世と来世。今生(こんじょう)と後生(ごしょう)。この世とあの世。
二星,にせい,二つの星。特に、牽牛星(けんぎゅうせい)と織女星。
尼僧,にそう,１ 出家して仏道に入った女性。比丘尼(びくに)。尼(あま)。２ カトリック教会の修道女。
二足,にそく,１ 履物の2対。２ 鳥類のこと。
荷駄,にだ,駄馬で運ぶ荷物。
荷台,にだい,トラックや自転車の、荷物を載せるところ。
二段,にだん,１ 二つの段。また、第2の段。２ 文章などのまとまりのうち2番目の区切り。３ 主要なことに次ぐ事柄。
日伊,にちい,日本とイタリア。
日医,にちい,全国の都道府県医師会の会員によって構成される学術専門団体。医学教育の向上、関連科学との総合進歩、医師の生涯教育、医学・医療の国際交流、公衆衛生の指導啓発、地域医療の推進発展など幅広い事業を行う。また、医師を代表して国や官公庁に対して医療政策に関する諮問や提言を行う。大正5年（1916）設立。平成25年（2013）年から公益社団法人。
日域,にちいき,１ 日の照らす地域。転じて、天下。２ 太陽の出る所。３ 日本の異称。じちいき。
日印,にちいん,日本とインド。
日暈,にちうん,太陽を光源としてその周囲に生じる光の輪。太陽の暈(かさ)。ひがさ。
日英,にちえい,日本とイギリス。
日越,にちえつ,日本とベトナム。
日欧,にちおう,日本とヨーロッパ。
日銀,にちぎん,日本の中央銀行。発券銀行、銀行の銀行、政府の銀行などの機能をもつとともに、以上の3機能を通じて金融政策の運営にあたっている。明治15年（1882）日本銀行条例に基づいて設立。昭和17年（1942）日本銀行法により改組。平成9年（1997）に改正され、平成10年（1998）に施行された新日銀法に基づいて認可法人となる。総裁1名、副総裁2名、審議委員等によって構成される政策委員会を最高意思決定機関とし、資本金1億円のうち5500万円を下回らない出資を政府から受けているが、政府機関ではない。
日芸,にちげい,日本大学芸術学部の俗称。
日限,にちげん,前もって期日を限って定めること。また、その期限の日。ひぎり。
日語,にちご,日本語。
日豪,にちごう,日本とオーストラリア。
日大,にちだい,東京都千代田区に本部のある私立大学。明治22年（1889）日本法律学校として設立。大正9年（1920）旧制大学となり、昭和24年（1949）新制大学に移行。
日土,にちど,日本とトルコ。
日独,にちどく,日本とドイツ。
日南,にちなん,宮崎県南部の市。日向灘(ひゅうがなだ)に面する。中心の飫肥(おび)はもと伊東氏の城下町。油津(あぶらつ)は県南の重要港。杉を産する。平成21年（2009）北郷町・南郷町と合併。
日舞,にちぶ,歌詞を伴う三味線などを伴奏とした日本の伝統的舞踊。狭義には歌舞伎舞踊をさす。
日仏,にちふつ,日本とフランス。
日文,にちぶん,日本の風土や日本人の性質などを基盤とした文学。また、日本語で書かれた文学。それらを研究する学問についてもいう。
日米,にちべい,日本とアメリカ合衆国。
日暮,にちぼ,ひぐれ。夕暮れ。
日墨,にちぼく,日本とメキシコ。
日用,にちよう,毎日使用すること。また、そのもの。「―に役立てる」「―雑貨」
日蘭,にちらん,日本とオランダ。
日量,にちりょう,1日の産出などの量。
日輪,にちりん,太陽の異称。
日露,にちろ,日本とロシア。
日録,にちろく,日々の記録。日記。
日加,にっか,日本とカナダ。
日華,にっか,太陽。また、日光。
日間,にっかん,1日の間。また、昼間。日中。
日韓,にっかん,日本と韓国。
肉桂,にっき,ニッケイの、主に樹皮を乾燥したもの。独特の香りと辛味があり、香味料などにする。
日希,にっき,日本とギリシャ。
日脚,にっきゃく,太陽が空を移動する速さ。ひあし。また、日の光。
日共,にっきょう,マルクス‐レーニン主義を指導理論とする日本の共産主義政党。大正11年（1922）コミンテルン日本支部として結成。非合法組織として激しい弾圧の下に地下運動を続けたが、昭和20年（1945）合法政党として再建された。
日計,にっけい,その日の分の計算。また、1日の総計。
日国,にっこく,国語辞典。日本大辞典刊行会編。初版は昭和47～51年（1972～1976）刊、全20巻に約45万項目を収録。第2版は平成12～13年（2000～2001）刊、全13巻に約50万項目を収録。用例は文学作品・史料・仏典などから幅広く採集され、出典にはその成立年を付する。また、国語・方言・外来語のほか、各分野の専門語や人名・地名なども収め、百科事典としての性質も併せもつ。
日差,にっさ,日の光がさすこと。また、その日の光。
日坂,にっさか,静岡県掛川市の地名。小夜(さよ)の中山の西口に位置し、もと東海道五十三次の宿駅。
日参,にっさん,１ 神社・仏閣に毎日参詣すること。日参り。２ 毎日同じ場所へ出向くこと。
日産,にっさん,1日当たりの産出量・生産量。
日至,にっし,冬至または夏至。
日収,にっしゅう,日々の収入。
日出,にっしゅつ,太陽の上端が地平線上に現れること。また、その時刻。ひので。
日商,にっしょう,１ その日1日の総商取引高。２ 全国の主要都市にある商工会議所を会員とする中央機関。大正11年（1922）設立。政策提言、マル経融資制度の適用を受ける企業への経営指導などの中小企業振興事業、地域振興の取り組み、PL保険や所得補償保険など商工会議所会員向けの事業、簿記等の検定試験などを行う。経済三団体の一。
日章,にっしょう,太陽をかたどったしるし。日の丸のしるし。
入声,にっしょう,漢字の四声(しせい)の一。屋・妖(よく)・覚・質・物・月・曷(かつ)・黠(かつ)・屑(せつ)・薬・陌(はく)・錫(しゃく)・職・緝(しゅう)・合・葉・洽(こう)の17の類の字に分ける。これに属する字はすべて仄韻(そくいん)の文字で、発音が短く急である。日本語ではチ・ツ・ク・キ・ウ（歴史的かなづかいではフ）で終わるもの。
日色,にっしょく,日の色。また、日の光。転じて、太陽のこと。
日清,にっしん,日本と清国(しんこく)。
日西,にっせい,日本とスペイン。
日赤,にっせき,赤十字精神にのっとって、戦争や災害時に救護・医療を行う日本における組織。明治10年（1877）西南の役の際に佐野常民らによって設立された博愛社を前身とし、明治20年（1887）国際的に公認され現名に改称。現在は昭和27年（1952）の日本赤十字社法による認可法人。
日夕,にっせき,１ 昼と夜。よるひる。２ 昼も夜も。いつも。
入宋,にっそう,日本の僧や使節などが宋に行くこと。にゅうそう。
日台,にったい,日本と台湾（中華民国）。
日長,にっちょう,日照時間の長さ。
日天,にってん,１ 日天子の治める世界。転じて、太陽。２ 太陽を神格化したもの。インド神話の神で、仏教に取り入れられた。観世音菩薩の変化身ともいい、密教では日天とよばれ、仏法守護の十二天の一。図像では、5馬または7馬に乗る。日光天子。
日展,にってん,美術団体の一。また、その主催する美術展。日本画、洋画、彫刻、工芸美術、書の五つの部門がある。昭和21年（1946）文展（文部省美術展覧会）を継いで発足。昭和33年（1958）以後、社団法人組織となり、民間団体として運営。平成24年（2012）、公益社団法人に移行。
日発,にっぱつ,日中戦争期の戦時体制下、国による電力事業の管理統制を目的として昭和14年（1939）に設立され、全国の発電・送電施設を一元的に管理・運営した国策会社。昭和17年（1942）には配電事業が全国9地域別に統合され、電気事業は国の管理下に置かれた。敗戦後の昭和26年（1951）、電気事業再編成令により日本発送電は配電会社9社とともに解散。発電・送電・配電を一貫して行う地域独占の電力会社9社に再編された。
日比,にっぴ,日本とフィリピン。
日葡,にっぽ,日本とポルトガル。
日豊,にっぽう,日向(ひゅうが)と豊前(ぶぜん)・豊後(ぶんご)を併せた地域。
二典,にてん,内典と外典。
二天,にてん,１ 二つの天体。２ 恩人を天にたとえていう語。
二兎,にと,2匹のウサギ。
二途,にと,二つの道。また、二つの方法。
二度,にど,2回。ふたたび。
二刀,にとう,2本の刀。特に、大刀と小刀。大小。
二桃,にとう,2個の桃。
二等,にとう,第2の等級。2番目の順位。
二頭,にとう,１ 2ひき。２ 頭部が二つあること。双頭。３ 二人の頭首。
荷縄,になわ,荷物を縛るのに用いる縄。
二人,ににん,人数が2であること。ふたり。
二戸,にのへ,岩手県北部の市。リンゴ・葉タバコ栽培、稲作や畜産が盛ん。平成18年（2006）1月、浄法寺町と合併。
二白,にはく,１ 馬の四肢のうち、二肢の下部が白いもの。ふたつじろ。２ 二伸。追伸。
煮端,にばな,せんじたての香味のよい茶。でばな。にえばな。
二番,にばん,１ 順序・等級などが第二であること。２ 二度目。2回。３ 一度煎じたものをもう一度煎じること。また、そのもの。４ 大きさや質が中くらいであること。５ 愚か者。ばか。
鈍色,にびいろ,染め色の名。濃いねずみ色。昔、喪服に用いた。鈍(にび)。にぶいろ。
二歩,にふ,将棋で、禁じ手の一。同一の節に味方の歩を二つ置くこと。
二部,にぶ,１ 二つの部分。また、第2の部分。２ 書物・書類などの二そろい。３ 高校・大学などで、昼間部に対して夜間部のこと。
荷札,にふだ,宛先と送り主の住所・氏名などを書いて荷物につける札。
二仏,にぶつ,2体の仏。特に、釈迦(しゃか)仏と弥勒(みろく)仏。
荷船,にぶね,荷物を運送する船。荷方船。
二別,にべつ,花押の書き方の一。名乗りを書くときに、上の字をふつうの書体で、下の字を草体で書くこと。にべち。
二本,にほん,１ 1本の2倍。２ 刀と脇差。大小の刀。転じて、武士。
二枚,にまい,1枚の2倍。ふたひら。
煮豆,にまめ,乾燥した豆を水でもどし、味付けして煮たもの。大豆のほかは甘くすることが多い。
煮物,にもの,材料に調味した汁を加えて煮ること。また、煮たもの。
煮奴,にやっこ,大きめの賽(さい)の目に切った豆腐を醤油味のだし汁で煮たもの。煮奴豆腐。
入域,にゅういき,その区域へはいること。
入営,にゅうえい,兵役義務者または志願兵が、軍務に就くために兵営にはいること。
乳液,にゅうえき,１ 植物の茎などを切ると出る白い乳状の液体。タンポポなどにみられる。２ 皮膚に水分と油分を与えるための乳状の化粧品。
乳化,にゅうか,互いに混ざり合わない液体の一方を微粒子にして他方に分散させること。撹伴(かくはん)などの方法を用い、保存するためにふつう乳化剤を加える。
乳痂,にゅうか,乳児のほおが赤くなり、かさぶたを生じるもの。
入閣,にゅうかく,国務大臣として内閣に加わること。
乳管,にゅうかん,１ 植物の、乳液を分泌する細胞が集まってできている管。タンポポ・ケシなどにみられる。２ 哺乳類の乳腺の各小葉から出て乳頭に開口する管。
入管,にゅうかん,法務省の部局の一。日本人・外国人の出入国審査、外国人の在留管理、難民認定などを扱う。地方入国管理局、同支局・出張所などがある。入管。
入館,にゅうかん,図書館・美術館など、館と名のつく施設にはいること。
乳癌,にゅうがん,乳腺にできる癌。40歳以上の女性に多く、初め乳房にしこりができるが、痛みはない。早期発見による切除のほか、放射線や制癌剤による治療がある。
新木,にゅうぎ,年木(としぎ)の一。小正月に門口に立てて置く割り木。十二月と書いたり、12本の横線を書いたりする。御新木(おにぎ)。鬼打ち木。
乳牛,にゅうぎゅう,乳をとることを目的として飼育される牛。
入渠,にゅうきょ,船がドック（船渠）にはいること。
乳虎,にゅうこ,出産後の乳飲み子をもつ雌虎。性質が最も狂暴だという。
乳光,にゅうこう,固体や液体に光を当てたとき、物質内部の散乱によって出てくる光。オパール（蛋白石）やコロイド溶液などで見られる。乳光。オパレセンス。
乳香,にゅうこう,カンラン科の常緑高木。また、その樹脂。葉は羽状複葉。白色または淡紅色の小花を円錐状につける。北アフリカの原産。樹脂は芳香があり、古代エジプト時代からの薫香料。
入行,にゅうこう,銀行に、職員として入ること。行員になること。
入国,にゅうこく,１ 他の国にはいること。２ 領主が初めてその領地にはいること。
入獄,にゅうごく,牢獄や刑務所に拘禁されること。入監。
乳座,にゅうざ,梵鐘(ぼんしょう)などにある乳頭状の突起物。
乳剤,にゅうざい,水に溶けない物質に乳化剤を加え、水と混和させてつくった乳白色の液体。単に写真用フィルムや印画紙の感光材料を指すこともある。
入札,にゅうさつ,物品の売買、工事の請負などに際して契約希望者が複数ある場合、金額などを文書で表示させ最も有利な内容を提示した者と契約すること。いれふだ。
乳酸,にゅうさん,有機酸の一。無色の柱状結晶。水・エタノールに溶ける。動物体内に存在し、解糖の最終生成物で、筋肉中に蓄積されると疲労の原因となる。また乳酸菌による発酵で生じ、薄い水溶液はさわやかな酸味をもち、清涼飲料の酸味剤に利用。
乳歯,にゅうし,哺乳類でふつう1回換歯するうちの、最初の歯。人間では生後6か月ごろから生えはじめ、10歳前後に永久歯と抜け替わる。ふつう、20本。脱落歯。
乳嘴,にゅうし,乳房の中央に突出する乳腺の開口部。ちくび。乳嘴(にゅうし)。
入試,にゅうし,一定の入学者を選ぶために入学志願者に対して行う試験。入試。
入寺,にゅうじ,１ 僧または住職として寺にはいること。２ 真言宗における僧侶の階級。阿闍梨(あじゃり)の下、衆分(しゅぶん)の上にあたるもの。入寺僧。
入質,にゅうしち,質屋に品物を預け入れること。質入れ。
乳首,にゅうしゅ,ちくび。
乳臭,にゅうしゅう,乳のにおい。また、乳のにおいがすること。転じて、幼く未熟なこと。
乳汁,にゅうじゅう,ちち。乳汁(にゅうじゅう)。
乳熟,にゅうじゅく,稲などの実の胚乳(はいにゅう)がまだ十分に熟さず、濃い乳状をしている状態。
入省,にゅうしょう,財務省・厚生労働省・防衛省など、省と名の付く政府の中央行政機関に国家公務員としてはいること。
乳状,にゅうじょう,乳のように白色で、どろりとした状態。
入津,にゅうしん,船舶が港にはいること。入港。にゅうつ。
入神,にゅうしん,技術が上達し、人間わざとは思えない境地に達すること。
乳清,にゅうせい,チーズを作るときに凝固した乳分を取り除いて残る透明な液。糖分とわずかのたんぱく質が含まれ、清涼飲料や製菓原料に利用する。乳清。ミルクホエー。
乳腺,にゅうせん,哺乳類(ほにゅうるい)に特有の乳汁を分泌する腺。雄では痕跡的で、雌に発達。乳房中にあり、汗腺の変化したもので、15～20の乳腺葉に分かれ、乳管によって乳頭に開口する。
