name,reading,meaning,example
斎月,いわいづき,1月・5月・9月の称。その月の1日には、身なりを整えて祝ったり、社寺へ参ったりした。,0
祝月,いわいづき,1月・5月・9月の称。その月の1日には、身なりを整えて祝ったり、社寺へ参ったりした。,0
岩梅,いわうめ,イワウメ科の常緑小低木。本州中部以北の高山の岩地に群生。高さ約20センチ。枝は細く、地をはい、葉は小さくて堅い。夏、鐘形で五つに裂けている白い花をつける。イワウメ科にはイワウチワ・イワカガミなども含まれる。,4
岩絵,いわえ,岩の表面や洞窟内の壁面などに描かれた絵。特に、有史以前の人類が描いたものについていう。,126
岩鏡,いわかがみ,イワウメ科の常緑多年草。深山に自生。高さ約10センチ。根元から多数出る葉は、円形で縁にぎざぎざがある。夏、花びらの先が細かく裂けた淡紅色の花を数個開く。,6
岩垣,いわかき,岩が垣根のように取り囲んでいる所。,12
岩陰,いわかげ,岩の後ろや下に隠れて見えない所。岩がくれ。,542
岩角,いわかど,岩石のかど。また、岩石の突き出た所。,376
岩蟹,いわがに,イワガニ科のカニ。甲幅3センチくらいで、紫黒色の地に緑色の縞(しま)がある。北海道南部から南の岩礁に分布。あぶらがに。十脚目イワガニ科にはモクズガニ・イソガニ・アカテガニなども含まれる。,0
岩絡,いわがらみ,ユキノシタ科の蔓性(つるせい)の落葉低木。山地に生え、気根を出して岩や他の木をよじのぼる。葉は卵円形で縁にぎざぎざがある。夏、白い小花が集まってつく。,0
岩城,いわき,１ 岩で囲まれた、石のとりでのような所。岩窟(がんくつ)。２ 棺を納める石室,894
岩木,いわき,１ 岩石と樹木。２ 感情を持たないもののたとえ。木石(ぼくせき)。３ 亜炭の古称。,286
石城,いわき,１ 岩で囲まれた、石のとりでのような所。岩窟(がんくつ)。２ 棺を納める石室,277
石木,いわき,１ 岩石と樹木。２ 感情を持たないもののたとえ。木石(ぼくせき)。３ 亜炭の古称。,29
磐城,いわき,旧国名の一。現在の福島県東部から宮城県南部にあたる。明治元年（1868）、陸奥(むつ)から分国。,529
岩国,いわくに,山口県東部の市。瀬戸内海に面する。もと吉川(きっかわ)氏の城下町、明治以後は繊維工業地として発展。臨海地帯は第二次大戦後、石油化学コンビナートが成立。錦川に錦帯橋が架かる。天然記念物シロヘビの生息地。南部に古くから茶会の水として知られる桜井戸がある。平成18年（2006）3月、由宇(ゆう)町・玖珂(くが)町・本郷村・周東町・錦町・美川町・美和町と合併。,1354
岩倉,いわくら,愛知県西部の市。名古屋市の北方にあり、住宅地として発展。こいのぼり・名古屋コーチンの産地。,1878
岩越,いわこす,琴柱(ことじ)の上部にある、弦をのせる溝。越柱(こしじ)。,30
岩座,いわざ,岩をかたどった、仏像を安置する台座。明王や天部像に用いられる。,25
鰯網,いわしあみ,イワシをとるのに用いる網。,11
岩塩,いわしお,がんえん。やましお。,584
鰯滓,いわしかす,油をとったあとのイワシを乾かしたもの。肥料にする。,0
鰯鯨,いわしくじら,ナガスクジラ科のヒゲクジラ。全長17～20メートル。北太平洋・北大西洋と南氷洋に分布。日本近海にも多い。イワシなどの小魚を捕食。,3
鰯雲,いわしぐも,白い小さな雲が、魚のうろこのように群がり広がっている雲。多く、巻積雲のことで、この雲が出るとイワシの大漁があるといわれた。鯖雲(さばぐも)。鱗雲(うろこぐも)。,29
鰯酸,いわしさん,不飽和脂肪酸の一。イワシ油・ニシン油などに含まれる。化学式C21H33COOH,0
鰯油,いわしゆ,イワシから搾り取った油。茶色で不快臭がある。塗料油の原料などにする。,0
岩代,いわしろ,旧国名の一。現在の福島県西部にあたる。明治元年（1868）陸奥(むつ)から分国。名は、石背(いわせ)を「いわしろ」と誤読したことによるという。,369
磐田,いわた,静岡県南西部の市。もと遠江(とおとうみ)国分寺・国府の所在地で、東海道の宿駅。温室メロン・茶・海老芋などの栽培、繊維・自動車工業が盛ん。平成17年（2005）4月、周辺4町村と合併。,568
岩茸,いわたけ,イワタケ科の地衣類。花崗岩(かこうがん)などの上に生える。葉状でほぼ円形に広がり、直径5～25センチ。表面は褐色。酢の物・てんぷらなどにして食べる。,10
石茸,いわたけ,イワタケ科の地衣類。花崗岩(かこうがん)などの上に生える。葉状でほぼ円形に広がり、直径5～25センチ。表面は褐色。酢の物・てんぷらなどにして食べる。,2
岩畳,いわだたみ,岩が幾重にも重なっていること。また、その所。埼玉県北西部の長瀞のものは、国の名勝および天然記念物。,34
岩棚,いわだな,棚のように平らに張り出している岩場。,699
岩狸,いわだぬき,イワダヌキ目ハイラックス科の哺乳類の総称。体長30～60センチ、尾はないか非常に短い。前肢に4指、後肢に3指あり、ひづめをもつ。岩地を好み、草食性。体形・体色などがタヌキに似るのでイワダヌキの名もあるが、分類上はゾウに近い。アフリカに分布し、キノボリハイラックス・イワハイラックスなどがある。,9
岩槻,いわつき,さいたま市の区名。旧岩槻市域を占める。もと大岡氏の城下町で、江戸時代には日光御成(おなり)街道の宿駅として発展。ひな人形を特産。,659
岩燕,いわつばめ,ツバメ科の鳥。全長約15センチ。尾は短く、裂け目も浅い。背は黒、腹は白で、腰に白色部がある。岩壁や軒下などに壺形の巣を作る。春に渡来し、秋に南方へ渡るが、越冬するものもある。,33
岩手,いわて,東北地方北東部の県。太平洋に面し、かつての陸中のほぼ全域と陸前・陸奥(むつ)の一部を占める。県庁所在地は盛岡市。,5342
岩出,いわで,和歌山県北部にある市。平成18年（2006）4月市制。大阪市のベッドタウン化が進む。,164
岩間,いわま,岩と岩との間。,480
岩松,いわまつ,イワヒバの別名。,1959
石見,いわみ,旧国名の一。現在の島根県西部にあたる。石州。,1759
岩虫,いわむし,イソメ科の環形動物。海岸の岩の割れ目や砂泥中にすむ。体長約30センチ、赤褐色。体の前部は丸く、後部はしだいに扁平になる。釣りの餌に用い、「いわめ・いわいそめ・あかむし・ほんむし・どろむし・くろむし」などとよばれる。,0
岩群,いわむら,岩の群れ。岩や石がごろごろしている所。,25
岩室,いわむろ,岩壁に自然にできた洞穴。また、岩に横穴を掘って住居としたもの。いわむろ。,180
石室,いわむろ,岩壁に自然にできた洞穴。また、岩に横穴を掘って住居としたもの。いわむろ。,1935
岩物,いわもの,日本画に用いる鉱物質の絵の具。藍銅鉱・孔雀石(くじゃくせき)・珊瑚(さんご)・瑪瑙(めのう)などを粉にして精製して作る。群青・緑青・代赭(たいしゃ)など。水に溶けないので膠(にかわ)をまぜて用いる。,0
岩屋,いわや,岩壁に自然にできた洞穴。また、岩に横穴を掘って住居としたもの。いわむろ。,1099
岩山,いわやま,岩の多い山。岩ばかりの山。,2109
隠逸,いんいつ,俗世間から逃れて、隠れ住むこと。また、その人。隠遁(いんとん)。,79
殷殷,いんいん,大きな音が鳴り響くさま。,4
淫雨,いんう,長く降りつづく雨。長雨。,6
陰雨,いんう,１ しとしとと降りつづく陰気な雨。２ 空が曇って雨が降ること。,10
陰雲,いんうん,空を覆う暗い雲。雨雲。,10
胤裔,いんえい,血筋を引く者。子孫。後胤(こういん)。,0
陰影,いんえい,１ 光の当たらない、暗い部分。かげ。２ 物事の色・音・調子や感情などに含みや趣があること。ニュアンス。,1401
印加,いんか,装置に信号を送ったり、電圧を加えたりすること。,330
印可,いんか,１ 密教や禅宗で、師僧が弟子に法を授けて、悟りを得たことを証明認可すること。２ 武道・芸道などで、極意を得た者に与える許し。免許。,211
印花,いんか,陶磁の装飾法の一。器の表面に型押しで文様をつける方法。また、その文様。,14
印顆,いんか,印章。印判。印鑑。印。,9
姻家,いんか,姻戚(いんせき)関係になった家。,3
陰火,いんか,１ 墓地などで燃える、奇怪な青白い火。狐火(きつねび)。鬼火。２ 焼酎(しょうちゅう)を浸した布切れを棒の先につけて燃やした火。芝居で幽霊の出る場面などに用いる。焼酎火(しょうちゅうび)。人魂(ひとだま)。,80
院外,いんがい,院と名のつく施設の外部。特に、立法府である衆議院・参議院の外部。,94
韻学,いんがく,漢字の音韻について研究する学問。音韻学。,5
印鑑,いんかん,１ 印判。印(いん)。判。はんこ。２ あらかじめ市区町村長や取引先などに届け出て、その真偽を照合するときに使う実印の印影。,865
殷鑑,いんかん,戒めとすべき、失敗の前例。,19
院議,いんぎ,衆議院または参議院の議決。,143
韻脚,いんきゃく,１ 漢詩や賦などの韻文で句末に用いる韻。脚韻。２ 西洋の詩で、強音の音節と弱音の音節とを、一つずつ、または2個以上組み合わせて、リズムの単位としたもの。,61
院家,いんげ,１ 大寺院。特に、門跡寺院の別院で、本寺を補佐し、諸種の法務を行う寺院。２ 公家(くげ)の子弟で、出家して門跡に付属する寺の住職となった者。,253
音穴,いんけつ,琴(きん)や箏(そう)の胴の裏側にある穴。共鳴音が外へ出やすいように開けてある。,0
陰月,いんげつ,陰暦4月の異称。,0
音呼,いんこ,インコ目の鳥の総称。また、便宜的に分けたときのオウム類以外のもの。くちばしは鉤(かぎ)形に曲がり、羽色は鮮やかな色彩のものが多い。熱帯地方に広く分布。セキセイインコ・コンゴウインコ・ダルマインコ・ヨウムなど。,0
鸚哥,いんこ,インコ目の鳥の総称。また、便宜的に分けたときのオウム類以外のもの。くちばしは鉤(かぎ)形に曲がり、羽色は鮮やかな色彩のものが多い。熱帯地方に広く分布。セキセイインコ・コンゴウインコ・ダルマインコ・ヨウムなど。,66
韻語,いんご,漢文で、韻を踏んだ文。詩や賦の類。また、韻を踏んだ語。,11
印行,いんこう,印刷して発行すること。刊行。,65
咽喉,いんこう,１ 咽頭と喉頭。のど。２ 交通の要衝にあたる通路。,4000
因業,いんごう,１ 仏語。何らかの結果を生む原因になる行為。また、因と業。２ 頑固で思いやりのないこと。また、そのさま。３ 宿命的に不幸なこと。また、そのさま。,187
陰刻,いんこく,文字や絵画などをくぼませて彫ること。。,57
印材,いんざい,印判を作る素材。木・石・角(つの)・牙(きば)・金属・ゴム・プラスチックなど。,60
印西,いんざい,千葉県北部の市。木下(きおろし)・大森はもと利根川の河港。千葉ニュータウンの造成で住宅地化が進む。平成8年（1996）市制。平成22年（2010）に印旛村・本埜(もとの)村を編入。,236
陰惨,いんさん,暗くむごたらしい感じ。また、そのさま。,1366
院試,いんし,大学院へ入学するために行われる試験。修士課程（マスターコース）と博士課程（ドクターコース）とがある。通常、同じ大学の学部生以外に、他大学からの受験生も受け付ける。大学院受験。大学院入試。,13
隠士,いんし,俗世を離れて静かな生活をしている人。隠者。,97
韻士,いんし,風雅を愛する人。詩文を作る人。文人。雅客。,0
印地,いんじ,１ 川原などで、二手に分かれて小石を投げ合い勝負を争う遊び。鎌倉時代に盛んで、多くの死傷者が出て禁止されたこともあったが、江戸末期には5月5日の男の子の遊びとなった。石合戦。印地打ち。２ 石合戦を得意とした無頼の徒。,36
隠事,いんじ,秘密にしておくべきこと。かくしごと。秘事。,14
韻事,いんじ,詩文を作るなどの風流な遊び。,6
韻字,いんじ,１ 漢詩文で、句末で韻を踏んでいる字。２ 連歌・俳諧で、句末を結ぶ言葉。,14
院主,いんじゅ,１ 寺院の住職。住持。２ 禅宗で、監寺(かんす)の旧称。,195
陰樹,いんじゅ,幼樹のころに日陰でも生育できる樹木。ブナ・シイ・カシなど。,24
因州,いんしゅう,因幡(いなば)国の異称。,144
因襲,いんしゅう,古くから伝えられてきた風習。多く、非難の意を含んで用いられる。,361
因循,いんじゅん,１ 古い習慣や方法などに従うばかりで、それを一向に改めようとしないこと。また、そのさま。２ 思い切りが悪く、ぐずぐずしていること。引っ込み思案なさま。,143
印書,いんしょ,１ 印刷した文書。印本。版本。２ 押印のある文書。,42
音書,いんしょ,便り。音信。,0
印床,いんしょう,印を彫るとき、印材を挟んで動かないようにする道具。堅い木材でつくる。,0
印章,いんしょう,印(いん)。判。印形(いんぎょう)。,834
陰証,いんしょう,漢方で、病勢が体内にこもり、外に現れない病症。,0
陰森,いんしん,１ 樹木が生い茂って暗いさま。２ 薄暗くてもの寂しいさま。,46
音信,いんしん,１ 便り。通信。おんしん。２ 贈り物。進物。,812
印子,いんす,１ 近世初期、中国から輸入した良質の金塊。1個約100匁(もんめ)（375グラム）で、側面からの形状によって舟印子・花印子などとよんだ２ 純良の金で作った製品。いんし。,0
韻図,いんず,漢字をその字音によって分類整理し図表化したもの。悉曇(しったん)学などの影響を受けて、唐末から作られるようになった。,19
因数,いんすう,一つの数や整式が、いくつかの数や整式の積の形で表されるときの、その個々の数や整式のこと。因子。,143
隠栖,いんせい,俗世間を逃れて静かに住むこと。また、その住まい。,84
殷盛,いんせい,極めて盛んなこと。繁盛していること。,36
隕石,いんせき,宇宙空間の鉄や珪素(けいそ)などでできた小天体が、惑星や衛星に落下したもの。成分比により石質隕石・石鉄隕石・隕鉄に分類される。隕星。ほしいし。,2341
引接,いんせつ,１ 呼び入れて対面すること。主として相手が目下の者の場合にいう。引見。２ ある人を他の人に引き合わせること。,19
飲泉,いんせん,医療用として飲む温泉水。,54
陰線,いんせん,１ 製図で、物の形を明らかにしたり、立体的に表したりするときに用いる線。ふつう、斜線を何本も密に引く。２ 物体に光を当てたときに、光の当たる面と当たらない面との境界をなす線。３ 蝋燭足(ろうそくあし)などで、終わり値が始め値より安かったときに、その差額分を黒地で表した四角形。,6
印相,いんぞう,１ 仏・菩薩(ぼさつ)が手指で示す印の形。２ 仏の顔つき。３ 印章の面に現れた縁起のよしあし。,70
隠宅,いんたく,１ 隠居してからの住居。隠居所。２ 世間から隠れ住む住居。かくれが。,494
印池,いんち,印肉を入れる器。印肉入れ。肉池。,2
印鈕,いんちゅう,印章のつまみの部分。獅子(しし)・虎・亀など、動物の形のものが多い。印鼻。,0
印泥,いんでい,印章を押すときに用いる、顔料を染み込ませたもの。もぐさやパンヤに朱・黒・青などの色を染み込ませ、ひまし油でのばしたもの。現在は、朱肉と同じ意味でいう場合が多い。にく。,10
隕鉄,いんてつ,隕石のうち、主成分が鉄（約90パーセント）とニッケルとの合金であるもの。鉄隕石。,46
院展,いんてん,日本美術院が主催する絵画・彫刻などの展覧会。,129
印刀,いんとう,印刻に用いる小刀。,6
咽頭,いんとう,口腔(こうこう)、鼻腔および食道の間の筋肉性の袋状の管。呼吸・嚥下(えんか)・発声などの作用をする。,658
引導,いんどう,１ 仏語。衆生を導いて悟りの道に入らせること。２ 葬儀の際に導師が棺の前に立ち、死者が悟りを得るように法語を唱えること。また、その法語。３ 先に立って導くこと。,344
陰徳,いんとく,人に知られないようにひそかにする善行。隠れた、よい行い。,123
院内,いんない,病院・寺院など、院とつく名の建物・組織の内部。特に、衆議院・参議院の内部。,1426
印肉,いんにく,印章を押すときに用いる、顔料を染み込ませたもの。もぐさやパンヤに朱・黒・青などの色を染み込ませ、ひまし油でのばしたもの。現在は、朱肉と同じ意味でいう場合が多い。にく。印泥。,23
因島,いんのしま,広島県、芸予(げいよ)諸島東部の島。中世、水軍村上氏の根拠地。瀬戸内しまなみ海道が通る。,225
院庄,いんのしょう,岡山県津山市南西部の地名。太平記によれば、元弘2年（1332）後醍醐天皇の奪回を図って果たせなかった児島高徳(こじまたかのり)が、桜の木に詩を記して天皇を慰めたという地。,28
印判,いんばん,印(いん)。印章。,189
印板,いんばん,版木に文字などを彫って印刷すること。また、その版木や印刷物。,0
印版,いんばん,版木に文字などを彫って印刷すること。また、その版木や印刷物。,6
初産,ういざん,初めての出産。しょさん。はつざん。,123
初陣,ういじん,初めて戦場に出ること。また、その戦い。転じて、初めて試合競技に出場すること。,771
初孫,ういまご,初めての孫。はつまご。,203
植木,うえき,庭や鉢などに植えてある木。また、植えるための木。,2638
迂遠,うえん,１まわりくどいさま。また、そのため、実際の用に向かないさま。２世の中の動きに疎いさま。,229
魚心,うおごころ,相手に対する好意。,62
迂回,うかい,回り道をすること。遠回りすること。,4418
迂闊,うかつ,１うっかりしていて心の行き届かないこと。また、そのさま。２回り遠くて実情にそぐわないこと。実際の役に立たないこと。また、そのさま。,1403
鶯嬢,うぐいすじょう,野球場や劇場などの場内放送をする女性のこと。,0
請負,うけおい,１日限・報酬を取り決めた上で仕事を引き受けること。また、その仕事。２保証すること。請け合うこと。,1290
胡散,うさん,怪しいさま。不審なさま。,119
氏名,うじな,字(みょうじ)。姓氏。,2266
齲蝕,うしょく,歯の組織が細菌によって破壊され、穴ができていくこと。虫歯になること。,27
薄味,うすあじ,あっさりした味つけ。,138
薄薄,うすうす,１はっきりとではなく、いくらか意識されるさま。おぼろげに。２色・光・密度などが薄いさま。うっすらと。かすかに。,7
薄皮,うすかわ,１薄い膜のような皮。２黒砂糖を入れて作った薄い皮で、こしあんを包んだ饅頭。福島県郡山(こおりやま)の郷土菓子。３女性などの、透き通るように色白の肌。４経木(きょうぎ)のこと。,278
薄着,うすぎ,寒いときでも衣服を何枚も着込まないこと。,237
薄口,うすくち,１吸い物・煮物などの味の薄いもの。２「薄口醤油」の略。３土瓶・ちょこなどの薄手のもの。,67
薄毛,うすげ,毛の生え方がまばらなこと。通常、人の頭髪にいうことが多い。,38
薄塩,うすじお,薄い塩加減。また、魚肉野菜などに薄く塩を振りかけること。,25
薄墨,うすずみ,１墨が薄いこと。書いた墨の色が薄いもの。２墨色の薄いもの。ねずみ色。３反古(ほご)を漉(す)き直した紙。墨の色が抜けていないため、薄墨色を呈する。平安末期、官営の製紙所紙屋院(かみやいん)で漉き直し、物忌みのときの奏文などに用いたが、鎌倉中期からは宣旨(せんじ)などを書くのに用いた。４蕎麦掻(そばが)きをいう女房詞。,400
薄手,うすで,１紙・織物・陶器などの厚さが薄いこと。また、そのさま。２内容などが浅くて安っぽいこと。また、そのさま。３戦いなどで受けた、軽い傷。浅手。,753
薄鈍,うすのろ,知能が少し劣っていて、反応や作がにぶいこと。また、そのさま。,0
薄日,うすび,１薄雲を通してさす弱い日の光。弱い日差し。薄ら日。２低迷した状態からやや持ち直したときに見えてくる、かすかな希望のたとえ。,225
薄目,うすめ,まぶたを少し開けて見ること。また、少し開けた目。細目。,473
迂拙,うせつ,うかつで世渡りのへたなこと。愚かでまずいこと。また、そのさま。,4
嘘字,うそじ,字画を誤った、実際にはない文字。また、間違って使った文字。誤字。,7
泡沫,うたかた,水面に浮かぶ泡(あわ)。,382
歌声,うたごえ,歌をうたう声。,3203
転寝,うたたね,眠るつもりもないまま、うとうとと眠ること。仮寝。,58
歌姫,うたひめ,１歌を巧みに歌う女性。芸妓をいうこともある。２歌を歌うことを職業とする女性。女性歌手。女流声楽家。,497
内側,うちがわ,ある物や仕切りの、中のほう。内部。内面。,16496
内気,うちき,気が弱く、人前では、はきはきしない性格。また、そのさま。,1371
内金,うちきん,売買代金や請負報酬などの一部として前払いされる金銭。契約時の内金は、手付けの性質をもつ場合も少なくない。,66
家中,うちじゅう,１家の中全体。２家の中の者全員。家族みんな。,4922
内幕,うちまく,１内側に張る幕。特に、陣所で外幕(とまく)の内側に張った幕。半幕。小幕(こまく)。２外からは見えない内輪の事情。内情。内実。,347
内孫,うちまご,自分の跡取りになる夫婦から生まれた子供。,17
内湯,うちゆ,１温泉場の旅館で、館内に湯を引いて作った浴場。２個人の家にある風呂。内湯。,131
宇宙,うちゅう,１あらゆる存在物を包容する無限の空間と時間の広がり。２宇宙空間、特に太陽系空間のこと。,46751
雨注,うちゅう,矢弾丸などが、雨の降るように盛んに飛んでくること。また、盛んに浴びせること。,0
団扇,うちわ,１あおいで風を起こす道具。ふつう、細く削った竹の骨に紙や絹を円形に張って作る。２軍配団扇(ぐんばいうちわ)のこと。３紋所の名。1を図案化したもの。丸に団扇、桑名団扇などがある。,1226
内輪,うちわ,１外部の者を交えないこと。うちうち。身内。２外部には知らせない内部の事情。内幕(うちまく)。うちうら。３控えめなこと。特に、数量や金額などを控えめにすること。また、そのさま。４つま先を内側に向けて歩くこと。また、その足。,1174
内訳,うちわけ,金銭の総額、物品の総量に対し、その内容を項目別に書き記すこと。明細。,1030
鬱鬱,うつうつ,１心の中に不安や心配があって思い沈むさま。２草木がよく茂っているさま。,5
鬱気,うっき,気のふさぐこと。心の晴れ晴れしないこと。気鬱。,23
鬱屈,うっくつ,気分が晴れ晴れしないこと。心がふさぐこと。,591
鬱積,うっせき,不平不満や怒りなどの感情が、はけ口のないままに心の中に積もっていること。,393
空蝉,うつせみ,１この世に現に生きている人。転じて、この世。うつしみ。２蝉の抜け殻。また、蝉。３源氏物語第3巻の巻名。光源氏17歳。源氏が空蝉の寝所に忍びこむが拒まれることなどを描く。４源氏物語の登場人物。衛門督(えもんのかみ)の娘。伊予介(いよのすけ)の後妻。源氏の贈った歌によってこの名がある。,396
鬱蒼,うっそう,樹木が茂ってあたりが薄暗いさま。,1061
現心,うつつごころ,１夢見るような気持ち。うつろな心。２しっかりした気持ち。正気。,0
鬱病,うつびょう,気がめいって気力が出ず、劣等感不安厭世(えんせい)的気分絶望感などにとらえられる。,330
鬱憤,うっぷん,外へ出さないで心の中に抑えている怒りや恨み。また、そういう気持ちが積もること。,603
腕節,うでぶし,１腕の関節。また、腕。２腕の力。腕力。うでっぷし。,32
腕前,うでまえ,巧みに物事をなしうる能力や技術。手並み。技量。うで。,2352
腕枕,うでまくら,横になるときなどに、腕を曲げて枕の代わりにすること。,104
雨天,うてん,雨の降る天気。また、雨の降る日。雨降り。,907
海原,うなばら,１広々とした海。２池や湖の広い水面。,1559
乳母,うば,母親に代わって乳児に乳を飲ませたりして、養育する女。おんば。めのと。,3918
産着,うぶぎ,生まれて間もない乳児に着せる衣服。また特に、生まれた子に初めて着せる衣服。うぶぎぬ。,124
産毛,うぶげ,生まれたときから赤ん坊に生えている毛。うぶがみ。人の顔や首筋などに生えているごく柔らかい薄毛。,338
産声,うぶごえ,１赤ん坊が生まれたとき、最初にあげる泣き声。２事が新しく現れること。,263
旨旨,うまうま,１巧みなやり方で、物事を自分の思いどおりに進めるさま。まんまと。２物事をじょうずに行うさま。３食べ物をいう幼児語。,0
甘口,うまくち,１酒・味噌・醤油などで、甘みが勝っていること。また、そのもの。あまくち。２人の心をとらえる巧みな言葉。巧言(こうげん)。３見かけの有利な仕事。,263
馬面,うまづら,１馬のように長い顔。顔の長い者をあざけっていう語。うまがお。２カワハギ科の海水魚。全長約30センチ。体は長楕円形で著しく側扁し、ひれは緑青色。口の先から目までが長い。皮は鮫肌(さめはだ)状で硬い。皮をはいで干物・吸い物・味噌汁などにする。,199
旨味,うまみ,１食物のうまい味。また、うまい度合い。おいしさ。２かつお節・昆布・シイタケなどでとった、だしの味。３技芸などの巧みさ。４仕事・商売などで利益やもうけが多いというおもしろみ。,241
海辺,うみべ,海のほとり。海岸。,2412
有無,うむ,１あることとないこと。あるなし。２承諾することと断ること。承知と不承知。３仏語。存在するものと存在しないもの。また、存在することと存在しないこと。,5930
烏有,うゆう,全くないこと。何も存在しないこと。,138
紆余,うよ,１うねり曲がっていること。２伸び伸びとしてゆとりのあること。,4
裏表,うらおもて,１物の表面と裏面。２表面に現れている事柄と、裏に隠されている事情。表面と内情。３一つの事柄が呈する、一見異なって見える二つの様相。４人の見ているところと見ていないところとで、態度・行動が違うこと。かげひなた。５裏を表側にすること。裏返し。６裏と表ほどかけ離れていること。全然違うこと。正反対。,956
裏方,うらかた,劇場用語。舞台の引き幕を境に，その奥の楽屋，演出関係にたずさわる人々をいう。経営，宣伝その他客を扱う人々を表方というのに対する語で，俳優を除いて，演出家，脚本家，舞台監督をはじめ，大道具，小道具，メーキャップ，床山，衣装，囃子方などをさす。,735
裏金,うらがね,１取引などで、事をうまく運ぶため表に出さないで支払う金銭。２雪駄(せった)などの裏のかかとの部分に打ちつける鉄の薄板。３鉋(かんな)の刃の裏がわにつける小形の刃。,311
裏側,うらがわ,裏のほう。また、裏面。,4511
裏口,うらぐち,１建物の裏側にある出入り口。勝手口。２正当でない手段で物事をすること。隠れて、こっそり行うこと。,3478
裏声,うらごえ,１自然な発声法では出せない高音部を、技巧的に発声する声。ファルセット。２新内・清元・小唄などで、三味線の高い調子よりも低めて歌う声。,150
裏地,うらじ,衣服などを袷(あわせ)仕立てにするとき裏につける布地。,411
裏手,うらて,建物などの、裏のほう。後ろのほう。背後。,4109
裏庭,うらにわ,家や建物の裏側にある庭。,2577
裏話,うらばなし,一般には知られていない、内部の事情に関する話。,362
裏腹,うらはら,１背と腹。また、裏と表。２背中合わせ。隣り合わせの関係であること。３相反していること。また、そのさま。逆さま。反対。あべこべ。,2205
裏技,うらわざ,人に知られていない隠れた方法。通常の方法とは異なるが、意外な効果のある方法。,277
雨量,うりょう,地上に降る雨の量。雪雹(ひょう)霰(あられ)なども含める。,591
閏年,うるうどし,閏のある年。太陽暦では、2月を29日とし1年を366日とする年。太陰暦では、閏月のある年。,184
煩型,うるさがた,何にでも口を出し、文句を言いたがる性質。また、そのような人。,0
迂路,うろ,遠回りの道。回り道。,71
胡乱,うろん,１正体の怪しく疑わしいこと。また、そのさま。２確かでないこと。真実かどうか疑わしいこと。また、そのさま。３乱雑であること。また、そのさま。,288
浮気,うわき,１一つのことに集中できず心が変わりやすいこと。また、そのさま。移り気。２異性に心をひかれやすいこと。また、そのさま。多情。３配偶者・婚約者などがありながら、他の異性に気がひかれ、関係をもつこと。４心が浮ついて、思慮に欠けること。また、そのさま。５浮かれて陽気になるさま。また、そうなりやすい気質。,4357
上着,うわぎ,１上下に分かれた衣服のうち、上半身に着るもの。２衣服を重ね着したときのいちばん上に着るもの。３女官が正装のとき、打ち衣(ぎぬ)の上、唐衣(からぎぬ)や小袿(こうちぎ)の下に着る衣。うわがさね。,6752
譫言,うわごと,高熱などで意識の混濁している人が無意識に口走る言葉。筋の通らない放言。たわごと。,295
噂話,うわさばなし,うわさ。世間話。,1257
上背,うわぜい,身長。身の丈。背が高いという意を含めて使う。,473
上手,うわて,技能学問知識などが他よりすぐれていること。また、その人。,9136
上辺,うわべ,１物の表面。おもて。外面。２内実とは違った見せかけのようすや事情。見かけ。外観。,320
上米,うわまい,１寺社へ寄進した年貢米の一部。２江戸時代、米穀などの輸送物資に課した通過税。３仕事や売買の仲介をする者が取る、賃金や代金などの一部。手数料。うわまえ。,0
上目,うわめ,１顔を上げないで、目だけで上のほうを見ること。また、その目つき。２秤竿(はかりざお)の上面にしるした星。また、その星を目盛りにしてはかること。少量をはかるのに用いる。３物を容器ごとはかりにかけること。皆掛(かいが)け。４ある分量を超過すること。５すぐれていること。まさっていること。また、勝負事で、いい目。,942
上役,うわやく,自分より上位の役目職務についている人。上司。,1179
右腕,うわん,１右のうで。みぎうで。２野球で、右投げの投手。右腕投手。,5137
運営,うんえい,団体などの機能を発揮させることができるように、組織をまとめてかしていくこと。,36835
雲影,うんえい,雲の姿。曇らせるもののたとえにもいう。,35
雲霞,うんか,１雲と霞(かすみ)。２大ぜいの人が群がり集まるたとえ。,184
運河,うんが,給排水、灌漑(かんがい)、船舶の航行などのために、陸地を掘り開いてつくった人工の水路。,7231
運気,うんき,自然界の現象に現れる人間の運勢。天地人体を貫いて存在するとされた五運と六気。,163
運休,うんきゅう,交通機関が運転や運行を休止すること。,1172
運航,うんこう,船や航空機が決まった航路を進むこと。,5566
雲散,うんさん,風に雲が散るように、すっかり消えてなくなること。,19
運勢,うんせい,人の持っている幸運不運の巡り合わせ。,474
運送,うんそう,人や物を目的の所に運ぶこと。運搬。,3436
蘊蓄,うんちく,１蓄えた深い学問や知識。２物を積み、蓄えておくこと。,220
運賃,うんちん,旅客や貨物を運ぶ料金。運送賃。,5414
雲泥,うんでい,天の雲と地の泥。二つの間に大きな差違のあるたとえ。,79
運転,うんてん,１大きな機械を作動させること。２列車や自動車などを操作して走らせること。３資金などをうまく運用し活用すること。やりくりすること。４天体や時間が、巡り回ること。運行。,56751
運動,うんどう,１物が動くこと。物体が時間の経過とともに空間的位置を変えること。２からだを鍛え、健康を保つために身体を動かすこと。スポーツ。３ある目的を達するために活動したり、各方面に働きかけること。４物事の状態が、時とともに変わること。５生物体が能動的に起こす動き。動物の筋肉運動や鞭毛(べんもう)運動、植物の膨圧運動など。,61728
