name,reading,meaning,example
武事,ぶじ,武芸や戦争などに関する事柄。,31
蕪辞,ぶじ,乱雑で整っていない言葉。自分の言葉や文章をへりくだっていう語。,4
歩射,ぶしゃ,歩きながら弓を射ること。かちゆみ。,37
奉射,ぶしゃ,正月（多くは小正月）に、神前で矢を射る神事。元来魔よけのためとされたが、年占・武芸の奉納などの意義をもつようになった。,6
部首,ぶしゅ,漢字の字書で、漢字を字画構成に従って部分けをし、各部ごとにその共通要素である字形を頭に示して索引の用に当てたもの。「乞」「乳」などの「乙」、「初」「利」などの「刀」の類。こうした部首索引方式は「説文解字」（540部）、「玉篇」（542部）などを経て「康熙(こうき)字典」（214部）に至り、以後この「康熙字典」に準拠する形が大勢を占める。,569
武州,ぶしゅう,武蔵(むさし)国の異称。,697
武将,ぶしょう,武士の大将。また、武道にすぐれた将軍。,5827
部将,ぶしょう,一部隊の大将。,1593
武臣,ぶしん,武事をもって君主に仕える家臣。,149
武神,ぶしん,武道をつかさどり、武運を守護する神。いくさがみ。,407
武人,ぶじん,武士。軍人。いくさびと。,1931
豊前,ぶぜん,１ 福岡県南東部の市。周防灘(すおうなだ)に面し、宇島(うのしま)港を中心に工業地帯をなす。農業や漁業も盛ん。２ 旧国名の一。現在の福岡県東部から大分県北部。,1363
豚草,ぶたくさ,キク科の一年草。荒地に生え、高さ約1メートル。全体に白い毛があってざらつき、葉は羽状に細かく裂けて、裂片は線形。雌雄同株または異株。夏、黄色い花を穂状につけ、オオブタクサとともに花粉症の原因となる。北アメリカの原産で、明治初年に渡来。,0
豚汁,ぶたじる,ぶた肉のこま切れと野菜とを入れた味噌仕立ての汁。とんじる。,79
豚丼,ぶたどん,１ 豚肉を甘辛く炒めたものをのせたどんぶり飯。北海道東部の郷土料理。２ 豚肉をネギなどとともに煮込んで、どんぶり飯にかけたもの。,28
豚肉,ぶたにく,食用にする豚の肉。とんにく。,1463
豚鼻,ぶたばな,鼻孔が正面から見えているような鼻。また、鼻の頭を指で押してその形にする子供の遊び。,7
豚饅,ぶたまん,肉饅頭のこと。,0
武断,ぶだん,武力をもって政治を行うこと。物事を力で処理すること。⇔文治(ぶんち)。,237
斑犬,ぶちいぬ,地色と異なる色があちこちに入っている犬。まだら模様の犬。,26
斑猫,ぶちねこ,地色と異なる色があちこちに入っている猫。まだら模様の猫。,32
仏会,ぶつえ,１ 釈迦(しゃか)が説法した時の集まり。２ 仏・菩薩(ぼさつ)の集まる所。浄土。３ 法事。法会。,0
仏縁,ぶつえん,仏との間に結ばれる縁。仏の引き合わせ。仏のゆかり。,50
仏恩,ぶつおん,仏の恵み。仏の慈悲の恩。,16
物化,ぶっか,１ 万物が変化すること。２ 人が死ぬこと。物故。,0
仏画,ぶつが,仏教絵画。狭義には礼拝の対象とされる仏や菩薩(ぼさつ)などの画像をいう。,288
物我,ぶつが,外界の一切のものと自分。,29
仏界,ぶっかい,１ 仏が住む世界。浄土。２ 十界の一。諸仏の心的境界。,26
物界,ぶっかい,物質の世界。物質界。,5
仏閣,ぶっかく,寺の建物。寺院。,600
仏学,ぶつがく,仏教に関する学問。仏教学。,48
仏願,ぶつがん,仏が一切衆生を救おうとして立てた誓願。,7
仏経,ぶっきょう,仏教の経典。経文。経。,45
物狂,ぶっきょう,１ 心が乱れて正常な判断ができないこと。２ とんでもないこと。あきれたこと。,52
仏具,ぶつぐ,仏前に供える器物の総称。,336
物権,ぶっけん,財産権の一。一定の物を直接に支配する権利。所有権・占有権・地上権・永小作権・地役権・質権・抵当権・留置権・先取特権など。,376
物故,ぶっこ,人が死ぬこと。死去。,254
仏語,ぶつご,１ 仏の言葉。仏の教え。２ 仏教に関する語。また、仏教に由来する語。,309
仏工,ぶっこう,仏像・仏具などを作る人。仏師。,20
物交,ぶつこう,貨幣を媒介させずに、物と物を直接交換すること。バーター。,0
仏国,ぶっこく,１ 仏の住む国。仏国土。２ 仏教の信奉されている国。,342
仏座,ぶつざ,仏像を安置する台座。蓮台(れんだい)。,5
仏刹,ぶっさつ,１ 寺院。寺。ぶっせつ。２ 浄土。仏国。仏土。ぶっせつ。,4
仏子,ぶっし,１ 仏の弟子。仏教を信じる人。仏弟子。２ 一切の衆生(しゅじょう)。すべての人々。,30
仏師,ぶっし,仏像を作る工匠。仏工。,714
仏事,ぶつじ,仏教の儀式や行事。法事。法要。法会。,291
仏寺,ぶつじ,仏教の寺。寺院。,225
仏式,ぶっしき,葬儀・結婚式などの仏教による方式。また、その儀式。,175
仏舎,ぶっしゃ,仏をまつる建物。仏堂。持仏堂。祠堂。,6
仏者,ぶっしゃ,仏門に入った人。僧侶。,53
仏所,ぶっしょ,１ 仏像を安置する所。２ 仏のいる所。浄土。３ 仏像やその付属物を製作する工房。奈良時代には官営の組織で造仏所とよばれたが、平安中期以降、大仏師の工房、およびそれに所属する仏師の集団とその系統をもさすようになった。,75
仏書,ぶっしょ,仏教に関する書籍。仏典。,36
仏性,ぶっしょう,１ すべての生き物が生まれながらにもっている、仏となることのできる性質。仏心。覚性(かくしょう)。２ 仏の本当の姿や心。仏の本性。,213
物証,ぶっしょう,裁判で、検証物・文書など、物の存在・形態・状況が証拠資料とされるもの。,440
物上,ぶつじょう,法律で、物・財産に関すること。物的。,113
物情,ぶつじょう,１ 物のようす・性質。２ 世人の心情。世間のありさま。,93
仏心,ぶっしん,１ 仏の心。また、仏のような慈悲心。２ すべての生き物が生まれながらにもっている、仏となることのできる性質。仏心。覚性(かくしょう)。,158
物心,ぶっしん,物と心。物質と精神。,1226
物神,ぶっしん,呪力があるとして崇拝の対象とされる物。,0
仏神,ぶつじん,仏と神。神仏。,58
物性,ぶっせい,物質の物理的性質。物質のもつ熱的、電気的、磁気的、光学的、機械的などの性質。,571
物税,ぶつぜい,物の所有・取得・製造・販売・輸入や物から生ずる収益に課される租税。固定資産税など。,5
仏跡,ぶっせき,１ 釈迦(しゃか)の遺跡。また、仏教関係の史跡。２ 仏の足跡。,37
仏説,ぶっせつ,仏が説いた教え。仏教の思想。,146
仏前,ぶつぜん,仏の前。また、仏壇・位牌(いはい)の前。,315
仏祖,ぶっそ,１ 仏教の開祖。釈迦(しゃか)のこと。２ 仏と祖師。３ 仏法を体得したすぐれた禅僧。,38
仏相,ぶっそう,仏の顔かたち。,5
仏葬,ぶっそう,仏式で行う葬儀。,6
物損,ぶっそん,物質的損害。身体的損害に対していう。,42
仏陀,ぶつだ,釈迦牟尼(しゃかむに)の称。のちには、修行を積み正しい悟りを得た人の意にも用いられる。ぶっだ。,630
仏体,ぶったい,１ 仏のからだ。仏身。２ 仏像。,31
仏壇,ぶつだん,１ 仏像を安置する壇。２ 仏像・位牌を安置する厨子(ずし)。,2097
仏敵,ぶってき,仏の教えに敵対して害をなすもの。仏教の敵。,35
仏典,ぶってん,１ 仏教の経典。２ 仏教に関する本。仏書。,768
仏天,ぶってん,１ 仏を天として尊んでいう語。２ 仏と護法神。,54
仏殿,ぶつでん,１ 仏像を安置し、礼拝する建物。仏堂。２ 禅宗寺院で、伽藍(がらん)の中心にあり、本尊を安置し礼拝する建物。,253
仏徒,ぶっと,仏教の信者。仏教徒。,53
仏土,ぶつど,１ 仏が住む土地。浄土。２ 仏が教化(きょうけ)を施す国土。この現実世界。,21
仏塔,ぶっとう,仏の遺骨を安置した塔。,280
仏灯,ぶっとう,１ 仏前に供える灯火・灯明。みあかし。２ 仏の教えを、無知の闇を照らす灯明にたとえていう語。,0
仏頭,ぶっとう,仏または仏像のあたま。,49
仏堂,ぶつどう,仏像を安置した堂。仏殿。,311
仏道,ぶつどう,仏の説いた教え。仏教。また、その悟りに至る修行の道。,376
仏日,ぶつにち,仏の光明が衆生(しゅじょう)の無知の闇(やみ)を照らすことを太陽にたとえていう語。,0
仏罰,ぶつばち,仏から受ける罰。ぶつばつ。,88
仏法,ぶっぽう,仏の悟った真理。仏の説いた法。仏道。,899
仏間,ぶつま,仏像や位牌(いはい)が安置してある部屋。,454
仏名,ぶつみょう,１ 仏の名号(みょうごう)。仏の名前。２ 陰暦12月15日（のちに19日）から3日間、宮中や諸国の寺院で仏名経を読んで三世諸仏の名号を唱え、その年の罪障を懺悔(さんげ)し消滅を祈る法会。仏名懺悔。お仏名。,35
物名,ぶつめい,１ 物の名。２ 和歌・連歌・俳諧で、歌や句の意味とは関係なく物の名を詠み込んだもの。古今集の「心から花のしづくにそぼちつつうくひずとのみ鳥のなくらむ」にみえる「うくひず（憂(う)く干(ひ)ず）」に「うぐいす」を詠み込んだ類。隠し題。,0
仏滅,ぶつめつ,１ 仏の入滅。釈迦(しゃか)の死。２ 暦注の六曜の一。万事に凶とする大悪日。仏滅日。,132
仏門,ぶつもん,仏の説いた道。仏道。,379
仏力,ぶつりき,仏の持つ計り知れない力。,12
物療,ぶつりょう,物理的な方法によって治療を行う方法。機械的な力を利用する運動療法・マッサージや、電気療法・光線療法・水治療法・温熱療法・気候療法などがある。理学療法。,18
物量,ぶつりょう,物の分量。物資の多さ。,476
物論,ぶつろん,人々の間で行われる論議。また、その騒ぎ。物議。,22
武闘,ぶとう,武力で相手と戦うこと。,486
武道,ぶどう,１ 武士として身につけるべき技。武芸。武術。２ 武士として守るべき道。武士道。,2466
葡萄,ぶどう,１ ブドウ科の蔓性(つるせい)の落葉低木。蔓は屈曲し、葉の変形した巻きひげで他に絡みつく。葉は手のひら状で浅い切れ込みがある。初夏、黄緑色の小花が集まって咲き、秋に多汁の実が房状に垂れ下がる。実は生食のほかジャム・ジュースやぶどう酒の原料とする。日本にはヨーロッパ系のものが中国を経て伝わり、江戸初期から棚作り法で栽培される。２ 熟した葡萄の実のような、赤みがかった紫色。３ 紋所の名。ブドウの葉や実を図案化したもの。,4528
武徳,ぶとく,武士として守るべき徳義。また、武士の威徳。,498
不形,ぶなり,形の整っていないこと。格好の悪いこと。また、そのさま。ぶざま。,0
補任,ぶにん,官職に任命すること。また、位階を与えること。,821
武備,ぶび,戦争に対する備え。軍備。兵備。,196
部品,ぶひん,機械・器具でその一部をなしている品。部品。,11070
武夫,ぶふ,武士。武人。軍人。,1053
舞文,ぶぶん,１ 自分勝手に言葉をもてあそんで自分に有利な文章を書くこと。また、その文章。２ 自分勝手な解釈で法律を濫用すること。,8
不間,ぶま,気がきかず、間が抜けていること。また、そのさま。へま,0
武名,ぶめい,武人としての名声。武勇のほまれ。,259
部面,ぶめん,物事をいくつかに分けた一つの部分。,115
武門,ぶもん,武士の家筋。武家。,519
撫養,ぶよう,かわいがってやしなうこと。撫育。,122
武略,ぶりゃく,戦(いくさ)のかけひき。軍事上の計略。,104
無聊,ぶりょう,退屈なこと。心が楽しまないこと。気が晴れないこと。また、そのさま。むりょう。,352
武力,ぶりょく,軍隊の力。兵力。,5224
武烈,ぶれつ,戦場で立てた手柄。武勲。,106
分圧,ぶんあつ,混合気体の成分気体が、単独で全体積を占めると仮定したときの圧力。,192
文案,ぶんあん,１ 文章の下書き。草案。また、文章の構想。２ 机。几案。,231
文位,ぶんい,勲位に対して、普通の位階。正一位・従二位など。,0
文意,ぶんい,文章の表現しようとしている趣旨。文章の意味。,164
分院,ぶんいん,病院などの、本院から分かれて設けられた施設。,250
文運,ぶんうん,文化・文明が発展しようとする気運。学問・芸術が盛んに行われるさま。,54
分科,ぶんか,科目を分けること。また、その分けられた科目。,581
分火,ぶんか,１ おおもとの灯火(ともしび)を分けて別の場所でともすこと。また、その分けた灯火。２ （比喩的に）人々がある思想や行為に共感し、それが世間に広がること。,0
文科,ぶんか,１ 数学・自然科学以外の学問分野。人文科学・社会科学の分野。２ 大学などで、1の分野を研究・教育する部門。,1299
文雅,ぶんが,１ 詩文を作ったり、文事に親しんだりする風雅の道。２ 趣味が洗練されていて、上品なこと。風流なこと。また、そのさま。,107
分会,ぶんかい,本部の統括の下に、地域や職場などを単位にして設けられた会。,175
分界,ぶんかい,境目をつけて分けること。また、その境目。境界。,105
文界,ぶんかい,文壇。文学界。,37
分外,ぶんがい,１ 身分や分限を越えていること。分に過ぎること。また、そのさま。過分。２ 思いのほかであること。また、そのさま。,25
分轄,ぶんかつ,いくつかに分けて管轄すること。,14
分館,ぶんかん,本館から分かれて設けられた建物・下部組織。,476
文官,ぶんかん,武官以外の官吏の旧称。軍事以外の行政事務を取り扱う官吏。,1291
文義,ぶんぎ,文章の意義。文意。,32
分級,ぶんきゅう,大きさの異なる粒子を、流体中で沈降速度の差を利用して分けること。,0
文教,ぶんきょう,１ 学問や教育によって人心を導くこと。教育。２ 文化・教育に関すること。主として行政機関で用いる。,698
文京,ぶんきょう,東京都の区名。昭和22年（1947）本郷・小石川2区が合併して成立。東京大学・お茶の水女子大学など学校が多い。,841
分暁,ぶんぎょう,１ 夜が明けること。また、夜明け。２ 明らかに悟ること。３ 明らかであること。また、そのさま。,23
文業,ぶんぎょう,学問的な仕事。また、文学上の業績。文事。,28
分局,ぶんきょく,本局から分かれて作られた局。,76
分極,ぶんきょく,１ 電界や磁界内に置かれた物質に、正・負の電荷が現れたり、磁極を生じたりする現象。電気の場合は電気分極、磁気の場合は磁化という。２ 電池内で発生した水素ガスが電極に付着するなどして反対方向の起電力を生じる現象。,433
文金,ぶんきん,女性の髪形の一。島田髷(まげ)の根を元結で高く巻き上げた優美で華やかなもの。現在では主に花嫁の髪形として用いる。文金島田。,80
文具,ぶんぐ,ものを書くのに必要な道具。紙・ノート・鉛筆・定規など。,525
文型,ぶんけい,文の構成上の類型。個々の具体的な文表現から抽出した各種の文の形式を文例によって組織的に示すもの。,98
文系,ぶんけい,文科の系統。文科系。,652
分蘖,ぶんけつ,稲・麦・トウモロコシなどで、茎の根に近い節から新しく茎が発生すること。また、その茎。株張り。,16
分遣,ぶんけん,本隊や本部から分けて派遣すること。,830
文言,ぶんげん,１ 文章や手紙の中の言葉。もんごん。２ 中国で、口語体に対して、文章体。,1516
文庫,ぶんこ,１ 書物や古文書などを入れておく倉庫。ふみぐら。書庫。２ 収集されてまとまった蔵書。また、ある目的で集められたひとまとまりの蔵書。３ 書籍や紙筆など手回り品を入れておく小箱。文匣(ぶんこう)。手文庫。４ 叢書やシリーズなどにつける名。５ 文庫判の出版物。元来は、安価で普及を目的としたもの。,9718
豊後,ぶんご,旧国名の一。現在の大分県の大部分。豊州。,2118
分光,ぶんこう,光をスペクトルに分けること。,1091
聞香,ぶんこう,香をかぐこと。香をかいでその種類を当てること。もんこう。,26
分骨,ぶんこつ,遺骨を2か所以上に分けて葬ること。また、その骨。,211
分根,ぶんこん,根の一部を分けて植え、発芽・繁殖させる方法。根分け。,0
文材,ぶんざい,文章を書くのに用いる材料。,0
分子,ぶんし,１ 原子の結合体で、その物質の化学的性質を失わない最小の構成単位。一つの原子よりなる単原子分子（ヘリウムなど）、二原子分子（水素・酸素・窒素など）、三原子分子（水・二酸化炭素など）から、数千～数万の原子よりなる高分子まであり、主に共有結合で結び付いている。２ 団体を構成している各個人。集団の構成員。成員。３ ある性質や様相を形成している一部分。４ 分数または分数式で、割られるほうの数や整式。,11475
分枝,ぶんし,植物が幹などから枝を分けること。枝分かれ。,1078
分詞,ぶんし,ヨーロッパ諸語などの文法で、動詞が語形変化して形容詞的に用いられるもの。現在分詞・過去分詞などがある。,278
文士,ぶんし,文筆を職業とする人。文章家。作家。小説家。,1427
文辞,ぶんじ,文章。また、文章の言葉。,149
文質,ぶんしつ,外見の美と内面の実質。表に現れたすぐれた学識・態度・容貌と、内側の素朴な人柄。また、形式と内容。,8
分社,ぶんしゃ,１ 別の神社に祭ること。また、その神社。２ 企業が事業や組織の一部を分離して別の独立した会社をつくること。また、その会社。,948
文弱,ぶんじゃく,学問や芸事にばかりふけっていて弱々しいこと。また、そのさま。,86
分宿,ぶんしゅく,一団の人々が分かれて宿泊すること。,154
分所,ぶんしょ,本部から、別の場所に分けて設けられた事務所・営業所。,0
分署,ぶんしょ,本署から分かれて、別の場所に設けられた警察署・税務署など。,241
分掌,ぶんしょう,仕事・事務を手分けして受け持つこと。分担。,245
文相,ぶんしょう,文部大臣のこと。,302
分場,ぶんじょう,本部から分かれて別の所に設けられた試験場・作業場。,0
文杖,ぶんじょう,文書を挟んで貴人に差し出すための白木の杖。長さ約1.5メートルで、先端の文書を挟む金具の部分を鳥口(とりぐち)という。文杖(ふづえ・ぶんじょう)。ふみさし。,0
文飾,ぶんしょく,１ 文章・語句を飾ること。また、文章のあや。２ 美しく飾ること。また、色どり。あや。,72
文臣,ぶんしん,文事によって仕える臣。文官。,53
文身,ぶんしん,入れ墨。彫り物。,69
分数,ぶんすう,二つの整数a・bの比として表される数。零ではない整数aで整数bを割った結果をb/aと表したもの。あるいは、1をa等分したものをb個集めた大きさをb/aと表したもの。横線の下を分母、上を分子とよぶ。,457
文勢,ぶんせい,文章の勢い。表現の迫力。,3
文政,ぶんせい,１ 文治を主として行う政治。２ 文教に関する行政。,3619
文声,ぶんせい,文人としての名声。文名。,0
分籍,ぶんせき,従前の戸籍から分離・独立させて新しい戸籍を作ること。戸籍筆頭者とその配偶者以外の成年者は届け出によってできる。,28
文責,ぶんせき,談話を記事にした場合などの、書かれた文章についての責任。,19
文節,ぶんせつ,日本語の言語単位の一。文の構成要素で、文を実際の言葉として不自然にならない程度に区切ったとき得られる最小のひとまとまりのもの。文節は、音声上の単位としても特徴をもち、一つの自立語またはそれに付属語が一つないし二つ以上ついたものからなる。橋本進吉の用語から。,165
文選,ぶんせん,活版印刷で、原稿に合わせて活字を選び取り、文選箱とよぶ小さな容器に集め並べること。また、それを仕事とする人。,201
文宗,ぶんそう,文章・文学の面で一派の祖と仰がれるような大家。,92
文藻,ぶんそう,１ 文章のいろどり。あや。文彩。文飾。２ 詩歌・文章を作る才能。文才。,31
分蔵,ぶんぞう,書物・美術品などをいくつかの場所に分けて所蔵すること。,0
分損,ぶんそん,損害保険で、被保険物の一部が被る損害。,8
分村,ぶんそん,１ 本村から分離した村。２ 村の多くの人が集団でよその土地に移住し、新しく村をつくること。また、その村。３ 一つの村が二つ以上に分かれること。また、分けること。,226
分隊,ぶんたい,１ 本隊から分かれた隊。２ 軍隊の編制単位の一。旧日本陸軍では小隊の下位、指揮上の最小単位。旧日本海軍では陸軍の中隊に相当。,2493
分大,ぶんだい,大分大学の俗称。,0
文台,ぶんだい,１ 書籍・硯箱(すずりばこ)などをのせる台。また、歌会や連歌・俳諧の会席で、短冊・懐紙などをのせる台。２ 歌比丘尼(うたびくに)の持つ手箱。３ 能の作り物の一。竹で机の形を作って紅の絹ひもで巻き、所々を千鳥がけにしたもの。,68
文題,ぶんだい,１ 文章や詩歌を作るときの題。作文の課題。２ 文章の標題。,0
分段,ぶんだん,物事の切れ目。区切り。段落。,10
文壇,ぶんだん,作家・批評家などの社会。文学界。,2884
文段,ぶんだん,文章の各段。文章の一節。,2
文談,ぶんだん,１ 文学・文章などに関しての話。２ 手紙によって行う相談。,18
分地,ぶんち,土地を分けること。土地を分配して相続させること。また、その土地。,41
分注,ぶんちゅう,医療・理化学分野の実験において、ピペットなどで試料となる液体を一定の容量ずつ吐出すること。,26
文中,ぶんちゅう,文章のなか。,1393
文鳥,ぶんちょう,カエデチョウ科の鳥。全長約15センチ。体は灰色で、頭や尾が黒、ほおが白、くちばしは太く赤い。飼い鳥とされ、全身純白のものもある。ジャワおよびバリ島の原産。,217
文鎮,ぶんちん,紙や書類が飛んだり動いたりしないように、重しとしてのせる文房具。,229
分綴,ぶんてつ,英語・フランス語・ドイツ語などで、綴(つづ)りの長い単語が行末にきた場合に、特定の箇所で区切って単語を分割すること。,0
分店,ぶんてん,本店から分かれて独立した店。また、支店のこと。,0
分点,ぶんてん,黄道と天の赤道との交点。すなわち、春分点と秋分点。春分点のみをさすことが多い。,0
文典,ぶんてん,文法や語法を説明した書物。,178
文展,ぶんてん,明治40年（1907）創設の最初の官展。大正8年（1919）帝国美術院展覧会（帝展）に改組され、昭和12年（1937）には帝国美術院の廃止にともない復活。昭和21年（1946）に日本美術展覧会（日展）と改称。,291
分党,ぶんとう,政党が解散し、複数の政党に分かれること。,59
文頭,ぶんとう,文・文章の冒頭。,95
文豆,ぶんどう,１ マメ科の一年草。葉は3枚の小葉からなる複葉。緑黄色の蝶形の花をつけ、長さ5～10センチのさやができ、中に緑色か灰黒色の豆が10粒ほどある。豆をあん・もやしなどを作るのに用い、粉ははるさめの原料にする。インドの原産。粒の大きさがそろっているので秤(はかり)の分銅に用いたという。やえなり。２ マメ科の一・二年草。カフカスからイラン付近の原産といわれ、石器時代からすでに栽培。茎は、蔓性(つるせい)のものは約2メートル、矮性(わいせい)のものは高さ約25センチ。葉は羽状複葉で、先端は巻きひげとなる。品種は用途別にさまざまあり、花の色、さや・種子の大小・色などで分ける。種子を煮豆・あん・蜜豆に、また若いさやを食用にする。グリンピース。シュガーピース。のらまめ。文豆(ぶんどう)。,0
文道,ぶんどう,文学・学芸の道。,0
文徳,ぶんとく,武力によらないで、学問によって人を教化する徳。,318
文繞,ぶんにょう,漢字の部首の一。「斐」「斑」などの「文」の部分。,0
分任,ぶんにん,任務を分けて引き受けること。,0
分派,ぶんぱ,１ 主となるものから分かれ出ること。また、分かれたもの。２ 主となる勢力から分かれて別に一派をなすこと。また、その一派。,1014
文博,ぶんはく,文学の部門に関するすぐれた研究に対して与えられる博士の学位。また，それを取得した人。,10
分番,ぶんばん,順番に交代して勤務すること。,0
文範,ぶんぱん,模範となるような文章。また、それを集めた書物。,11
分筆,ぶんぴつ,土地登記簿上、一筆(いっぴつ)の土地を分割して数筆の土地とすること。,37
文筆,ぶんぴつ,筆をとって詩歌・文章を書くこと。,1406
文廟,ぶんびょう,孔子を祀(まつ)る廟。孔子廟。,31
文物,ぶんぶつ,文化の産物。学問・芸術・宗教・法律・制度など、文化に関するもの。,760
分母,ぶんぼ,分数または分数式で、割るほうの数や式。横線の下に書かれる。,303
蚊虻,ぶんぼう,蚊(か)と虻(あぶ)。また、弱小なもの、つまらないもののたとえ。,0
分封,ぶんぽう,１ 領地を分け与えて支配させること。また、その領地。２ 越冬したミツバチの女王バチが、初夏のころ、新女王バチに巣を譲って働きバチの一部とともに他に移り、新しい巣を作ること。巣分かれ。分房。分蜂(ぶんぽう)。,124
分包,ぶんぽう,粉薬(こなぐすり)などを分けて一包みずつにすること。,9
文墨,ぶんぼく,詩文を作ったり、書画をかいたりすること。学問・芸術に関する方面のこと。文筆。,19
文末,ぶんまつ,文・文章の終わりの部分。,173
分脈,ぶんみゃく,血脈・山脈・水脈などの、主脈から分かれ出た脈。,145
文民,ぶんみん,軍人でない者。職業軍人の経歴をもたない者。,721
文名,ぶんめい,作家としての名声。詩文にすぐれているという評判。,182
聞屋,ぶんや,新聞記者をいう俗語。,2
分有,ぶんゆう,一つのものをいくつかに分けて所有すること。,74
文友,ぶんゆう,文学を通じての友人。詩友。,0
蚊雷,ぶんらい,蚊が群がり飛ぶ音のうなり。雷に似るところからいう。蚊鳴り。,0
文楽,ぶんらく,人形浄瑠璃芝居の通称。,926
分利,ぶんり,高熱などが急に下がり、平熱に戻ること。,479
文理,ぶんり,１ 物事のすじめ。条理。２ 文章の筋道。文脈。３ 文科と理科。,411
文略,ぶんりゃく,文章や語句を省略すること。,18
分流,ぶんりゅう,１ 水や電気などの流れで、本流から分かれて流れること。また、分けて流すこと。また、その流れ。２ 中心となる系統から枝分かれした流派。分派。,894
文林,ぶんりん,１ 文学者の仲間。文苑。文壇。２ 詩歌・文章などを集めたもの。詩文集。文苑。３ リンゴの別名。４ 茶入れの一種。リンゴの形に似ている。,25
分路,ぶんろ,回路の中の二点を導線でつないで作った回路。分路。もとの回路を主路という。,0
文話,ぶんわ,文学や文章に関する話。,0
米価,べいか,米の値段。,496
米穀,べいこく,米。また、穀類の総称。,434
米作,べいさく,１ 米をつくること。稲の栽培と収穫。米づくり。２ 稲のみのりぐあい。,240
米産,べいさん,１ 米の生産。２ 米国で生産していること。,2
米収,べいしゅう,米の収穫。,0
米飯,べいはん,こめのめし。,345
冪乗,べきじょう,冪(べき)を作る算法。累乗。,120
別意,べつい,１ ほかの考え。他意。２ 別れを惜しむ心。,0
別異,べつい,１ 違っているところ。差異。２ 違いを区別すること。,0
別格,べっかく,定められている格式に拘束されないこと。特別の取り扱いをすること。,687
別巻,べっかん,全集で、本巻のほかに付け加えられた巻。,118
別館,べっかん,本館のほかに建てた建物。,978
別居,べっきょ,夫婦・家族などが別れて住むこと。,1519
別口,べつくち,１ ほかの方法や種類。２ 別の口座。,107
別掲,べっけい,別に掲げること。別に掲示・掲載すること。,10
別件,べっけん,別の事件。別の用件。,347
別個,べっこ,１ 別のものであること。また、そのさま。２ 一つ一つ切り離されていること。また、そのさま。個別。,2142
別戸,べっこ,別に一家を構えること。また、その家。,0
別号,べつごう,１ 別につけた称号・呼び名。２ 出家者が法名・道号のほかにつけた呼び名。,234
別冊,べっさつ,１ 雑誌・双書・全書などの付録として別にまとめられた本。２ 定期刊行物とは別に臨時に刊行されたもの。,956
別紙,べっし,１ 別の紙。ほかの紙。２ 書類などで、本書に添えた別の紙、または文書。,160
蔑視,べっし,相手をあなどって見くだすこと。,829
別室,べっしつ,１ 別のへや。ほかのへや。２ 特別に設けられた部屋。３ そばめ。めかけ。身分の高い人について使うことが多い。,1431
別種,べっしゅ,別の種類。ほかの種類。,1440
別書,べっしょ,別に書くこと。また、別に書いたもの。別の文書・書状。,0
別称,べっしょう,別の呼び名。別の名称。,1003
蔑称,べっしょう,相手や第三者、またはその動作や状態をさげすんでいう言い方。,553
別条,べつじょう,他と変わったこと。いつもとは違った事柄や状態。,241
別状,べつじょう,普通と変わった状態。異状。,362
別人,べつじん,別の人。その人とは違う人。,4820
別席,べっせき,１ 別に設けられた宴席や座敷。２ 席が別々であること。,35
別荘,べっそう,ふだん生活している家とは別に、避暑・避寒・休養などの目的で気候や風景のよい土地につくられた家。,8578
別宅,べったく,ふだん住んでいる家とは別に構えた家。別邸。,399
別段,べつだん,１ 特に異なること。特別・格別なこと。２ （あとに打消しの語を伴って用いる）特にとりたてて言うほどではないさま。とりわけ。,2113
別注,べっちゅう,量産品ではなく、特別に注文して作らせること。また、作らせた品。,12
別途,べっと,別の方法・用途。副詞的にも用いる。,1900
別納,ベつのう,１ ふつう一緒に納めるべきものを別に納めること。２ 中世、年貢を通常の手続きを取らずに直接、徴収また上納したこと。,34
別腹,べつばら,１ これ以上は食べられない満腹状態でも甘い菓子なら食べられることを、別の腹に入るといった語。２ 父が同じで母が違うこと。腹違い。異腹。,0
別便,べつびん,１ 別のたより。本便とは別に出す郵便物。２ 別に用いる輸送機関・輸送手段。,30
別嬪,べっぴん,美しい女性。美人。,330
別別,べつべつ,それぞれ違っていること。一緒ではないこと。また、そのさま。,22
別棟,べつむね,棟が別になっていること。また、その建物。,727
別名,べつめい,本名または正式の呼び方以外の名称。異名。べつみょう。,5385
別命,べつめい,特別の命令。別に出される命令。,361
別物,べつもの,１ 別の物。違った物。２ 普通ではない特別の物。例外。,1558
別離,べつり,１ わかれること。別れ。２ 若山牧水の第3歌集。明治43年（1910）刊行。歌壇で好評を博し、作者は注目の歌人となった。,959
別類,べつるい,別の種類。他の種類。,0
別枠,べつわく,定められたものとは別に設けられた範囲や基準。,219
便意,べんい,大小便、特に大便がしたい気持ち。,238
弁解,べんかい,言い訳をすること。言いひらき。,3622
勉学,べんがく,学問に励むこと。勉強。,1271
便器,べんき,大小便を受ける器。便所のものや、おまる・おかわなど。,1507
便宜,べんぎ,１ ある目的や必要なものにとって好都合なこと。便利がよいこと。２ 特別なはからい。そのときに適したやり方。３ 音信。たより。,3554
勉強,べんきょう,１ 学問や技芸を学ぶこと。学習。 ２ ある目的のための修業や経験をすること。 ３ 商品の値段を安くして売ること。４ 物事にはげむこと。努力すること。５ 気が進まないことをしかたなくすること。,20212
