name,reading,meaning
眠期,みんき,蚕が眠に入り、頭部をもたげて静止した状態にある時期。最も長いのは四眠の時で、およそ24時間。
民業,みんぎょう,一般の人の営む事業。民間事業。
民具,みんぐ,一般民衆が昔から日常生活に使ってきた道具・器具の総称。
民際,みんさい,国家や政府間で行われる交流に対して、市民や民間団体による国の枠を超えた交流。
民需,みんじゅ,民間の需要。
民庶,みんしょ,世の中の一般の人々。庶民。
民情,みんじょう,１ 人民の心情。国民の気持ち。民心。２ 人民の実情。国民の生活状態。
民心,みんしん,人民の心。国民の心情。
民政,みんせい,１ 文官による政治。２ 国民の幸福増進を目的とする政治。
民生,みんせい,人民の生活・生計。
眠性,みんせい,蚕が孵化(ふか)してから繭を作るまで、眠(みん)の状態を何回もつかという性質。ふつう四眠性であるが三眠性・五眠性もある。
民籍,みんせき,１ 国籍。２ 人民の戸籍。また、それを記した帳簿。
民選,みんせん,国民が選挙すること。
民訴,みんそ,私人間(しじんかん)に起きた私権に関する紛争を裁判所によって法的・強制的に解決するための手続き。
民俗,みんぞく,古くから民間に伝承してきた風俗・習慣。
民団,みんだん,在日本大韓民国民団の略称。
民地,みんち,民有の土地。民有地。
明笛,みんてき,明楽に用いる竹製の横笛。吹き口から先の頭部が長く、指孔は6個ある。清楽に使う清笛(しんてき)をも含めていうこともある。
民度,みんど,国民や住民の生活程度、また、経済力や文明の進歩の程度。
民党,みんとう,帝国議会開設時、藩閥政府と対立した自由党・改進党などの政党の称。
民同,みんどう,昭和22年（1947）の二・一ゼネスト後、左翼系組合内部で共産党の組合支配を批判して次々と結成された組合内分派。のち、総評の主流をなす。
民徳,みんとく,人民の道徳・徳義。
民博,みんぱく,大阪府吹田市にある、民族学・文化人類学分野に関する博物館。大学共同利用機関の一つとして設置され、研究・教育のほか、世界各地の民族資料の収集・展示を行う。昭和52年（1977）開館。愛称、みんぱく（民博）。
民風,みんぷう,一般民衆の風習。民間の風俗。
民暴,みんぼう,暴力団の構成員が一般市民の日常生活や経済取引に民事上の権利者や関係者として介入し、違法・不当に利益を獲得しようとする行為。
民望,みんぼう,１ 人々の望み、願い。２ 世間の人望。衆望。
民放,みんぽう,民間資本で設立し、広告放送を収入源として運営される放送。商業放送。民放(みんぽう)。
民有,みんゆう,民間の所有。私人または私法人の所有。私有。
民力,みんりょく,民間の経済力や労働力。
無意,むい,意志のないこと。故意でないこと。また、意識のないこと。
無為,むい,１ 何もしないでぶらぶらしていること。また、そのさま。２ 自然のままに任せて、手を加えないこと。作為のないこと。また、そのさま。ぶい。３ 仏語。人為的につくられたものでないもの。因果の関係を離れ、生滅変化しない永遠絶対の真実。真理。
無医,むい,医者がいないこと。
無援,むえん,助けのないこと。援助のないこと。
無煙,むえん,１ 煙が出ないこと。２ 煙がないこと。特に、タバコの煙がないこと。
無縁,むえん,１ 縁のないこと。関係のないこと。２ 地縁・血縁などの縁者がないこと。３ 仏語。だれのためというような対象の区別がなく、すべて平等であること。絶対の慈悲の境地。４ 仏語。前世に仏・菩薩と因縁を結んでいないこと。救われる機縁のないこと。
無音,むおん,１ 久しく便りをしないこと。音信がとだえること。無沙汰(ぶさた)。２ しかるべきあいさつや、ことわりのないこと。３ 黙っていること。無言。
無瑕,むか,きずのないこと。むきず。
無害,むがい,害がないこと。悪い影響を及ぼさないこと。また、そのさま。
無学,むがく,１ 学問・知識のないこと。また、そのさま。ぶがく。２ 仏語。煩悩を断ち尽くし、もはや学ぶべきもののない境地。阿羅漢果(あらかんか)。
昔話,むかしばなし,１ 以前の出来事・経験などについての話。むかしがたり。むかしものがたり。２ 民俗学で、口承文芸の一。子供に語って聞かせるたぐいの、空想的な世界を内容とする話。ふつう、「むかしむかし、ある所に」などの句で始まる。「桃太郎」「舌切り雀」「かちかち山」など。
昔風,むかしふう,昔を思わせるようす。また、古い様式。また、そのさま。古風。昔流。
無冠,むかん,１ 位のないこと。無位。２ スポーツなどのある分野で、1位でないこと。まだ、優勝していないこと。
無期,むき,１ 一定の期限がないこと。２ 「無期懲役」の略。
無傷,むきず,１ きずがないこと。また、そのさま。２ 罪・けがれ・失敗・負けなどがまったくないこと。また、そのさま。
無休,むきゅう,休まないこと。休日・休業のないこと。
無給,むきゅう,給料が支給されないこと。
無菌,むきん,細菌のない状態。
無口,むくち,口数の少ないこと。おしゃべりでないこと。また、そのさまや、その人。寡黙。
無形,むけい,形として現れないこと。また、そのものや、そのさま。
無稽,むけい,根拠がないこと。でたらめであること。また、そのさま。
無芸,むげい,身についた芸が何もないこと。また、そのさま。
無欠,むけつ,足りないところがないこと。欠点がないこと。
夢幻,むげん,ゆめとまぼろし。また、はかないことのたとえ。
無限,むげん,１ 限りがないこと。どこまでも続くこと。また、そのさま。２ ものが一定の関係や規定を受けないこと。ヘーゲルでは悪無限（単に限界をもたぬもの）と真無限（発展を含む全体者）とに分ける。
無効,むこう,１ ききめのないこと。効力を持たないこと。また、そのさま。２ 法律行為が当事者の意図した法律効果を生じないこと。例えば、遺言がその方式を欠くために無効となるなど。
無言,むごん,１ 物を言わないこと。２ 「無言の行(ぎょう)」の略。
無罪,むざい,１ 罪がないこと。２ 刑事裁判で、被告人の行為が罪にならないか、または犯罪が証明されないこと。また、その判決。
無作,むさく,１ 無骨なこと。２ 作物ができないこと。また、そのさま。
無策,むさく,方策や対策をもっていないこと。見通し・計画がないこと。また、そのさま。
霧散,むさん,霧のようにあとかたもなく消えること。雲散霧消。
無視,むし,１ 存在するものの価値や意義を認めないこと。２ 存在しても、存在しないように扱うこと。
無地,むじ,全体が同じ色で模様のないこと。
虫唾,むしず,胃酸過多のため、胃から口に出てくる不快な酸っぱい液。
無実,むじつ,１ 事実がないこと。実質がないこと。２ 罪を犯していないのに、罪があるとされること。冤罪(えんざい)。３ 誠実さがないこと。また、そのさま。
武者,むしゃ,１ 武芸に携わることを任務とする人。また、その集団。武士。むさ。２ 「武者所(むしゃどころ)」の略。
無臭,むしゅう,においやくさみがないこと。
無宿,むしゅく,１ 住む家がないこと。また、その人。やどなし。２ 江戸時代、百姓・町人が駆け落ち・勘当などにより人別帳から名前をはずされること。また、その人。無籍。
矛盾,むじゅん,１ ほことたて。２ 二つの物事がくいちがっていて、つじつまが合わないこと。自家撞着(じかどうちゃく)。３ 論理学用語。伝統的論理学で、二つの概念または命題が一定の事象を同一の観点から同時に、一方が肯定し他方が否定する場合の両者の関係。４ 論理学用語。命題論理学で、複合命題からなる論理式の各要素命題にいかなる真理値を与えても必ず偽となる式。５ ヘーゲル弁証法で、概念の発展に必要不可欠な契機。
無償,むしょう,１ 報酬のないこと。また、報酬を求めないこと。２ 代金を払わないでいいこと。ただ。無料。
霧消,むしょう,霧が晴れるように消えてなくなること。
無上,むじょう,この上もないこと。最もすぐれていること。また、そのさま。最上。
無情,むじょう,１ いつくしむ心がないこと。思いやりのないこと。また、そのさま。２ 仏語。精神や感情などの心の働きのないこと。また、そのもの。草木・瓦石・国土など。非情。
無職,むしょく,定まった職がないこと。
無色,むしょく,１ 色がついていないこと。２ 特定の主義・党派にかたよらないこと。
無印,むじるし,１ しるしがついていないこと。２ 入賞する見込みのない競馬・競輪の馬や選手。
無心,むしん,１ 無邪気であること。また、そのさま。２ 意志・感情などの働きがないこと。３ 仏語。心の働きが休止していること。４ 仏語。一切の妄念を離れた心。５ 和歌・連歌で、表現などのこっけい・卑俗をねらいとするもの。６ 狂歌のこと。和歌を有心(うしん)というのに対していう。７ 思慮に欠けること。気が利かないこと。また、そのさま。８ 情趣を解する心がないこと。また、そのさま。無風流。９ 思いやりのないこと。また、そのさま。無情。１０ 人に金品をねだること。
無人,むじん,人のいないこと。人の住んでいないこと。むにん。
無尽,むじん,１ 尽きるところがないこと。限りがないこと。２ 口数を定めて加入者を集め、定期に一定額の掛け金を掛けさせ、一口ごとに抽籤または入札によって金品を給付するもの。
無数,むすう,数えきれないほど多いこと。また、そのさま。
息子,むすこ,親にとって自分の子である男性。せがれ。
娘心,むすめごころ,若い女性らしい純情な心。乙女心。娘気。
無声,むせい,１ 音声を出さないこと。また、出ないこと。２ 発音の際、声帯の振動を伴わないこと。
無線,むせん,１ 通信のための電線を架設しないこと。電線を必要としないこと。２ 「無線通信」の略。３ 糸や針金などを用いないこと。
無銭,むせん,１ 金銭を持たないこと。また、金銭を支払わないこと。２ 代金を払う必要がないこと。無料。
無双,むそう,１ 二つとないこと。並ぶものがないほどすぐれていること。無二。ぶそう。２ 衣服の表と裏を同一の布地で仕立てること。また、そのもの。夢想。３ 相撲で、相手の差し手を抱え込み、手を相手の内股または外股に当てて反対側からひねり倒す技。内無双と外無双がある。
無駄,むだ,１ 役に立たないこと。それをしただけのかいがないこと。また、そのさま。無益。２ つまらないおしゃべり。むだごと。
無題,むだい,１ 作品に題がないこと。２ 題を設けずに作った詩歌。題詠でない詩歌。
無断,むだん,相手に断らないこと。承諾や許可を得ないこと。
無知,むち,知らないこと。知識がないこと。知恵のないこと。また、そのさま。
無恥,むち,恥を恥と思わないこと。また、そのさま。恥知らず。
無茶,むちゃ,１ 筋道が立たず、道理に合わないこと。また、そのさま。２ 程度がはなはだしいこと。度を越していること。また、そのさま。３ 知識がないこと。また、そのさま。
夢中,むちゅう,１ 物事に熱中して我を忘れること。また、そのさま。２ 夢を見ている間。夢の中。３ 正気を失うこと。また、そのさま。
霧中,むちゅう,１ 霧のたちこめた中。霧の中。２ なんの手掛かりもなく、見通しの立たないことのたとえ。
無痛,むつう,痛みを感じないこと。また、痛みを伴わないこと。
無敵,むてき,非常に強くて敵対するものがないこと。対抗できるものがないこと。また、そのさま。
霧笛,むてき,濃霧などで視界不良のときに、衝突事故を防ぐために船舶や灯台などが鳴らす汽笛。きりぶえ。
無党,むとう,どの党にも属さないこと。
無灯,むとう,暗いのに灯火をつけないこと。無灯火。
無糖,むとう,糖分を含まないこと。
無道,むどう,行いが人の道にそむいていること。道理にはずれていること。また、そのさま。非道。
無毒,むどく,毒のないこと。毒気を含んでいないこと。また、そのもの。
胸板,むないた,１ 胸部の、板のように平らになっているところ。２ 鎧(よろい)の胴の最上部の、胸にあたる部分。
胸糞,むなくそ,胸を卑しめていう語。むねくそ。
胸底,むなそこ,心の奥底。心底。きょうてい。
胸元,むなもと,胸のあたり。むなさき。
無二,むに,同じものが他に一つもないこと。並ぶものがないこと。
無能,むのう,能力や才能がないこと。役に立たないこと。また、その人や、そのようなさま。
無派,むは,どの派閥にも属さないこと。
無病,むびょう,病気をしないこと。健康なこと。壮健。達者(たっしゃ)。
無風,むふう,１ 風がないこと。２ 波乱・混乱のないこと。他からの影響がなく平穏なこと。
無法,むほう,１ 法が無視されていること。２ 法にそむいていること。乱暴で道理に合わないこと。むちゃなこと。また、そのさま。３ 程度を超えている・こと（さま）。むちゃくちゃ。
無謀,むぼう,結果に対する深い考えのないこと。また、そのさま。無茶。無鉄砲。
謀反,むほん,１ 時の為政者に反逆すること。国家・朝廷・君主にそむいて兵を挙げること。律の八虐の規定では国家に対する反逆をいい、「謀叛」の字を用い、謀反(むへん)、謀大逆(ぼうたいぎゃく)に次いで3番目の重罪とされる。２ ひそかに計画して事を起こすこと。
無味,むみ,１ 味がないこと。うまみがないこと。２ おもしろみがないこと。なんの風情もないこと。また、そのさま。
無名,むめい,１ 名がないこと。名がわからないこと。また、名を記さないこと。無記名。３ 名目がたたないこと。
無銘,むめい,書画・刀剣・器物などに、製作者の名が記してないこと。
無闇,むやみ,１ 結果や是非を考えないで、いちずに物事をすること。また、そのさま。２ 物事の状態が度を超えて甚だしいさま。ひどい。
無用,むよう,１ 役に立たないこと。使い道のないこと。また、そのさま。無益。２ いらないこと。また、そのさま。不要。３ 用事のないこと。４ してはいけないということ。禁止。
無欲,むよく,欲望がないこと。欲ばらないこと。また、そのさま。
村長,むらおさ,一村を治める長。里長(さとおさ)。
斑気,むらき,気分が変わりやすいこと。また、そのさま。
群雲,むらくも,むらがり立つ雲。一群(む)れの雲。
無理,むり,１ 物事の筋道が立たず道理に合わないこと。また、そのさま。２ 実現するのがむずかしいこと。行いにくいこと。また、そのさま。３ しいて行うこと。押しきってすること。また、そのさま。
無料,むりょう,１ 料金を払わなくてよいこと。無代(むだい)。ただ。２ 人のために何かしてもお金を受け取らないこと。
無力,むりょく,体力や勢力などのないこと。また、そのさま。
無類,むるい,たぐいがないこと。比べるものがないほどにすぐれていること。また、そのさま。無比。無双。
無論,むろん,論じる必要のないほどはっきりしているさま。言うまでもなく。もちろん。
無愛,むあい,１ 仏語。愛執の心がないこと。２ 愛想がないこと。また、そのさま。むあい。３ おもしろくないこと。不都合なこと。また、そのさま。
無位,むい,位階をもたないこと。また、その人。無冠。
六日,むいか,１ 日の数の六つ。6日間。むゆか。２ 月の第6の日。むゆか。３ 正月6日。江戸時代には、朝五つ時より寺僧・社人・山伏などの登城参賀が行われた。
無韻,むいん,詩文で韻をふまないこと。
無有,むう,無いことと有ること。有無(うむ)。
無益,むえき,利益のないこと。むだなこと。また、そのさま。むやく。
無塩,むえん,塩分を含まないこと。塩けのないこと。
無価,むか,１ 値をはかることができないほど貴重なこと。むげ。２ 代価を必要としないこと。ただであること。
無我,むが,１ 我欲・私心のないこと。無心であること。また、そのさま。２ 仏語。万物に内在し常恒不変である実体などは存在しないということ。
霧海,むかい,広く一面に立ちこめた霧。霧の深さを海にたとえていう語。
無蓋,むがい,ふた・おおい・屋根などがないこと。
昔暦,むかしごよみ,宣明暦(せんみょうれき)の異称。
昔昔,むかしむかし,を強めていう語。昔話の出だしにも用いられる。
鵡川,むかわ,北海道中南部を流れる川。日高山脈の狩振岳（標高1323メートル）に源を発し、むかわ町で太平洋に注ぐ。河口の干潟は渡り鳥の中継地。長さ135キロ。
無官,むかん,官職がないこと。
無感,むかん,地震による揺れが人体に感じられないこと。
無機,むき,１ 炭素を含まない化合物、および簡単な炭素化合物の酸化物・シアン化物・炭酸塩などの総称。２ 無機化合物を研究対象とする化学の一分科。
無季,むき,１ 俳諧で、季が一定していないこと。２ 俳句で、季語を含まないこと。また、その句。
麦秋,むぎあき,麦の取り入れをする季節。初夏のころ。むぎあき。むぎのあき。
麦跡,むぎあと,麦を刈り取ったあとの畑。また、刈り取ったあとに残った麦の株。
麦飯,むぎいい,１ 米に麦をまぜて炊いた飯。また、麦だけで炊いた飯。むぎいい。ばくはん。２ 江戸赤坂溜池周辺の私娼や娼家。転じて、下等な遊女。
麦鶉,むぎうずら,麦が青々とのびる3～4月ごろのうずら。繁殖期で、鳴き声が高く、肉は美味。
麦漆,むぎうるし,生漆(きうるし)に小麦粉をまぜたもの。陶磁器・漆器などの破損部の接着に用いる。
麦粉,むぎこ,麦をひいて粉にしたもの。特に、小麦粉。うどん粉。
麦麹,むぎこうじ,麦で作った麹。麦味噌の製造などに用いる。
麦作,むぎさく,麦を作ること。また、麦の収穫。
麦田,むぎた,１ 麦を作っている田。２ 稲の裏作に麦を作っている田。
麦茶,むぎちゃ,大麦を殻のついたまま煎(い)ったもの。また、それを煎(せん)じた湯。香ばしく、夏に冷やして飲むことが多い。麦湯。
麦糠,むぎぬか,小麦をひいて粉にするときに残る皮のくず。家畜の飼料や洗い粉にする。麦かす。からこ。もみじ。
麦畑,むぎばたけ,麦を栽培している畑。むぎはた。
麦生,むぎふ,麦の生えていること。また、その場所。
麦笛,むぎぶえ,麦の茎を切って、笛のように吹き鳴らすもの。むぎわらぶえ。
麦埃,むぎぼこり,麦打ちをするときに立つほこり。
麦湯,むぎゆ,大麦を殻のついたまま煎(い)ったもの。また、それを煎(せん)じた湯。香ばしく、夏に冷やして飲むことが多い。
無窮,むきゅう,果てしないこと。また、そのさま。無限。永遠。
夢境,むきょう,夢の中の世界。夢路(ゆめじ)。
無興,むきょう,１ 興味がなくなること。しらけること。また、そのさま。興ざめ。２ 機嫌が悪いこと。特に目上の人の機嫌をそこなうこと。また、そのさま。３ 親・主君など、目上の人の怒りに触れてとがめを受けること。勘当を受けること。
無業,むぎょう,職業に就いていないこと。無職。
無極,むきょく,１ 果てがないこと。限りのないこと。また、そのさま。無窮。２ 電極または磁極が存在しないこと。３ 人知を越えた果てしないところ。転じて、宇宙の根源のこと。４ 中心となって主導するものがないこと。
無垢,むく,１ 仏語。煩悩のけがれを離れて、清浄であること。２ けがれがなく純真なこと。うぶなこと。また、そのさま。３ 金・銀などがまじりけのないこと。４ 和服で、表裏同色の無地の共布で仕立てた長着。白無垢は婚礼衣装に、色無垢は略礼装に用いられる。
尨犬,むくいぬ,むく毛の犬。毛のふさふさと垂れた犬。むく。
尨毛,むくげ,動物の、長くふさふさと垂れた毛。むく。
椋鳥,むくどり,１ ムクドリ科の鳥。全長24センチくらい。くちばしと脚が橙黄色、背面は黒褐色で、顔に不規則な白斑があり、飛ぶと白い腰が目立つ。大群をつくり、リャーリャーと鳴く。昆虫や果実を食べる。日本では大部分が留鳥。白頭翁。むく。２ スズメ目ムクドリ科の鳥の総称。旧大陸に百数種が分布。コムクドリ・ホシムクドリなどや九官鳥が含まれる。３ 田舎から都会に出て来た人をあざけっていう語。おのぼりさん。
浮腫,むくみ,むくむこと。また、むくんだもの。ふしゅ。
土竜,むぐら,モグラの別名。
無卦,むけ,陰陽道(おんようどう)で、生年の干支(えと)による運勢の凶運を示す年まわり。この年まわりにあたると、凶事が5年続くという。
無下,むげ,１ まちがいなくそれであること。また、そのさま。２ まったく問題にもならないこと。また、そのさま。論外。３ まったく劣っていること。どうしようもないこと。また、そのさま。４ はなはだしく身分の低いこと。
無血,むけつ,血を流さないこと。また、戦争などの手段によらないこと。
無月,むげつ,曇ったり降ったりして、月が見えないこと。特に中秋の名月についていう。
無間,むけん,１ 八大地獄の第八。五逆と謗法(ほうぼう)の大悪を犯した者が落ちる所。諸地獄を一としてその一千倍の責め苦を受けるという。無間(むけん)地獄。阿鼻獄。阿鼻。２ 絶え間のないこと。
向日,むこう,京都府南部の市。丘陵は竹の子の産地。長岡京跡がある。
無功,むこう,功績がないこと。手がらがないこと。
向島,むこうじま,東京都墨田区の地名。もと東京市の区名。隅田川東岸に位置し、百花園・白鬚(しらひげ)神社・三囲(みめぐり)神社・長命寺などがある。
無告,むこく,苦しみを訴える相手のないこと。また、その人。
無腰,むごし,腰に刀を差していないこと。丸腰。
聟島,むこじま,東京都、小笠原諸島中の聟島列島の主島。面積約2.57平方キロメートル。明治から昭和にかけて入植も行われたが、現在は無人島。
婿星,むこぼし,彦星(ひこぼし)の異称。
無根,むこん,よりどころのないこと。根も葉もないこと。
無妻,むさい,妻のないこと。また、その男性。独身。
無才,むさい,才知のないこと。また、そのさま。むざえ。
無菜,むさい,食事に菜(さい)のないこと。副食物の少ないこと。
武蔵,むさし,旧国名の一。東海道に属し、現在の東京都と埼玉県のほぼ全域に神奈川県の東部を含めた地域。武州(ぶしゅう)。
六指,むさし,１ 遊戯の一。二人が、縦横各9本の線を引いた盤上に、各3個の石を持って線上を進退させ、早く決勝線に自分の石を並べたものを勝ちとする。２ 紙製の盤の中央に親石1個を置き、その周囲に16個の子石を並べ、勝負を争う遊戯。親石は2個の子石の間に入れば、その両方を取ることができ、子石は親石を盤の隅に追い詰めれば勝ちとなる。牛追いにっさ。さすがり。弁慶むさし。むさし。３ 遊戯の一。地上に大路・小路を描き、銭を投げて勝負する。
無札,むさつ,客が乗車券や乗船券、または入場券を持たないこと。
無産,むさん,１ 定職がないこと。無職。２ 財産や資産がないこと。３ 生産手段を所有せず、労働で得た賃金で生活する階級。プロレタリアート。
夢死,むし,夢のようにはかなく一生を終わること。むなしく死んでいくこと。
無始,むし,万象は因縁で成り立っていて、因をいくらさかのぼっても果てしがなく、始めがないこと。転じて、無限に遠い過去。大昔。
無死,むし,野球で、その回にまだアウトカウントが記録されていないこと。ノーダウン。ノーアウト。
無私,むし,私的な感情にとらわれたり、利害の計算をしたりしないこと。私心がないこと。また。そのさま。
虫襖,むしあお,襲(かさね)の色目の名。表は青黒、裏は二藍(ふたあい)または薄色。
虫籠,むしかご,スズムシやホタルなどの虫を飼っておく小さなかご。むしこ。
虫鰈,むしがれい,カレイ科の海水魚。沿岸の砂泥底にすむ。全長約40センチ。体は卵円形。有眼側は暗褐色で、黒褐色の輪状紋が虫食い状に散在。干物などにする。みずがれい。
虫薬,むしぐすり,１ 小児の腹痛・ひきつけを治す薬。むしおさえ。２ 腹痛止めの薬。
虫気,むしけ,１ 子供が寄生虫などによって腹痛・ひきつけ・かんしゃくなどを起こすこと。２ 痛みを伴う腹の病気。腹の中にすむ三尸(さんし)の虫によって起こると考えられた。３ 産気。陣痛。
虫螻,むしけら,虫類を卑しめていう語。また、小さくて取るに足りないものの意で、人をも卑しめていう。
虫拳,むしけん,拳の一。親指を蛙(かえる)、人さし指を蛇、小指をナメクジに見立てて勝負を争うもの。蛙は蛇に、蛇はナメクジに、ナメクジは蛙に負ける。
虫瘤,むしこぶ,昆虫やダニが植物に産卵・寄生して分泌物を出した結果、植物組織が異常発育してできるこぶ状のもの。五倍子(ふし)・没食子(もっしょくし)など有用なものもある。むしこぶ。
狢藻,むじなも,モウセンゴケ科の多年生の食虫植物。分布はまれで、沼や水田に浮かび、根はない。茎は長さ20センチ程度。葉は数枚ずつ輪生し、虫が触れると二枚貝のように閉じて虫を捕らえる。夏、水面上に柄を伸ばし、淡緑色の5弁花を開くが1日でしぼむ。埼玉県羽生市の宝蔵寺沼のものは天然記念物。
虫腹,むしばら,寄生虫によって起こる腹痛。
虫笛,むしぶえ,歌舞伎で、虫などの声を表す擬音用の笛。多く竹製で、小道具方が扱う。
無爵,むしゃく,爵位を持っていないこと。
無主,むしゅ,所有者がないこと。また、主体となるものがないこと。
無住,むじゅう,１ 人が住んでいないこと。また特に、寺に住職がいないこと。また、その寺。２ 仏語。心の中の一切の束縛を断ち切った、とらわれのない状態。
無床,むしょう,ベッドがないこと。ベッドを置かないこと。
無性,むしょう,１ 実体のないこと。２ 仏性のないもの。悟りを開く素質のないもの。３ 分別のないこと。理性のないこと。また、そのさま。
霧鐘,むしょう,濃霧のとき、船の遭難を防ぐために打ち鳴らす警鐘。
無常,むじょう,１ 仏語。この世の中の一切のものは常に生滅流転(しょうめつるてん)して、永遠不変のものはないということ。特に、人生のはかないこと。また、そのさま。２ 人の死。
無状,むじょう,１ 取り上げるほどの善行や功績のないこと。２ 無作法なこと。無礼。亡状(ぼうじょう)。
筵貝,むしろがい,ムシロガイ科の巻き貝。浅海の砂泥地にすむ。殻表に縦横の刻み目があり、むしろの編み目を思わせる。
筵戸,むしろど,枠にむしろを張って作っただけの戸。
筵旗,むしろばた,むしろを竹竿などに結びつけて旗としたもの。江戸時代、百姓一揆(いっき)などに用いられた。
無水,むすい,１ 水を含まないこと。水分がないこと。２ 化学で、無水物であること。
産霊,むすひ,天地・万物を生み出す神霊。
娘核,むすめかく,細胞分裂における核分裂でできた二つの核。もとの核を母核(ぼかく)とよぶのに対していう。
娘組,むすめぐみ,村落ごとに組織される未婚女子の集団。娘宿に集まって夜なべ仕事などをする。
娘御,むすめご,他人の娘の敬称。
娘腹,むすめばら,母とその娘の両方を妻にしたとき、娘のほうから生まれた子。
娘分,むすめぶん,仮に娘として扱うこと。また、その人。特に遊里で、娘として預かり勤めに出す芸妓。
娘婿,むすめむこ,娘の夫。女婿(じょせい)。
娘役,むすめやく,演劇・映画などで、娘に扮(ふん)する役。宝塚歌劇団では、男を演じる男役に対して、女を演じる俳優をいう。
娘宿,むすめやど,娘組の者が集まって、手仕事をしたり泊まったりする宿。めらし宿。
無勢,むぜい,人数の少ないこと。むぜい。
無税,むぜい,税金がかからないこと。また、税金をかけないこと。
無籍,むせき,国籍・戸籍・学籍などをもたないこと。
夢想,むそう,１ 夢の中で思うこと。夢に見ること。２ 夢のようにあてもないことを想像すること。空想すること。３ 衣服の表と裏を同一の布地で仕立てること。また、そのもの。夢想。４ 夢の中に神仏が現れて教えを示すこと。
無足,むそく,１ 中・近世、主君に奉公しながら、領地を与えられないこと。また、その人や、そのさま。２ むだになること。むだであること。また、そのさま。
無代,むだい,代価がいらないこと。無料。
無畜,むちく,家畜を持っていないこと。
鞭藻,むちも,ムチモ科の褐藻。潮間帯などの岩に生え、ふたまた状に分枝を繰り返し、鞭のように細長く伸びる。中部地方の太平洋岸に多い。
無賃,むちん,賃金・料金を払わないこと。また、料金がいらないこと。
陸奥,むつ,１ 旧国名の一。現在の青森・岩手・宮城・福島の各県と秋田県の一部にあたる。明治元年（1868）陸奥・陸中・陸前・岩代・磐城(いわき)の5国に分割後の陸奥は、現在の青森県と岩手県の一部にあたる。２ 磐城(いわき)・岩代(いわしろ)・陸前・陸中・陸奥(むつ)の5か国の古称。今の福島・宮城・岩手・青森の4県にほぼ相当する地域。みちのくに。おく。３ 旧日本海軍の第二次大戦時の主力戦艦。大正10年（1921）竣工。改装後の排水量4万3580トン。
睦月,むつき,陰暦正月の異称。むつびづき。
襁褓,むつき,１ 幼児や病人の大小便を取るために、腰から下に当てておくもの。おしめ。おむつ。２ 生まれたばかりの子に着せる衣。産着。３ ふんどし。
睦言,むつごと,仲よく語り合う会話。特に、男女の寝室での語らい。
無手,むて,１ 手に何も持っていないこと。また、そのさま。からて。素手。２ 方策、技術などを持たずに、物事に当たること。また、そのさま。３ 何も得るところがないこと。また、そのさま。４ 拳(けん)で、零（ゼロ）を表す握りこぶしを出すこと。
無点,むてん,１ 漢文で、訓点がついていないこと。また、その漢文。２ 詩・文章などに添削や評点が加えられていないこと。３ 得点がないこと。４ 筋道が通らず、わけのわからないこと。無茶なこと。また、そのさま。
無電,むでん,１ 電線を媒介とせず、電波を利用して符号で行う通信。無電。２ 電線を媒介とせず、電波を利用した電話。携帯電話や自動車・列車電話として使用。
無刀,むとう,刀を帯びていないこと。まるごし。
霧灯,むとう,光が遠くからよく見えるように、自動車や船に取り付ける淡黄色灯。
無徳,むとく,１ 徳のないこと。品位のないこと。また、そのさま。２ 地位や財産がないこと。貧しいこと。また、そのさま。３ 見ばえのしないさま。みすぼらしいさま。４ 何の役にも立たないさま。
宗像,むなかた,福岡県北部の市。北九州・福岡両市の中間に位置し、もと宿場町・市場町として栄えた。住宅地化が進んでいる。宗像大社がある。
棟瓦,むながわら,屋根の棟をふくのに用いる瓦。熨斗(のし)瓦・雁振(がんぶ)り瓦など。むねがわら。
棟木,むなぎ,棟に渡す横木。屋根の最上部に、桁行(けたゆき)方向に取り付ける横木。むねぎ。
空車,むなぐるま,１ 人や物を乗せていない車。からぐるま。２ 車台だけで、屋根や屋形のない車。
胸黒,むなぐろ,チドリ科の鳥。全長24センチくらい。夏羽は顔・胸・腹にかけて黒くなる。ユーラシア北部で繁殖。オーストラリアへ渡り、日本では春・秋に田などでみられる。あいぐろ。
胸毛,むなげ,１ 胸に生える毛。２ 鳥の胸のあたりの羽毛(うもう)。
胸高,むなだか,帯などを胸のあたりに高く締めること。また、そのさま。
胸紐,むなひも,１ 着物や羽織などの胸のあたりにつけてある紐。付け紐。むねひも。２ 胸紐のついた着物を着る年ごろ。幼時。
胸鰭,むなびれ,魚類の胸にある一対のひれ。
棟札,むなふだ,棟上げのとき、工事の由緒・年月日・建築者・工匠などを記して、棟木に打ちつける札。むねふだ。
胸骨,むなぼね,胸の骨。きょうこつ。
棟門,むなもん,本柱を2本立てて棟を高く上げ、屋根を切妻造りにした平入りの門。寺院の塔頭(たっちゅう)や公家の邸宅などに用いた。むねもん。むねかど。
無尿,むにょう,腎臓の機能障害や尿管の閉塞(へいそく)のため、膀胱(ぼうこう)に尿が送られず、尿が出なくなる状態。一般に1日尿量100ミリリットル以下をいう。
胸気,むねき,他人の言動が気にさわること。また、そのさま。不愉快。
胸肉,むねにく,鶏の胸部分の肉。脂肪分が少なく、味は淡泊。
胸幅,むねはば,胸のはば。特に洋裁で、左右のそでのつけ根からつけ根までの間のはば。
