name,reading,meaning
復席,ふくせき,いったん離れた席に再び戻ること。
復籍,ふくせき,１ 婚姻・養子縁組で他の戸籍に入った者が、離婚・離縁などによって、もとの戸籍にかえること。２ 退学によって学籍を離れたものが、復学すること。
伏線,ふくせん,１ 小説や戯曲などで、のちの展開に備えてそれに関連した事柄を前のほうでほのめかしておくこと。また、その事柄。２ あとのことがうまくゆくように、前もってそれとなく用意しておくこと。また、そのもの。
副葬,ふくそう,死者が生前に愛用していた品物を遺体に添えて埋葬すること。
複層,ふくそう,異なる性質の層が重なっていること。
輻湊,ふくそう,１ 四方から寄り集まること。物事がひとところに集中すること。２ 電話やインターネットなどの回線において、多数の利用者が特定の時間帯に集中することにより処理可能な容量を超え、不具合が生じたり機能が停止したりすること。
服装,ふくそう,衣服とその装身具。また、それをつけたときのようす。身なり。
腹蔵,ふくぞう,本心を隠して表に出さないこと。
服属,ふくぞく,服従して下につくこと。従属。
腹帯,ふくたい,１ 腹部の手術などをしたあとに締める帯。２ 妊婦が腹部に巻く白布の帯。妊娠5か月目の戌(いぬ)の日から着用する習慣がある。腹帯。ゆわだおび。
副題,ふくだい,書物・論文などの表題のわきに添え、内容をわかりやすく示した題。サブタイトル。
復調,ふくちょう,１ からだなどの調子が正常な状態に戻ること。２ 変調された信号波から原信号を再生すること。また、その操作。検波。
不屈,ふくつ,どんな困難にぶつかっても、意志を貫くこと。また、そのさま。
腹痛,ふくつう,腹部の痛み。はらいた。
福徳,ふくとく,１ 幸福と利徳。財産や幸せに恵まれていること。２ 善根によって得る利得。功徳と福利。
伏拝,ふくはい,ひれ伏して拝むこと。
福袋,ふくぶくろ,前もってその中に種々のものを入れて口を閉じ、各人に選び取らせる袋。
副文,ふくぶん,条約・契約などで、正文に添えられる文章。
伏兵,ふくへい,１ 敵の不意を襲うために待ち伏せしている軍勢。２ 予期しないときに現れ、たちはだかる人物や障害。
復報,ふくほう,仕返し。返報。報復。
副木,ふくぼく,骨折した手足などを固定するためにあてがって支えるもの。添え木。
副本,ふくほん,１ 原本の写し。特に、正本の控えとするため、正本と同一内容のものとして作成される文書。２ 同一の図書が2部以上ある場合、最初に受け入れた正本以外の図書。
福耳,ふくみみ,耳たぶが大きく肉の厚い耳。福相とされる。
服務,ふくむ,仕事に従事すること。
覆面,ふくめん,１ 顔面を布などでおおって隠すこと。また、それに用いるもの。２ 神仏に供え物をしたり、貴人の食膳を扱ったりするとき、息のかからないように紙や布で口・鼻をおおうこと。また、その紙や布。３ 本名・正体を明らかにしないで物事をすること。
服喪,ふくも,喪に服すること。近親者が死んだ後、一定期間、行いなどを慎しむこと。
服用,ふくよう,１ 薬を飲むこと。２ 衣服を身につけること。また、その衣服。
複利,ふくり,複利法の計算による利息。重利。
袋地,ふくろち,他人の土地に囲まれて、直接公道に通じていない土地。
不潔,ふけつ,１ 衛生的でないこと。よごれていて、きたないこと。また、そのさま。２ みだらでけがらわしいこと。また、そのさま。
不言,ふげん,口に出して言わないこと。無言。
付言,ふげん,１ 述べ終わったあとで、付け足して言うこと。また、その言葉。付語。２ 遺言証書（遺言状）の末尾に付け足す文。相続の割合の理由、家族への感謝の言葉、葬儀や法要の希望などを自由な形式で書くもので、法的効力はない。
誣言,ふげん,わざと事実をまげていうこと。また、その言葉。誣語。
府庫,ふこ,財物・文書などを入れておく蔵。
不語,ふご,なにも語らないこと。
不孝,ふこう,孝行でないこと。また、そのさま。
不幸,ふこう,１ 幸福でないこと。また、そのさま。ふしあわせ。２ 身内の人などに死なれること。
富豪,ふごう,大金持ち。財産家。
符号,ふごう,１ 事物の検索・指示のためにつけておく、簡単な文字や図形。しるし。２ ある情報を伝達するために体系的に使われる記号。文字以外のものについていう。長音符号・モールス符号など。３ 数学で、数の正と負を表す記号。「＋」と「－」の記号。
符合,ふごう,１ 割符(わりふ)が合うこと。２ 二つ以上の事柄が、ぴったりと照合・対応すること。
富国,ふこく,１ 国の経済力を豊かにすること。２ 経済力の豊かな国。
布告,ふこく,１ 広く一般に知らせること。２ 政府が広く国民に知らせること。３ 国家の意思を内外に知らせること。４ 特に1886年（明治19）以前に発布された命令・法律。
負債,ふさい,１ 他から金銭や物品を借りて、返済の義務を負うこと。また、その借りたもの。借金。債務。２ 企業会計で、支払手形・買掛金・借入金のような法律上の債務と、期間損益計算上の費用配分の要請から計上される賞与引当金・退職給与引当金のような負債性引当金などを合計したもので、企業の総資本から自己資本を除いた部分。
不在,ふざい,本来いるべき場所にいないこと。
不作,ふさく,１ 作物のできが悪いこと。２ 人や作品などのできが悪いこと。
房房,ふさふさ,たくさん集まって垂れ下がっているさま。
不死,ふし,いつまでも死なないこと。
不治,ふじ,病気が治らないこと。
不時,ふじ,予定外の時であること。思いがけない時であること。また、そのさま。
節穴,ふしあな,１ 板などの節が抜けおちたあとの穴。２ 見る能力のない目。見えるはずのものを見落としたり、物事の意味を見抜く力のないことをあざけっていう語。
不識,ふしき,１ 知らないこと。不知。２ 知らずに行った罪。
不悉,ふしつ,思うことを十分に言いつくさないこと。手紙の末尾に書き添える語。不一。不尽。
賦質,ふしつ,生まれつきの性質。天性。
不実,ふじつ,１ 誠実でないこと。誠意や情味に欠けていること。また、そのさま。２ 事実でないこと。いいかげんなこと。偽り。
節節,ふしぶし,１ 竹や糸などのあちこちの節。２ からだのあちこちの関節。３ いくつかの箇所。４ その時その時。それぞれの時点。
節目,ふしめ,１ 木材・竹などの節のあるところ。２ 物事の区切り目。
符呪,ふじゅ,まじない。
腐臭,ふしゅう,腐った物のにおい。
不出,ふしゅつ,外へ出ないこと。また、外へ出さないこと。
不純,ふじゅん,純粋・純真でないこと。まじりけのあること。また、そのさま。
不順,ふじゅん,１ 順調でないこと。順当でないこと。また、そのさま。２ からだの調子が悪いこと。３ 道理や人にそむくこと。
婦女,ふじょ,婦人。女性。
扶助,ふじょ,力添えをして助けること。援助。
巫女,ふじょ,神に仕えて神意を伝える女。未婚の処女とされる場合が多い。みこ。かんなぎ。
不肖,ふしょう,１ 取るに足りないこと。未熟で劣ること。また、そのさま。不才。２ 父に、あるいは師に似ないで愚かなこと。また、そのさま。３ 不運・不幸であること。また、そのさま。４ 一人称の人代名詞。自分をへりくだっていう語。
不詳,ふしょう,くわしくはわからないこと。はっきりしないこと。また、そのさま。
負傷,ふしょう,きずをおうこと。けがをすること。また、けが。
不浄,ふじょう,けがれていること。また、そのさま。
浮上,ふじょう,１ 水の中から浮かび上がること。２ 順位が上がること。３ 表面にあらわれること。
扶植,ふしょく,勢力などを、植えつけ拡大すること。
不信,ふしん,１ 信じないこと。信用できないこと。２ 誠実でないこと。偽りの多いこと。不実。３ 信仰心がないこと。不信心。
不審,ふしん,１ 疑わしく思うこと。疑わしく思えること。また、そのさま。２ 嫌疑を受けること。
不振,ふしん,勢い・成績・業績などがふるわないこと。盛んでないこと。また、そのさま。
普請,ふしん,１ 家を建築したり修理したりすること。建築工事。また、道・橋・水路・堤防などの土木工事。２ 禅寺で、多数の僧に呼びかけて堂塔建造などの労役に従事してもらうこと。
浮心,ふしん,液体の表面に浮かぶ固体に働く浮力の中心。
腐心,ふしん,ある事を成し遂げようと心をくだくこと。苦心。
夫人,ふじん,１ 貴人の妻。また、他人の妻を敬っていう語。２ 律令制で、皇后・妃の次に位する後宮(こうきゅう)の女性。三位以上の女性から選んだ。ぶにん。３ 昔、中国で、天子の后(きさき)や諸侯の妻などの称。ぶにん。
婦人,ふじん,１ 成人した女性。女性。おんな。２ 古く、特に結婚した女性のこと。
布陣,ふじん,１ 戦いの陣をしくこと。また、その陣。２ 団体競技や論争での、人員配置などの構え。
付図,ふず,本文などに添えられた地図や図表。
不随,ふずい,からだなどが思うように動かないこと。
付随,ふずい,ある物事が他の物事につき従っていること。
不整,ふせい,整っていないこと。不規則であること。また、そのさま。
不正,ふせい,正しくないこと。また、その行為や、そのさま。
不斉,ふせい,１ そろわないこと。２ 分子などが立体構造に対称性を欠く現象。鏡像関係にある異性体2種の存在が可能となる。
風情,ふぜい,１ 風流・風雅の趣・味わい。情緒。２ けはい。ようす。ありさま。３ 能楽で、所作。しぐさ。４ 身だしなみ。５ 人・人名・身分などを表す名詞、また、代名詞に付いて、卑しめる意やへりくだる意を表す。６ 名詞に付いて、…のようなもの、…に似通ったもの、などの意を表す。
布石,ふせき,１ 囲碁で、序盤戦での要所要所への石の配置。２ 将来のために配置しておく備え。
付設,ふせつ,付属して設けること。また、そのもの。
敷設,ふせつ,広い範囲に設置すること。
浮説,ふせつ,流言。風説。
不宣,ふせん,十分に意を述べつくさない意で、手紙の終わりに添える語。不悉(ふしつ)。不尽(ふじん)。
不戦,ふせん,戦わないこと。戦争・試合などをしないこと。
付箋,ふせん,疑問や注意すべき事柄などを書いてはりつける小さな紙片。また、目印にはる紙。付け紙。
艀船,ふせん,はしけぶね。はしけ。
不善,ふぜん,よくないこと。また、そのさま。
不全,ふぜん,活動や機能が完全でないこと。また、そのさま。不完全。
不測,ふそく,予測できないこと。思いがけないこと。
不足,ふそく,１ 足りないこと。十分でないこと。また、その箇所や、そのさま。２ 満足でないこと。また、そのさま。不満。
付則,ふそく,１ ある規則を補うために付け加えられた規則。２ 法令の最後に置かれ、施行期日・経過措置・関係法令の改廃など、法令の主要事項に付随する必要事項を定める部分。
付属,ふぞく,１ 主になるものに付き従っていること。また、そのもの。２ 「付属学校」の略。３ （「付嘱」とも書く）仏語。師が弟子に教えを授け、さらに後世に伝えるよう託すること。付法。
不遜,ふそん,へりくだる気持ちがないこと。思いあがっていること。また、そのさま。
付帯,ふたい,主となる物事に付け加えること。また、付け加わること。付随。
譜代,ふだい,１ 代々その家系が続いてきていること。また、それを記したもの。系譜。２ 代々同じ主家に仕えること。また、その家系。３ 「譜代大名」の略。
二重,ふたえ,１ 二つ重なっていること。また、そのもの。にじゅう。２ 「二重瞼(まぶた)」の略。３ 腰が折れ曲がること。
二親,ふたおや,父と母。両親。⇔片親。
付託,ふたく,物事の処置などを任せること。特に、議会で、議案の審査を本会議の議決に先だって他の機関に委ねること。
負託,ふたく,責任を持たせて、任せること。
双子,ふたご,同じ母親から一度の出産で生まれた二人の子。双生児。
不達,ふたつ,先方に届かないこと。不着。
二股,ふたまた,１ もとが一つで先が二つに分かれていること。また、そのもの。２ 同時に二つの目的を遂げようとすること。また、同時に二つのものに働きかけること。
二目,ふため,二度見ること。
蓋物,ふたもの,陶器などで、蓋のあるもの。
負担,ふたん,１ 荷物を肩や背にかつぐこと。また、その荷物。２ 義務・責任などを引き受けること。また、その義務・責任など。３ 力量を超えて重すぎる仕事や責任。重荷。
不断,ふだん,１ とだえないで続くこと。また、そのさま。２ 決断力に乏しいこと。また、そのさま。３ （「普段」とも当てて書く）日常のこと。副詞的にも用いる。平生(へいぜい)。いつも。
不知,ふち,１ 知らないこと。２ 知恵がないこと。愚かであること。
布置,ふち,物を適当な所に置き並べること。配置。
不着,ふちゃく,到着しないこと。
付着,ふちゃく,１ 物が他の物にくっつくこと。２ 異なる二つの物質が接触したときに、互いの分子間の力によってくっつくこと。凝着。
不忠,ふちゅう,忠義でないこと。また、そのさま。
付注,ふちゅう,注をつけること。また、その注。
不調,ふちょう,１ まとまらない・こと（さま）。 ２ 体の具合や気分がよくない・こと（さま）。 ３ 物事の状態が思わしくないこと。事がうまく運ばないこと。また、そのさま。 ４ 整わないこと。欠点のあること。また、そのさま。５ 素行・態度などが非常識であること。不届きなこと。また、そのさま。
婦長,ふちょう,看護婦の長。看護師長。
符丁,ふちょう,１ 商品につける、値段や等級を示すしるし。２ 仲間うちだけに通用する言葉。隠語。合い言葉。３ しるし。記号。符号。
不沈,ふちん,艦船などが絶対沈没しないこと。
不通,ふつう,１ 通じないこと。交通・通信などがとだえること。２ 便りや行き来のないこと。３ 意味などが、通じないこと。わからないこと。４ 縁を切ること。交際を絶つこと。５ 通人ではないこと。野暮なこと。
普通,ふつう,１ いつでもどこにでもあって、めずらしくない・こと（さま）。 ２ ほかとくらべて特に変わらない・こと（さま）。 ３ 特別ではなく、一般的である・こと（さま）。 ４ いつもではないが、ほとんどそうであるさま。たいてい。
復活,ふっかつ,１ 死んだものが生き返ること。よみがえること。蘇生(そせい)。２ いったん廃止したものなどを再びもとの状態に戻すこと。また、消失したものが、再びもとの状態に戻ること。３ キリスト教で、十字架上で死んだイエス＝キリストがよみがえったことをいい、キリスト教の最も中心的な信仰内容。イエスの復活は罪と死に対する勝利であり、神の愛による人類の救いの完成という意味をもつ。４ 失効した保険を所定の手続きを行って元に戻すことを指しいます。失効してから３年以内で被保険者の健康状態に異常がなければ、告知と延滞保険料の払込みを行って復活できます。
復刊,ふっかん,発行を中止または廃止していた出版物を再び刊行すること。
復帰,ふっき,もとの位置・状態などに戻ること。
復旧,ふっきゅう,１ 壊れたり、傷んだりしたものを、もとの状態にすること。また、もとの状態にもどること。２ 払済保険への変更または延長保険の変更後3年以内に、減額および変更前の保障内容に戻すこと指します。復旧には所定の告知や診査が必要となります。
復権,ふっけん,１ 一度失った権利などを回復すること。２ 恩赦の一。有罪の言い渡しによって喪失し、または停止された資格を回復させること。３ 破産者が破産手続開始の決定（旧法の破産宣告）によって失った法律上の資格を回復すること。
復古,ふっこ,昔の状態・体制に戻ること。また、戻すこと。
復興,ふっこう,いったん衰えたものが、再びもとの盛んな状態に返ること。また、盛んにすること。再興。
復交,ふっこう,途絶えていた国交が回復すること。
復刻,ふっこく,書物などの以前に出版したものを新しく版を作り直し、もとのとおりに刊行すること。また、その物。
払拭,ふっしょく,はらいぬぐい去ること。すっかり取り除くこと。一掃。ふっしき。
不束,ふつつか,１ 思慮や能力が足りず、行き届かないさま。未熟。 ２ 教養がないさま。たしなみがないさま。また、野暮。 ３ 優美繊細でないさま。大雑把なさま。４ 太くて不恰好なさま。不細工なさま。５ 太くて立派なさま。重々しいさま。
払底,ふってい,すっかりなくなること。乏しくなること。また、そのさま。
沸騰,ふっとう,１ わきあがり煮えたつこと。沸点に達し、液体の表面からだけでなく、内部からも気化が起こり、気泡がのぼりはじめる現象をいう。２ 盛り上がること。騒然となること。３ 物価などが激しい勢いで上昇すること。
沸沸,ふつふつ,１ 湯などがわきたつさま。２ 水などがわき出るさま。３ ある感情が強くわき起こるさま。
筆跡,ふであと,書かれている文章や文字。また、そのありさま。ひっせき。
不貞,ふてい,貞操を守らないこと。また、そのさま。
不定,ふてい,１ 決まっていないこと。一定しないこと。また、そのさま。２ 方程式の解が有限個に定まらないこと。
不逞,ふてい,かって気ままに振る舞うこと。あからさまに不満を表すこと。また、そのさま。
不敵,ふてき,敵を敵とも思わないこと。大胆でおそれを知らないこと。乱暴で無法なこと。また、そのさま。
不適,ふてき,適さないこと。また、そのさま。不適当。
筆箱,ふでばこ,筆を入れておく箱。また、筆記用具を入れる箱。筆入れ。
普天,ふてん,大地をあまねくおおっている広大な天。また、天がおおう限りの地。全世界。天下。
不当,ふとう,１ 道理に合わないこと。適当でないこと。また、そのさま。２ 違法ではないが、法規定の趣旨・目的に照らして妥当でない・こと（さま）。
不等,ふとう,等しくないこと。また、そのさま。
不撓,ふとう,どのような困難にあっても屈しないこと。また、そのさま。
不動,ふどう,１ 動かないこと。２ 他の力によって動かされないこと。ゆるぎないこと。３ 「不動明王(みょうおう)」の略。４ 歌舞伎の隈取(くまど)りの一。不動明王に扮(ふん)するとき、青または赤を用いるもの。また、その時に用いる鬘(かつら)。５ 千葉の日本酒。酒名は、成田山の不動明王にちなみ命名。炭素によるろ過を廃止し火入れ殺菌を一度にとどめて醸造。純米酒、本醸造酒、普通酒がある。ほかに純米大吟醸生原酒、大吟醸生原酒、純米吟醸生原酒をそろえる「吊るし無濾過」シリーズがある。平成21、24、25年度全国新酒鑑評会で金賞受賞。原料米は美山錦、総の舞など。蔵元の「鍋店(なべだな)」は元禄2年(1689)創業。本社所在地は成田市本町。酒造場は香取郡神崎町神崎本宿。
不同,ふどう,１ 同じでないこと。また、そのさま。２ 一定の基準にそって整理されていないこと。また、そのさま。
不徳,ふとく,１ 身に徳の備わっていないこと。２ 人の行うべき道に反すること。また、そのさま。不道徳。
不仲,ふなか,仲がよくないこと。また、そのさま。
船旅,ふなたび,船に乗ってする旅。
船賃,ふなちん,船に乗ったり、船を雇ったりするときに支払う料金。また、物を船で運ぶときの料金。
船出,ふなで,１ 船が港を出ること。出航。出帆。でふね。２ 新しい生活などを始めること。
船主,ふなぬし,船の所有者。せんしゅ。
船便,ふなびん,１ 旅行や輸送に船を利用できること。船の便宜。２ 船で荷物・書簡などを送ること。また、その荷物・書簡。
赴任,ふにん,任地におもむくこと。
不燃,ふねん,燃えないこと。また、燃えにくいこと。
不納,ふのう,税金や会費など、納めるべきものを納めないこと。
不能,ふのう,１ できないこと。また、そのさま。不可能。２ 能力・才能のないこと。また、そのさま。無能。３ 数学で、方程式の解がないこと。
不敗,ふはい,負けないこと。また、負けたことがないこと。
腐敗,ふはい,１ 有機物が微生物の作用によって分解され、有毒物質を生じたり悪臭を放つようになったりすること。くさること。２ 精神が堕落し、悪徳がはびこること。
不買,ふばい,ものを買わないこと。
不発,ふはつ,１ 弾丸・爆薬などが、発射・爆発しないこと。２ 予定した行動が実際にはできずに終わること。
不抜,ふばつ,しっかりしていて動かないこと。意志が強くて動揺しないこと。また、そのさま。
不備,ふび,１ 必要なものが完全にはそろっていないこと。また、そのさま。２ 文意が十分でないという意で、手紙文の最後に添える語。不一。不尽。
不評,ふひょう,評判の悪いこと。評価の低いこと。また、そのさま。不評判。
付票,ふひょう,荷物などに目印としてつけてある札。
付表,ふひょう,書物・書類などにつけてある表。
不憫,ふびん,１ かわいそうなこと。あわれむべきこと。また、そのさま。２ 都合が悪いこと。また、そのさま。３ かわいがること。また、そのさま。
不服,ふふく,１ 納得できないこと。不満に思うこと。また、そのさま。２ 服従しないこと。
不平,ふへい,１ 不満に思うこと。満足できなくて心が穏やかでないこと。また、そのさま。２ 公平でないこと。
不偏,ふへん,かたよらず公正な立場にあること。
不変,ふへん,変わらないこと。また、そのさま。不易。
普遍,ふへん,１ 広く行き渡ること。２ すべてのものにあてはまること。すべてのものに共通していること。 ３ 宇宙や存在の全体にかかわっていること。４ 複数の個物について共通に述べられ得る事柄。普通名詞に対応する項辞ないし概念。
不便,ふべん,１ 便利でないこと。勝手が悪いこと。また、そのさま。２ 都合のつかない・こと（さま）。
不弁,ふべん,うまく話す才能がないこと。また、そのさま。口べた。訥弁(とつべん)。
父母,ふぼ,ちちと、はは。ちちはは。両親。
不法,ふほう,１ 行為などが法に違反すること（さま）。２ 人の道にはずれること。道理に合わないこと。また、そのさま。無法。３ 仏法にそむくこと。戒を破ること。
訃報,ふほう,死去したという知らせ。悲報。訃音。訃。
不昧,ふまい,１ 道理にくらくないこと。聡明なこと。２ 物欲などに心がくらまされないこと。
不満,ふまん,１ もの足りなく、満足しないこと。また、そのさまやそう思う気持ち。不満足。２ 星新一のショートショート作品。ようこそ地球さんに収録。
不味,ふみ,味のよくないこと。まずいこと。
不眠,ふみん,眠らないこと。また、眠れないこと。
富民,ふみん,１ 富んでいる民。２ 民を富ませること。
不明,ふめい,１ はっきりわからないこと。明らかでないこと。また、そのさま。２ 物事を見抜く力のないこと。
不滅,ふめつ,ほろびないこと。永久になくならないこと。また、そのさま。
譜面,ふめん,楽曲を音符や記号などで書き表したもの。楽譜。
不毛,ふもう,１ 土地がやせていて作物や草木が育たないこと。また、そのさま。２ なんの進歩も成果も得られないこと。また、そのさま。
不問,ふもん,取り上げて問題にしないこと。
富有,ふゆう,財産を多く持つこと。また、そのさま。金持ち。
冬物,ふゆもの,冬に用いるもの。特に冬用の衣料品。冬着。また、それに用いる布地。
付与,ふよ,さずけ与えること。
賦与,ふよ,１ わりあててさずけること。分け与えること。２ 生まれつき与えられていること。
不溶,ふよう,液体に溶けないこと。
不用,ふよう,１ 使わないこと。必要がないこと。また、そのさま。不要。２ 役に立たないこと。また、そのさま。無用。３ 怠惰であること。また、そのさま。４ 性質や行いが悪くて、世間で用いられないこと。また、そのさま。
不要,ふよう,必要でないこと。また、そのさま。不用。
扶養,ふよう,助け養うこと。生活できるように世話すること。
浮揚,ふよう,浮かびあがること。また、浮かびあがらせること。
扶翼,ふよく,助けること。扶助。援助。
不乱,ふらん,乱れないこと。また、乱さないこと。
腐乱,ふらん,腐って、形がくずれること。
孵卵,ふらん,卵がかえること。また、卵をかえすこと。
不利,ふり,利益にならないこと。条件・形勢などがよくないこと。また、そのさま。
浮流,ふりゅう,水に浮かんで流れること。
風流,ふりゅう,１ 上品な趣があること。みやびやかなこと。また、そのさま。風雅。２ 世俗から離れて、詩歌・書画など趣味の道に遊ぶこと。３ 中世芸能の一。華やかな衣装や仮装を身につけて、囃(はや)し物の伴奏で群舞したもの。のちには、華麗な山車(だし)の行列や、その周りでの踊りをもいう。民俗芸能の念仏踊り・雨乞い踊り・盆踊り・獅子舞などの源である。４ 美しく飾ること。数奇(すき)をこらすこと。また、そのさま。５ 「風流韻事」の略。６ 先人ののこしたよい流儀。遺風。
不慮,ふりょ,思いがけないこと。意外。不意。
俘虜,ふりょ,戦争で敵軍にいけどりにされた者。とりこ。捕虜。
不漁,ふりょう,漁で、獲物が少ないこと。魚がとれないこと。⇔大漁。
不猟,ふりょう,狩猟で、獲物が少ないこと。⇔大猟。
不良,ふりょう,１ 質・状態などがよくないこと。また、そのさま。２ 品行・性質がよくないこと。また、その人。
浮力,ふりょく,流体中にある物体に、流体が及ぼす上向きの力。物体が押しのけた流体の重さに等しい。
不倫,ふりん,道徳にはずれること。特に、男女関係で、人の道に背くこと。また、そのさま。
古池,ふるいけ,古くからある池。古くなって荒れた池。
古顔,ふるがお,古くからその社会・仲間にいる人。古参。古株。
古株,ふるかぶ,１ 木や草の古い株。２ その社会や集団に古くからいる人。ふるがお。
古着,ふるぎ,着て古くなった衣服。
古傷,ふるきず,１ 以前に怪我をしたところ。古い傷のあと。２ 以前に犯した罪や過失。思い出したくないいやな記憶。
古狐,ふるぎつね,１ 年をとった狐。特別な力をもつとされる。２ 年をとり、経験を積んで、ずるがしこい人。
故郷,ふるさと,１ 生まれ育った土地。ふるさと。郷里。２ 日本の唱歌の題名。作詞：高野辰之、作曲：岡野貞一。発表年は1914年。2007年、文化庁と日本PTA全国協議会により「日本の歌百選」に選定。
古狸,ふるだぬき,１ 年をとったタヌキ。化けたり人を化かしたりするとされる。２ 年をとって、経験を積み、悪がしこくなった人。
古兵,ふるつわもの,１ 実戦の経験を多く積んだ老練な武士。２ 年功・経験を積んでいて、周辺の事情に通じている人。
古寺,ふるでら,１ 古くなって荒れ果てた寺。こじ。２ 古くて由緒のある寺。古刹(こさつ)。こじ。
古本,ふるほん,１ 読み古した本。一度他人の所有となった本。２ 刊行されて時を経た本。古書。こほん。
古道,ふるみち,古い道。旧道。こどう。
古物,ふるもの,使い古した物。古着や古道具など。
古家,ふるや,古くなった家。ふるいえ。
風呂,ふろ,１ 入浴のための設備。また、その場所。湯による温浴のほか、蒸気浴・熱気浴がある。古くは、蒸気を室内に籠もらせた「蒸し風呂」が普通であったが、江戸時代初期に浴槽に湯をたたえた「水(すい)風呂」が生まれ、広まった。２ ふろや。銭湯(せんとう)。湯屋(ゆや)。３ 1に入ること。入浴すること。４ 塗りおわった漆器を入れて乾かす室(むろ)。５ 鍬(くわ)・鋤(すき)の柄と金具との間の木の部分。
不労,ふろう,働かないこと。勤労をしないこと。
不老,ふろう,いつまでも若く、年をとらないこと。
浮浪,ふろう,住居を離れ、また一定の住居や職業を持たず、あちこちさまよい歩くこと。また、その人。
付録,ふろく,１ 本文のあとに、参考・補足の意味で付けられたもの。２ 書籍や雑誌などの本体に添えられたもの。
不和,ふわ,仲が悪いこと。仲たがい。
付和,ふわ,自分にしっかりした考えがなく、たやすく他人の意見に同調すること。
不惑,ふわく,１ 物の考え方などに迷いのないこと。２ 40歳のこと。
噴煙,ふんえん,火山活動により、火口から煙のように噴き上がる火山ガスや細粒の火山灰。
噴火,ふんか,火口から溶岩・火山弾・火山灰・火山ガスなどが噴出すること。
憤慨,ふんがい,ひどく腹を立てること。慷慨(こうがい)。
奮起,ふんき,ふるいたつこと。勇気・元気をふるい起こすこと。
紛糾,ふんきゅう,意見や主張などが対立してもつれること。ごたごた。紛乱。
憤激,ふんげき,はげしくいきどおること。ひどく怒ること。
吻合,ふんごう,１ 二つの事柄がぴったり一致すること。符合。２ 血管や管状構造の臓器、神経がそれぞれ互いに連絡していること。３ 手術によって管腔臓器の二つの部分をつなぎ合わせること。
粉骨,ふんこつ,１ 骨を粉にすること。特に、合葬や散骨などのために遺骨を粉にすること。２ 力の限り努力すること。
粉砕,ふんさい,１ こなごなに打ち砕くこと。２ 徹底的に打ちのめすこと。
粉剤,ふんざい,粉状の薬剤。こなぐすり。散薬。
紛失,ふんしつ,１ 物がまぎれてなくなること。また、なくすこと。２ 抜け出して逃げること。
噴射,ふんしゃ,１ 気体や液体を一定の方向へふき出させること。２ 霧状にした燃料油を空気とまぜて爆発させ、その排気をふき出させること。
噴出,ふんしゅつ,狭いところから強い勢いでふき出すこと。また、ふき出ること。
粉状,ふんじょう,粉になっている状態。
粉飾,ふんしょく,１ 飾りつくろうこと。うわべをとりつくろって立派に見せかけること。２ 紅や白粉(おしろい)で化粧すること。美しく装い飾ること。
奮迅,ふんじん,勢い激しくふるいたつこと。
粉塵,ふんじん,１ 粉のような細かなちり。２ 気体中に浮遊する微小な固体粒子。ダスト。
噴水,ふんすい,１ ふき出る水。２ 公園などの池の中に設けられる、水がふき出るように作った装置。また、その水。ふきあげ。噴泉。
奮戦,ふんせん,１ 一生懸命に戦うこと。２ 一生懸命がんばること。
憤然,ふんぜん,激しく怒るさま。
紛然,ふんぜん,物事が入り乱れてごたごたしているさま。
扮装,ふんそう,１ 俳優が役柄に合わせた装いをすること。また、その装い。２ 身なりをよそおうこと。また、変装すること。
紛争,ふんそう,事がもつれて争うこと。もめごと。
分速,ふんそく,1分間に進む距離で表した速さ。
粉炭,ふんたん,粉状または細粒状の石炭。
憤怒,ふんど,ひどく怒ること。ふんぬ。
奮闘,ふんとう,１ 力をふるって戦うこと。奮戦。２ 力いっぱい努力すること。
紛紛,ふんぷん,入り乱れてまとまりのないさま。
分別,ふんべつ,１ 道理をよくわきまえていること。また、物事の善悪・損得などをよく考えること。２ 仏語。もろもろの事理を思量し、識別する心の働き。
粉末,ふんまつ,細かいこな状のもの。こな。
憤懣,ふんまん,怒りが発散できずいらいらすること。腹が立ってどうにもがまんできない気持ち。
噴流,ふんりゅう,気体や液体が激しい勢いで流れ出ること。また、その流れ。
奮励,ふんれい,気力をふるい起こして、努め励むこと。
父音,ふいん,言語音の最小単位である単音の分類の一。呼気が喉頭から口腔にかけてどこかで閉鎖または狭めが作られて発せられる音。閉鎖・狭めの部位や呼気が鼻腔に流れるか否かの差異により破裂音（閉鎖音）・摩擦音・破擦音・鼻音などに分けられるほか、声帯の振動を伴うか否かによって、有声子音・無声子音に分類される。父音。しおん。
風位,ふうい,風の吹き進む方向。風向(ふうこう)。かざむき。
風雲,ふううん,１ 風と雲。風や雲。また、自然。２ 事の起こりそうな情勢。３ 竜が風と雲とを得て天に昇るように、英雄・豪傑が頭角を現す好機。
諷詠,ふうえい,詩歌を作ったり、吟じたりすること。
風解,ふうかい,結晶水を含む結晶体が、空気中で結晶水を失い、粉末になる現象。風化。
風懐,ふうかい,風流な心。胸中の思い。
風柄,ふうがら,１ 風采(ふうさい)。容姿。２ 人柄。人品。
風眼,ふうがん,膿漏眼(のうろうがん)の俗称。
風気,ふうき,１ 風の吹くこと。２ 気候。気象。３ 気風。風俗。４ 腸内にガスのたまること。また、そのガス。５ 風邪(かぜ)。
