name,reading,meaning
遊鳥,ゆうちょう,１ 遊んでいる鳥。２ 他の鳥をおびき寄せて捕らえるためにつないでおく鳥。おとり。
雄鎮,ゆうちん,１ 強大な勢力のある藩。雄藩。２ ある社会や団体で、その内部を抑える力のあるものや人。
長庚,ゆうつづ,夕方、西の空に見える金星。宵の明星(みょうじょう)。
夕星,ゆうつづ,１ 夕方、西の空に見える金星。宵の明星(みょうじょう)。２ 日本画家、東山魁夷の絶筆。平成11年（1999）の作で、サインや落款はない。長野県信濃美術館東山魁夷館蔵。
夕露,ゆうつゆ,夕方におく露。
遊底,ゆうてい,銃の基部にある部位。薬室への弾薬の装填(そうてん)、撃発、後部へのガス漏れの閉鎖、発射後の空薬莢(からやっきょう)の排除などを行う。
郵程,ゆうてい,宿駅と宿駅の間の距離。
融点,ゆうてん,固体が融解しはじめるときの温度。固体と液体とが共存する温度。ふつう1気圧のときの値で示す。融解点。
雄図,ゆうと,雄々しいはかりごと。雄大な計画。
雄途,ゆうと,勇ましい出発。雄々しい門出。
尤度,ゆうど,統計学で、もっともらしさ。
優等,ゆうとう,他より特にすぐれていること。また、そのさま。
友党,ゆうとう,政見や政策などに共通するところがあり、行動を共にする政党。
有道,ゆうどう,正しい道にかなっていること。正しい道にかなった行いをすること。また、その人。
有徳,ゆうとく,１ 徳行のすぐれていること。また、そのさま。ゆうとく。２ 富み栄えること。また、そのさま。富裕。ゆうとく。
夕波,ゆうなみ,夕べに立つ波。
夕虹,ゆうにじ,夕空に立つ虹。
遊年,ゆうねん,陰陽道(おんようどう)で、八卦(はっけ)に配当し、人の年齢によって、建築・旅行・移転・結婚などを避けなくてはならないとする方角。
有配,ゆうはい,利益配当のあること。
誘爆,ゆうばく,一つの爆発がきっかけになって、別の爆発を引き起こすこと。
夕祓,ゆうはらえ,夕方に行う祓。特に、夏越(なごし)の祓をいう。
夕張,ゆうばり,北海道中部の市。夕張山地の西麓域にある。夕張炭田の炭鉱町として発展したが、閉山により、一時は10万を超えた人口も著しく減少。現在はメロンの産地。
有半,ゆうはん,年数を表す語に付いて、その半分を加える意を表す。…とその半分。
雄藩,ゆうはん,勢力の強大な藩。雄鎮。
熊羆,ゆうひ,熊(くま)と羆(ひぐま)。勇ましい者のたとえにいう。
雄飛,ゆうひ,雄鳥が大空に飛び上がるように、大きな志をいだいて盛んに活動すること。
夕陽,ゆうひ,夕方の太陽。また、その光。入り日。夕陽(せきよう)。「―が沈む」
祐筆,ゆうひつ,１ 筆をとって文を書くこと。２ 武家の職名。文書・記録の作成をつかさどった。江戸幕府の奥右筆・表右筆など。３ 文筆に長じている者。また一般に、文官。
雄筆,ゆうひつ,力強く勢いのよい筆づかい。また、そのように書いたもの。
遊標,ゆうひょう,長さ・角度などの測定器で、主尺の一目盛り以下の端数を読み取るための補助をする尺。主尺の10分の1あるいは20分の1の目盛りを刻んである。フランスの数学者ベルニエ（Pierre Vernier）が発明。副尺(ふくしゃく)。
勇夫,ゆうふ,勇気のある男子。勇士。
有夫,ゆうふ,夫を持っていること。夫のあること。
有婦,ゆうふ,妻を持っていること。妻のあること。
雄武,ゆうぶ,雄々しく強いこと。勇武。
尤物,ゆうぶつ,１ 同類の中で、特にすぐれたもの。２ 美しい女性。美女。美人。
憂憤,ゆうふん,うれえ、いきどおること。
右文,ゆうぶん,学問・文学を重んじ尊ぶこと。
勇兵,ゆうへい,いさましい兵。
雄篇,ゆうへん,力のこもったすぐれた著作。堂々たる大作。
雄編,ゆうへん,力のこもったすぐれた著作。堂々たる大作。
有報,ゆうほう,有価証券を発行している企業が自社の情報を開示するために作成する報告書。金融商品取引法により作成・提出が義務づけられている。有価証券の公正な取引や投資家の保護を目的とするもので、事業年度終了後3か月以内に金融庁に提出する。企業の概要・事業の状況・株式の状況・財務諸表などが記載されている。
雄峰,ゆうほう,雄大な山。
幽冥,ゆうめい,１ 光が弱く暗いこと。２ 死後の世界。冥土。あの世。黄泉(よみ)。
夕靄,ゆうもや,夕方に立ちこめるもや。
幽門,ゆうもん,胃の末端の、十二指腸に接し細くくびれている部分。輪状の括約筋があり、通常は閉じているが、胃内の食物の状態により開いて腸に送る。
釉薬,ゆうやく,陶磁器の、素地の表面に施すガラス質の溶液。焼成すると薄い層を成し、吸水を防ぎ、光沢を帯びて装飾を兼ねる。主成分は珪酸(けいさん)化合物。金属含有物によって、さまざまな色を呈する。
夕山,ゆうやま,夕暮れに見える山。
有翼,ゆうよく,１ ミサイルなどが、弾道を安定させるための翼(よく)をそなえていること。２ 神や天使、想像上の動物などに翼(つばさ)があること。
遊弋,ゆうよく,艦船が水上をあちこち動き回って敵に備えること。また、あちこち動き回ること。
有理,ゆうり,１ 道理のあること。２ 数学で、加・減・乗・除以外の演算を含まないこと。
雄略,ゆうりゃく,雄大な計略。
有隣,ゆうりん,徳のある人の周囲には同類のものが自然に集まること。
宥和,ゆうわ,対立する相手を寛大に扱って、仲よくすること。
輸液,ゆえき,水分・電解質や栄養素などを、点滴や静脈注射などにより投与すること。また、その液。
油煙,ゆえん,１ 鉱物油・松やに・油脂・ベンゼンなどが不完全燃焼して発生する微細な炭素粉。インク・墨などの原料になる。２ 油煙を膠(にかわ)で固めてつくった墨。掃墨(はいずみ)。
由縁,ゆえん,１ 事の起こり。由来。わけ。２ 関係。ゆかり。
湯桶,ゆおけ,１ 入浴の際に用いる、湯を入れる桶。２ 茶道具の一種。寒中、露地の蹲踞(つくばい)に湯を入れて出す桶。
湯母,ゆおも,乳児に湯を飲ませる役目の女性。
弓懸,ゆがけ,弓を射るときに手の指を保護するために用いる革製の手袋。左右一対の諸(もろ)弓懸、右手にだけつける的(まと)弓懸、右手の小指を除く4指につける四っ掛けなどの種類がある。弦弾(つるはじ)き。ゆみかけ。
床束,ゆかづか,1階の床を支える束(つか)。床下の柱。
床梁,ゆかばり,床板を支えている梁。
湯釜,ゆがま,１ 湯を沸かす釜。２ 蒸気機関車のかま。ボイラー。３ 草津白根山頂にある火口湖。直径約300メートルで湖水は強酸性。付近に水釜 (みずがま) ・涸釜 (かれがま) の二つの火口湖があり、いずれも有史以降、水蒸気噴火を繰り返している。ゆかま。
柚釜,ゆがま,ユズの実の上部を切り、中身をくりぬいて中に調味した詰め物を入れた料理。
床面,ゆかめん,１ 床の表面。２ 建物の床の部分の面積。
弓幹,ゆがら,弓の本弭(もとはず)から末弭(うらはず)にかけての木や竹の部分。弦(つる)に面する方を弓腹(ゆはら)、反対を背(せ)という。
斎忌,ゆき,大嘗祭(だいじょうさい)のとき、新穀・酒料を献上すべき第一の国郡。また、そのときの祭場。
斎木,ゆき,神前に供える常磐木(ときわぎ)。サカキの類。
悠紀,ゆき,大嘗祭(だいじょうさい)のとき、新穀・酒料を献上すべき第一の国郡。また、そのときの祭場。
由基,ゆき,大嘗祭(だいじょうさい)のとき、新穀・酒料を献上すべき第一の国郡。また、そのときの祭場。
由木,ゆぎ,馬具の鞍橋(くらぼね)の部分の名。前輪(まえわ)と後輪(しずわ)をつなぐために渡した木で、乗り手が尻を据える所。
雪穴,ゆきあな,雪を掘って作った穴。
雪嵐,ゆきあらし,強い風とともに雪が激しく降ること。ふぶき。
雪霰,ゆきあられ,雲から落下する直径数ミリの白く不透明な氷の粒。雪の結晶に微細な氷粒が付着してでき、球形または円錐形で壊れやすい。
雪兎,ゆきうさぎ,１ 盆などの上に、雪でウサギの形を作り、ユズリハを耳に、ナンテンの実を目にしたもの。２ ウサギ科の哺乳類。ノウサギよりひとまわり大きく、北海道からシベリア・モンゴル・北ヨーロッパにかけて分布。夏毛は褐色で、冬毛は耳の先が黒いほかは全身真っ白。
雪占,ゆきうら,山野に消え残った雪の形によって、農作業のめやすにしたり、また、その年の豊凶を占ったりすること。
雪男,ゆきおとこ,ヒマラヤなど雪深い山中に住むといわれる人間に似た動物。正体は不明。
雪鬼,ゆきおに,雪の精が鬼の姿に化したもの。
雪女,ゆきおんな,雪国の伝説で、雪の降る夜、白い衣を着た女の姿で現れるという雪の精。雪娘。雪女郎。
雪垣,ゆきがき,雪国で、風雪を防ぐため、家の周囲を囲うこと。また、その設備。
雪籠,ゆきかご,劇場で、細かく切った紙片を入れて舞台天井につるす竹籠。綱で揺り動かして紙片を落とし、降雪に見せる。
雪風,ゆきかぜ,雪と風。また、雪まじりの風。
雪形,ゆきがた,山腹にできる残雪の形。
雪沓,ゆきぐつ,雪道を歩くときに履く、深いわらぐつ。
雪国,ゆきぐに,１ 雪の多い地方。２ 川端康成の小説。昭和10～12年（1935～1937）、さらに昭和22年（1947）発表。雪国の温泉町を舞台に、無為徒食の男島村と芸者駒子との交情を通し、人間の宿命的な生の悲しみを描いた叙情的作品。
雪雲,ゆきぐも,雪を降らせる雲。俗に、乱層雲のこと。
雪解,ゆきげ,１ 雪がとけること。ゆきどけ。２ 雪がとけてできた水。雪どけ水。
雪気,ゆきげ,雪が降りそうな空模様。雪の降りそうな気配。
雪消,ゆきげ,１ 雪がとけること。ゆきどけ。２ 雪がとけてできた水。雪どけ水。
雪煙,ゆきけむり,積もっていた雪が風のために煙のように舞い上がること。また、その雪。せつえん。
雪竿,ゆきざお,１ 積雪の深さを測るために立てておく目盛りをつけたさお。２ 積雪で道が隠れたとき、道しるべとして立てるさお。
雪笹,ゆきざさ,ユリ科の多年草。林下に生え、高さ約40センチ。上部は斜めに伸び、全体に粗い毛がある。葉は広楕円形で、2列に互生。5、6月ごろ、白い小花を多数つけ、赤い実ができる。
雪質,ゆきしつ,雪の性質および状態。新雪・しまり雪・ざらめ雪・霜ざらめ雪などがある。
雪尺,ゆきしゃく,雪の深さを測るための物差し。目盛を付けた柱を地面にたてたもの。
雪汁,ゆきしる,雪どけの水。ゆきしろ。
雪代,ゆきしろ,雪がとけて、川に流れ込む水。雪代水。
雪空,ゆきぞら,雪が降ってきそうなようすの空。雪模様の空。
裄丈,ゆきたけ,１ 着物の裄と丈。また、裄の長さ。２ 物事の程度・分量。たか。いきたけ。
雪俵,ゆきだわら,雪原に強風が吹きつけて雪面が薄くまくれ上がり、巻くように転がって円盤形または円筒形になる現象。庄内平野などでみられる。俵雪。
雪月,ゆきづき,陰暦12月の異称。
雪椿,ゆきつばき,ツバキ科の常緑小高木。本州の日本海側の雪の多い山地に自生。枝は低く垂れ、葉は広卵形。4、5月ごろ赤い花が咲く。寒さに強く、栽培もされる。
雪礫,ゆきつぶて,雪をこぶし大に握り固めて、つぶてのようにしたもの。雪合戦などで投げる。
雪菜,ゆきな,１ 雪国地方で、雪の中で栽培する菜類。雪によって軟らかく生育する。２ コマツナの栽培品種。雪に埋もれてから出る白い花茎を食用とする。山形県米沢の名産。
雪袴,ゆきばかま,主に雪国で用いる山袴。ひざの下をひもでくくる裁っ着けの類。
雪肌,ゆきはだ,１ 降り積もった雪の表面。２ 雪のように白い女性の肌。ゆきのはだ。
雪膚,ゆきはだ,１ 降り積もった雪の表面。２ 雪のように白い女性の肌。ゆきのはだ。
雪花,ゆきばな,雪を花にたとえていう語。
雪腹,ゆきばら,雪が降る前や雪が降っているときに、腹が冷えて痛むこと。
雪庇,ゆきびさし,雪が積もってひさしのように突き出たもの。せっぴ。
雪豹,ゆきひょう,ネコ科の哺乳類。体長1.2メートル、尾長93センチくらい。ヒョウに似て、灰白色の地に梅花状の黒斑があり、尾は太い。ヒマラヤ地方の山岳地帯に生息する。
行平,ゆきひら,厚手の、陶製の深い土鍋。取っ手・注口(つぎくち)・ふたが付いており、かゆを煮るのに用いる。在原行平が海女(あま)に潮をくませて塩を焼いた故事にちなむという。ゆきひらなべ。
雪平,ゆきひら,厚手の、陶製の深い土鍋。取っ手・注口(つぎくち)・ふたが付いており、かゆを煮るのに用いる。在原行平が海女(あま)に潮をくませて塩を焼いた故事にちなむという。ゆきひらなべ。
雪仏,ゆきぼとけ,雪をかためて作った仏像。
雪間,ゆきま,１ 雪が降りやんでいる時。雪の晴れ間。２ 積もった雪のところどころ消えた所。３ 雪の降っている中。雪の降り積もった中。
雪丸,ゆきまる,陶製で、白色の丸火鉢。
雪水,ゆきみず,雪どけの水。雪消(ゆきげ)水。
雪路,ゆきみち,雪の積もっている道路。雪の降っている道。
雪虫,ゆきむし,１ 雪国で、早春の積雪上に現れて活動する昆虫。セッケイカワゲラ・ユキガガンボなど。２ 北海道や東北地方で、雪の降りだす季節に現れる小さな昆虫。リンゴワタムシなど。体に白い分泌物をつけて群れて飛び、雪が舞うように見える。わたむし。
雪娘,ゆきむすめ,雪国の伝説で、雪の降る夜、白い衣を着た女の姿で現れるという雪の精。雪女郎。
雪眼,ゆきめ,晴天の雪原などにいて、雪に反射した紫外線で目が炎症を起こし、痛くなったり見えにくくなったりすること。雪眼炎。雪盲(せつもう)。
雪目,ゆきめ,晴天の雪原などにいて、雪に反射した紫外線で目が炎症を起こし、痛くなったり見えにくくなったりすること。雪眼炎。雪盲(せつもう)。
雪餅,ゆきもち,米粉を水で練り、蒸籠(せいろう)で蒸した餅菓子。
雪柳,ゆきやなぎ,バラ科の落葉小低木。川辺に生える。枝は弓なりに垂れ、葉は柳のように細くて小さい。春、白い小花が枝上に並んで咲き、雪が積もったように見える。庭や公園によく植えられる。こごめばな。こごめざくら。こごめやなぎ。
雪山,ゆきやま,１ 雪が降り積もっている冬の山。ゆきのやま。２ 雪を高く山のように積み上げたもの。平安時代に宮中で行われた。ゆきのやま。
雪夜,ゆきよ,雪の降る夜。雪が積もった夜。
雪輪,ゆきわ,文様・紋所の名。六角形の雪の結晶を円形に表したもの。
湯具,ゆぐ,１ 昔、入浴の際、身につけた衣服。湯帷子(ゆかたびら)。２ 女性の腰巻き。湯文字(ゆもじ)。ゆまき。
湯口,ゆぐち,１ 湯の出口。また、温泉のわき出る口。２ 鋳造で、溶けた金属を鋳型の枠に流し入れる口。垂直に流れ落ち、湯道へと続く。
行橋,ゆくはし,福岡県東部、周防灘(すおうなだ)に面する市。もと宿場町の行事(ぎょうじ)と市場町の大橋を中心に発展。米作や野菜・果樹栽培が盛ん。
弓削,ゆげ,古代、弓をけずり作ること。また、それを職とした人。
湯桁,ゆげた,湯ぶねの周囲の横木。また、湯ぶね。
諛言,ゆげん,へつらっていうことば。
湯鯉,ゆごい,スズキ目ユゴイ科の魚。河川の中流から汽水域にかけて生息し、全長約25センチ。体は側扁し、目が大きく、銀白色で黒点が散在する。南日本から熱帯にかけて分布。静岡県伊東市の温泉の湧出する浄ノ池が北限として知られた。
湯鏝,ゆごて,熱湯であたためて用いる鏝。焼き鏝が使えない布に用いる。
油砂,ゆさ,粘稠(ねんちゅう)な炭化水素を含む砂。合成石油を得ることができる。カナダのアルバータ州やベネズエラのオリノコ川北岸などに分布。タールサンド。
油彩,ゆさい,油絵の具を用いる描写技法。また、その作品。油絵。
油剤,ゆざい,油状の薬剤。また、油の入った薬剤。
湯沢,ゆざわ,１ 秋田県南東部の市。力水(ちからみず)とよぶ良質の水と米に恵まれ、醸造業が盛んで「東北の灘」と称される。曲木(まげき)細工の洋家具なども特産。２ 新潟県南東部、南魚沼郡の地名。三国街道の宿場町として栄え、古くからの温泉と観光の町。苗場などのスキー場がある。越後湯沢。
油酸,ゆさん,オレイン酸のこと。
油紙,ゆし,桐油(とうゆ)または荏(え)の油を厚手の和紙に塗ったもの。防水用。桐油紙(とうゆがみ)。
油脂,ゆし,脂肪酸のグリセリンエステル。水に溶けず、アルコールなどに溶ける。常温で液体のものを脂肪油・油(あぶら)、固体のものを脂肪という。脂肪酸としてはステアリン酸・パルミチン酸・オレイン酸・リノール酸などが多い。動植物界に広く分布。植物性の大豆油・オリーブ油・ごま油や木蝋(もくろう)、動物性の牛脂・豚脂・魚油などがある。
湯島,ゆしま,東京都文京区南東部の地名。湯島神社・聖堂・麟祥院(りんしょういん)がある。
油症,ゆしょう,ダイオキシン類のPCDFやPCBが混入した食用油を摂取した人に発症した中毒症。吹き出物・色素沈着などの皮膚症状や、全身倦怠感(けんたいかん)・しびれ・食欲不振などの症状を引き起こした。カネミ油症。
油状,ゆじょう,油のような状態。
柚子,ゆず,ミカン科の常緑低木。また、その果実。枝にとげがあり、葉は長卵形で、柄に翼がある。初夏、白い5弁花が咲き、黄色い扁球形の実を結ぶ。果皮は香気があり、調味料として用いる。中国の原産。ゆう。ゆ。
柚酒,ゆずざけ,ユズのしぼり汁をまぜた酒。
柚酢,ゆずず,ユズの実をしぼった汁。塩や砂糖を加え、三杯酢・二杯酢として料理に用いる。
柚坊,ゆずぼう,アゲハチョウ・カラスアゲハ・クロアゲハなどの幼虫。ユズ・カラタチなどの葉を食べて育ち、初め黒色で、成長すると緑色になり、触れると頭の後ろから黄色や朱色の肉角を出す。
柚餅,ゆずもち,米粉などにユズの風味を加えて作った餅状の菓子。
柚湯,ゆずゆ,１ 冬至の日、ユズの実を入れて沸かす風呂。ひび・あかぎれを治し、また、風邪の予防になるという。冬至湯。２ ユズを砂糖煮にし、その香りのついた砂糖湯を熱湯で薄めた飲み物。
梅桃,ゆすら,バラ科の落葉低木。高さ約3メートル。葉は互生し、倒卵形で先がとがり、縁にぎざぎざがある。4月ごろ、葉より早く、白または淡紅色の5弁花が開く。実は丸く、6月ごろ赤く熟し、食べられる。中国の原産で、庭などに植える。
英桃,ゆすらうめ,バラ科の落葉低木。高さ約3メートル。葉は互生し、倒卵形で先がとがり、縁にぎざぎざがある。4月ごろ、葉より早く、白または淡紅色の5弁花が開く。実は丸く、6月ごろ赤く熟し、食べられる。中国の原産で、庭などに植える。
桜桃,ゆすらうめ,バラ科の落葉低木。高さ約3メートル。葉は互生し、倒卵形で先がとがり、縁にぎざぎざがある。4月ごろ、葉より早く、白または淡紅色の5弁花が開く。実は丸く、6月ごろ赤く熟し、食べられる。中国の原産で、庭などに植える。
油井,ゆせい,石油を採取するために掘った井戸。
湯銭,ゆせん,銭湯に入るときに支払う料金。入浴料。
油層,ゆそう,石油を含む地層。
油槽,ゆそう,石油やガソリンなどを貯蔵する大きなタンク。
油送,ゆそう,石油を送ること。
輸卒,ゆそつ,１ 輸送を任務とする兵卒。２ 旧日本陸軍で、輜重兵の監督のもとに輜重の輸送に従事した兵卒。のちに輜重特務兵と改称。
雪打,ゆた,仏堂・仏塔などの軒下壁面に取り付けた庇(ひさし)状の構造物。法隆寺金堂や五重塔の初層、薬師寺三重塔の各層などにみられる。雨打(ゆた)。裳階(しょうかい)。
湯玉,ゆだま,１ 湯が沸騰するときにわきたつ泡。湯花。２ 玉になり飛び散る熱湯。
油単,ゆたん,１ ひとえの布や紙に油をしみ込ませたもの。湿気や汚れを防ぐため、調度や器物の覆いまたは敷物・風呂敷などに用いた。２ たんす・長持(ながもち)などを覆う布。ふつう、木綿で作られ、定紋や唐草などを染め出したもの。
湯茶,ゆちゃ,湯と茶。湯または茶。
癒着,ゆちゃく,１ 本来は分離しているはずの臓器・組織面が、外傷や炎症のために、くっつくこと。２ 好ましくない状態で強く結びついていること。
輸注,ゆちゅう,薬剤や血液製剤などを点滴によって投与すること。
弓束,ゆづか,矢を射るとき、左手で弓を握る部分。ゆみづか。また、そこに巻く革。
弓柄,ゆづか,矢を射るとき、左手で弓を握る部分。ゆみづか。また、そこに巻く革。
湯次,ゆつぎ,湯茶を入れる器。木製でつぎ口と柄(え)があり、多くは漆塗り。そば屋でそば湯を入れて用いたりする。
湯注,ゆつぎ,湯茶を入れる器。木製でつぎ口と柄(え)があり、多くは漆塗り。そば屋でそば湯を入れて用いたりする。
弓弦,ゆづる,弓に張る糸。麻をより合わせて薬煉(くすね)を塗ったものを白弦、さらに漆を塗ったものを塗り弦という。ゆづる。
湯手,ゆて,入浴時、からだを洗うのに用いるもの。手ぬぐいやへちまなどをいう。
油滴,ゆてき,１ 油のしずく。２ 天目茶碗の一。黒釉(こくゆう)地に油滴に似た銀色または金白色の斑文(はんもん)が表れたもの。中国の建盞(けんさん)のものが有名。
油点,ゆてん,ミカン科・オトギリソウなどの葉にみられる半透明の小さな点。細胞間隙または細胞内に油滴がたまったもの。
油土,ゆど,硫黄(いおう)・酸化亜鉛・蝋(ろう)などをオリーブ油などで練って作った人工の粘土。放置しても硬化しない。彫刻や鋳金の原型に用いる。あぶらつち。
湯殿,ゆどの,１ 入浴するための部屋。浴室。風呂場。２ 入浴すること。
油団,ゆとん,和紙を厚くはり合わせ、油または漆をひいたもの。夏の敷物。
湯女,ゆな,１ 湯泉宿で客の接待をした女。２ 江戸時代、江戸・大坂などの湯屋にいた遊女。
湯煮,ゆに,料理の材料を湯で煮ること。また、その煮たもの。
斎場,ゆにわ,神を祭るために斎(い)み清めた場所。さいじょう。
斎庭,ゆにわ,神を祭るために斎(い)み清めた場所。さいじょう。
弓庭,ゆば,弓の練習をする所。特に平安時代、皇居内、紫宸殿(ししんでん)の前庭の西隅にあった射場をいう。のちには武家も設けるようになった。弓庭(ゆにわ)。ゆみば。
湯場,ゆば,温泉地。温泉場。また、浴場。
湯波,ゆば,豆乳を煮たときに上面にできる薄黄色の皮膜をすくい取ったもの。生(なま)湯葉と干し湯葉があり、吸い物・煮物などに用いる。うば。
湯葉,ゆば,豆乳を煮たときに上面にできる薄黄色の皮膜をすくい取ったもの。生(なま)湯葉と干し湯葉があり、吸い物・煮物などに用いる。うば。
油皮,ゆば,豆乳を煮たときに上面にできる薄黄色の皮膜をすくい取ったもの。生(なま)湯葉と干し湯葉があり、吸い物・煮物などに用いる。うば。
湯畑,ゆばたけ,群馬県吾妻(あがつま)郡草津町の中央に湧き出る源泉。広さ約1600平方メートル、湧出量は毎分約4600リットル。温度はセ氏約60度。7本の木樋を通して温度を下げ、湯の花を取る。また、一般にこのような施設や源泉のこともいう。
油鉢,ゆはつ,１ 油を入れた鉢。ゆばち。２ 仏語。油を満たした鉢をこぼさないで持つことは困難なところから、正念(しょうねん)の保事の困難さをたとえていう語。
湯花,ゆばな,１ 鉱泉や温泉の噴き出し口や流路に生じる沈殿物や付着物。硫黄(いおう)泉の硫黄、石灰泉の石灰華、珪酸泉の珪華など。ゆばな。温泉華。スケール。２ 湯が沸騰するときにわきたつ泡。
湯華,ゆばな,１ 鉱泉や温泉の噴き出し口や流路に生じる沈殿物や付着物。硫黄(いおう)泉の硫黄、石灰泉の石灰華、珪酸泉の珪華など。ゆばな。温泉華。スケール。２ 湯が沸騰するときにわきたつ泡。
湯腹,ゆばら,湯を飲んだ腹ぐあい。
湯番,ゆばん,銭湯で、湯を沸かし、その加減をみたり、客のために上がり湯をくんだりすること。また、それをする人。
指金,ゆびがね,１ 金属製のゆびぬき。２ 指にはめる輪状の装身具。装飾のほかに、魔よけあるいは結婚などの契約を表す。多く貴金属で作り、宝石をはめ込んだものなど多種ある。指嵌(は)め。リング。３ 指を細くするためにはめる金属製の輪。
指革,ゆびかわ,革製の指貫(ゆびぬき)。
指猿,ゆびざる,アイアイの別名。
指尺,ゆびしゃく,指を広げて物の長さを測ること。
指貫,ゆびぬき,縫い物をするとき、中指にはめて針の頭を押さえる裁縫用具。革製または金属製で、ふつう輪形。ゆびさし。
指鍼,ゆびばり,経穴(けいけつ)を指で押すことにより治療する方法。鍼での刺激を指で行うもの。
指笛,ゆびぶえ,１ 指を口に入れて息を強く吹き、高い音を響かせること。また、その音。２ 指を折り曲げて口に入れ、メロディーを奏でること。
指窓,ゆびまど,障子に指先であけた穴。
指環,ゆびわ,指にはめる輪状の装身具。装飾のほかに、魔よけあるいは結婚などの契約を表す。多く貴金属で作り、宝石をはめ込んだものなど多種ある。指嵌(は)め。リング。
指輪,ゆびわ,１ 指にはめる輪状の装身具。装飾のほかに、魔よけあるいは結婚などの契約を表す。多く貴金属で作り、宝石をはめ込んだものなど多種ある。指嵌(は)め。リング。２ 吉村昭の小説。月夜の魚に収録。
湯槽,ゆぶね,１ 入浴用の湯を入れ、人がその中に入る大きな箱または桶。浴槽。２ 江戸時代、船内に浴槽を設け、停泊中の船を回り、料金を取って船乗りや客を入浴させた船。
弓音,ゆみおと,弓を射る音。弓を引く音。
弓頭,ゆみがしら,弓足軽を統率する役。弓大将。弓奉行。
弓形,ゆみがた,１ 弦を張った弓のような形。ゆみなり。きゅうけい。２ 数学で、円の弧とその両端を結ぶ弦とによってできる図形。
弓組,ゆみぐみ,弓矢を持って戦う部隊。
弓師,ゆみし,弓を作る職人。弓つくり。
弓衆,ゆみしゅう,戦国時代以後の武家の職名。弓組の一隊。また、その長。弓の者。
弓台,ゆみだい,弓を立てておく台。
湯道,ゆみち,鋳造で、湯口(ゆぐち)から注がれた溶融金属が、鋳型の空所へと流れ込む水平の通路。
弓鋸,ゆみのこ,弓形の枠に細い鋸歯(きょし)を張ったのこぎり。主に金属材料を切るのに用いる。
弓筈,ゆみはず,弓の両端の、弦の輪をかける部分。弓を射るとき、上になる方を末弭(うらはず)、下になる方を本弭(もとはず)という。銑(つく)。ゆはず。
弓弭,ゆみはず,弓の両端の、弦の輪をかける部分。弓を射るとき、上になる方を末弭(うらはず)、下になる方を本弭(もとはず)という。銑(つく)。ゆはず。
弓衾,ゆみぶすま,矢をつがえた弓が、すきまなく並んでいるさまをいう語。矢ぶすま。
弓筆,ゆみふで,１ 弓と筆。文武。２ あとにとどめておくべき武者の記録。
弓箭,ゆみや,１ 弓と矢。弓または矢。転じて、武器。兵器。２ 弓や矢など武器に関する方面。武道。３ 戦争。いくさ。
弓矢,ゆみや,１ 弓と矢。弓または矢。転じて、武器。兵器。２ 弓や矢など武器に関する方面。武道。３ 戦争。いくさ。
夢占,ゆめうら,夢で吉凶を占うこと。夢占い。夢合わせ。
夢更,ゆめさら,少しも。夢にも。
夢路,ゆめじ,夢をみることを道を行くのにたとえていう語。夢の通い路。
夢殿,ゆめどの,奈良県生駒郡斑鳩(いかるが)町にある法隆寺東院の正堂。天平11年（739）ころ行信の創建になる八角堂で、本尊の救世観音(くせかんのん)立像とともに国宝。
夢見,ゆめみ,夢を見ること。また、見た夢。
湯本,ゆもと,温泉地で、温泉のわき出るおおもと。また、温泉がわき出る土地。地名・温泉名となっているものが多い。
湯屋,ゆや,１ 浴場のある建物。特に、社寺などに参籠するとき、斎戒沐浴(さいかいもくよく)あるいは休息するための建物。２ 料金を取って、入浴させる所。銭湯。風呂屋。
湯奴,ゆやっこ,豆腐を、昆布などをだしにした湯で煮た料理。醤油につけ、薬味とともに食べる。
湯浴,ゆよく,化学実験器具の一。ふた付きの金属製の鍋形容器に水を入れて加熱し、加熱しようとする物体をその中またはふたの上に置いて水蒸気で熱する装置。
油浴,ゆよく,植物油を熱し、これに金属などを入れて間接的に加熱すること。
由良,ゆら,兵庫県洲本市の地名。淡路島の南東部にあって紀淡海峡に面し、古くからの要港。もと安宅・池田氏の城下町。
百合,ゆり,１ ユリ科ユリ属の多年草の総称。温帯を中心に分布し、カノコユリ・オニユリ・ヤマユリ・テッポウユリ・スカシユリなど、園芸用に栽培されるものも多い。鱗茎(りんけい)が食用になるものもある。葉は線形などで平行脈が走る。夏、白・黄・橙色などの大形の6弁花を開く。リリー。２ ユリ科に分類される単子葉植物の総称。世界中に約3700種が分布。主に草本で、球茎をもつ。花被は内外3枚ずつあり、いわゆる萼(がく)はない。幾つかの亜科に分けられ、ユリ亜科にはユリ属のほかカタクリ・チューリップ・アマナなどの属も含まれる。３ 襲(かさね)の色目の名。表は赤、裏は朽葉(くちば)色。夏に用いる。
輸率,ゆりつ,電解液中を流れる全電流のうち、特定のイオンの移動による電流の割合。ヒットルフ数。
油糧,ゆりょう,油脂・油脂原料・油かすなどの総称。
油類,ゆるい,あぶら類。
緩褌,ゆるふん,１ ふんどしの締め方のゆるいこと。また、ゆるく締めたふんどし。２ 締まりがなく、緊張を欠くこと。
揺藻,ゆれも,ユレモ科の藍藻(らんそう)の総称。溝川や水田の泥底に生え、藍青色の円盤状の細胞が1列に並んで糸状をなす。名は、水中で揺れ動くことに由来する。あいみどろ。
