name,reading,meaning,example
伝誦,でんしょう,物語・叙事詩などを口から口へととなえ伝えること。,20
電飾,でんしょく,イルミネーション。,416
田紳,でんしん,紳士を気どってはいるが、やぼったい男。田舎紳士。,11
電信,でんしん,文字・図・写真などを電気信号に変えて伝送する通信方式。印刷電信・ファクシミリなど。,2261
伝世,でんせい,後世に伝えること。子孫代々受け継ぐこと。,114
田制,でんせい,田地に関する制度。,192
電請,でんせい,外交官・使節などが、本国政府に電報で訓令を求めること。,3
伝説,でんせつ,１ ある時、特定の場所において起きたと信じられ語り伝えられてきた話。英雄伝説・地名伝説など。言い伝え。２ 言い伝えること。言い伝えられること。また、うわさ。風聞。,20664
伝染,でんせん,１ 病原体が他の生物体に入り、増殖して病気になること。感染。２ 物事の状態・傾向などが他に移って同じような状態が起こること。,2759
伝線,でんせん,ストッキングなどの糸のほつれが縦状にひろがること。,25
電線,でんせん,電気を導く金属線。電気を通しやすい銅が主に使われる。単線と縒(よ)り線、裸線と被覆線などがある。,2014
電閃,でんせん,１ 稲妻がひらめくこと。稲光。２ 刀剣の刃が稲妻のようにひらめくこと。,2
伝送,でんそう,１ 次々に伝えて送ること。２ 電気信号を伝えること。３ 人や荷物などを宿場から宿場へ人馬をかえながら次々に送りつぐこと。宿しゆく送り。伝送。,1833
田荘,でんそう,豪族など権力者の私有の田地。たどころ。,41
電装,でんそう,電気関係の装置を備えつけたり、電気配線をしたりすること。,1143
電送,でんそう,電流または電波によって、写真・文字などの像を遠隔地に送ること。,248
伝存,でんそん,伝えられて存在すること。,114
田宅,でんたく,田地と宅地。または、家と土地。,30
電卓,でんたく,集積回路を使い、四則計算などを行う小型の計算機。,800
伝達,でんたつ,１ 命令・意思・情報などを口頭または書類で相手に伝えること。２ 生物学で、神経線維の興奮がシナプスを介してニューロン（神経細胞）または筋肉・分泌腺などに伝えられること。興奮伝達。,6264
電池,でんち,物質の化学反応または物理反応によって放出されるエネルギーを電気エネルギーに変換する装置。,4326
電着,でんちゃく,電解液中にイオンが析出して電極の表面に付着すること。金属イオンと電子との中和で起こる金属電着が主で、電気めっきに応用。,31
電柱,でんちゅう,空中に張った電線を支えるための柱。電信柱。,1720
電停,でんてい,市街電車などの停留所。,860
伝統,でんとう,ある民族・社会・集団の中で、思想・風俗・習慣・様式・技術・しきたりなど、規範的なものとして古くから受け継がれてきたこと。,30903
電灯,でんとう,電気エネルギーを利用した灯火。電気。,7447
伝動,でんどう,動力を、同じ機械の他の部分または他の機械に伝えること。,44
伝導,でんどう,１ 伝え導くこと。２ 熱や電気が物体内を移動する現象。３ 生物学で、興奮が同一細胞内に伝わっていくこと。神経や筋肉では活動電流によって伝わる。興奮伝導。,2126
殿堂,でんどう,１ 大きくて立派な建物。２ 神仏をまつってある建物。３ ある分野の中心となるような建物・場所。４ ある分野において、功績のあった人を記念するための施設・博物館。ホール-オブ-フェーム。,2651
電動,でんどう,動力に電気を使うこと。電力でうごくこと。,8131
伝熱,でんねつ,物体中または空間内における熱の移動現象の総称。,105
電熱,でんねつ,電気によって発生する熱。電気抵抗やアーク放電によるものなどがある。,329
電脳,でんのう,電子計算機。コンピューター。,630
伝播,でんぱ,１ 次々に伝わって広まること。２ 波動が広がっていくこと。３ 二つの集団ないし文化が接触したとき、一方から他方へ文化要素が移ること。文化人類学の用語。,2522
電波,でんぱ,一般に、周波数3キロヘルツから100万（109）メガヘルツの電磁波。,8562
田畑,でんぱた,田と畑。たはた。,2956
伝搬,でんぱん,１ 伝わること。また、伝えること。２ 波が伝わること。,95
伝票,でんぴょう,会社・商店などで、金銭の出入や取引内容などを記入する一定の様式を備えた紙片。,1368
臀部,でんぶ,しりの部分。しり。,787
伝聞,でんぶん,１ 人から伝え聞くこと。また、その内容。２ 文法で、人から伝え聞いたことを述べる言い方。動詞に、口語では助動詞「そうだ」、文語では助動詞「なり」を付けて言い表す。,526
電文,でんぶん,電報の文句。,900
電報,でんぽう,発信者の原文を電信で送り、先方で再現して受信者に配達する通信。,6081
田野,でんや,田と野原。また、いなか。,431
伝来,でんらい,１ 外国から伝わってくること。渡来。２ 代々受け継いでくること。,3047
電流,でんりゅう,電気が導体の中を流れる現象。電位の高い方から低い方へ流れる。,5082
電力,でんりょく,電流が単位時間にする仕事量。直流では電圧と電流の積に等しい。単位はワット。,10366
伝令,でんれい,命令を伝達すること。また、その任に当たる人。,1801
電路,でんろ,電流の通路。電気回路。,88
電話,でんわ,電話機を用いて通話すること。,95814
泥岩,でいがん,堆積岩(たいせきがん)の一。泥（粒径16分の1ミリ以下）が堆積し、固結してできた岩石。,171
泥金,でいきん,金粉をにかわで溶いた顔料。書画などに用いる。こんでい。,0
泥剤,でいざい,医薬品の粉末を多量に含む軟膏状の外用剤。パスタ剤。,0
泥沼,でいしょう,どろの深い沼。どろぬま。,1299
泥漿,でいしょう,泥状、または、かゆ状の混合物。固体粒子が液体の中に懸濁している流動体。,14
泥線,でいせん,沿岸海底で、泥質堆積(たいせき)物の分布域中、最も浅い所を連ねた線。,0
泥塑,でいそ,泥土で作った人形。土製の像。泥(どろ)人形。泥塑人。,3
泥中,でいちゅう,どろのなか。,123
泥塗,でいと,どろまみれになること。また、どろみち。ぬかるみ。,6
泥塔,でいとう,泥土製の小塔。中に大日如来の種子(しゅじ)である阿字などを書いて納める。,3
泥路,でいろ,ぬかった道。どろみち。,18
溺水,できすい,水におぼれること。液体によって気道内が塞がれ窒息した状態。,24
出癖,でぐせ,家にじっとしていられない、出歩きたがる癖。外出する習慣。,13
凸助,でこすけ,１ 額(ひたい)が広くて突き出た人を、からかっていう語。２ 人をののしっていう語。でこぼこ野郎。,0
凸坊,でこぼう,いたずら盛りの男の子の愛称。でこぼうず。,16
凸凹,でこぼこ,１ 物の表面が出っ張ったり、へっこんだりしていること。また、そのさま。２ 物事に優劣・多少などの差があって、つりあいがとれていないこと。また、そのさま。,605
出作,でさく,荘園内に居住する農民が、居住地以外の荘園・公領で田畑を耕作したこと。でづくり。,34
出潮,でしお,１ 月の出とともに満ちてくる潮。差し潮。２ 出る頃あい。出る機会。,4
出島,でじま,長崎市の地名。寛永11年（1634）江戸幕府が長崎商人に命じて長崎港内に築かせた4000坪ほどの扇形の小島。初めポルトガル人を住まわせ、のち平戸のオランダ商館を移転させた。鎖国時代唯一の貿易地。明治初年に埋め立てられ、現在は市街地の一部。,665
出尻,でじり,しりが突き出ていること。また、その尻やその人。,0
出城,でじろ,本城のほかに国境などの要害の地に築いた城。枝城(えだじろ)。,238
出隅,ですみ,壁・板など、二つの平面が出合った所の外側の角(かど)。,0
出銭,でせん,支出される金銭。出費。,16
出玉,でだま,パチンコ店で、客が獲得した玉。数に応じて、さまざまな景品と交換することができる。,281
涅歯,でっし,鉄漿(かね)で歯を黒く染めること。また、その染めた歯。,5
捏造,でつぞう,実際にはありもしない事柄を，事実であるかのようにつくり上げること。でっちあげ。,1399
丁稚,でっち,１ 職人・商家などに年季奉公をする少年。雑用や使い走りをした。２ 子供を卑しめていう語。,1020
出歯,でば,上あごの前歯が前方に突き出ていること。また、その歯。,35
出場,でば,１ 出るべき場所・場面。２ 出どころ。また、産地。,53477
出刃,でば,和包丁の一。刃の幅が広く、峰が厚く、先のとがったもの。魚をおろしたりするのに用いる。でば。,134
出機,でばた,織物業者が原料を出して、下職などに織らせること。,0
出花,でばな,番茶・煎茶(せんちゃ)に湯を注いだばかりの香味のよいもの。,9
出鼻,でばな,１ 岬や山の端などの突き出た所。２ 外へ出るきっかけ。３ 外出する手段。交通の便。,321
出腹,でばら,太って張り出した腹。でっぱら。,0
出額,でびたい,突き出ている額。おでこ。,0
出船,でふね,船が港を出ること。また、港を出てゆく船。,95
出穂,でほ,稲や麦などの穂が出ること。また、その出た穂。しゅっすい。,30
出窓,でまど,建物の外壁面から外側へ突き出して造られた窓。張り出し窓。,564
出丸,でまる,本城から張り出した形に築かれた小城。,181
出水,でみず,大雨などのために河川などが急に増水して氾濫(はんらん)すること。,781
出村,でむら,本村から離れて飛び地などにある村。分村。,38
出目,でめ,１ 眼球が普通より突き出ていること。２ さいころを振って出た目。３ 江戸時代、再検地などによる石高(こくだか)の増加分。また、貨幣改悪鋳造によって生じた益金。出目高。４ 金魚の一品種。目が著しく大きく、側方に突き出る。体形はリュウキン形。出目。,462
出面,でめん,日雇い労働者などの日当。でめん。,31
出羽,でわ,旧国名の一。明治元年（1868）に羽前・羽後に分割。ほぼ現在の山形・秋田両県にあたる。羽州。,2306
電位,でんい,二点間に一定の電気量を運ぶのに必要なエネルギー。,1118
臀位,でんい,逆子(さかご)の一種。分娩の際、胎児が臀部を進ませて産道を降下する姿勢。,0
殿宇,でんう,御殿。殿堂。,14
伝花,でんか,生け花で、各流派に伝えられている一定の形態と手法。,0
殿下,でんか,１ 皇太子・皇族などの敬称。皇太子・皇太子妃・皇太孫・皇太孫妃・親王・親王妃・内親王・王・王妃・女王などに用いる。２ 摂政・関白・将軍の敬称。平安時代以降用いられるようになった。３ 宮殿や御殿の階(きざはし)の下。,3033
電火,でんか,いなびかり。いなずま。,19
電解,でんかい,電解質溶液あるいは融解塩に直流電流を流し、電極面に化学変化を起こさせて、物質を分解すること。陽イオンが陰極、陰イオンが陽極に移動することによって電流が流れ、陽極では酸化、陰極では還元が行われる。電解。,897
田楽,でんがく,１ 初め民間の農耕芸能から出て、平安時代に遊芸化された芸能。田植えのときに、田の神を祭って歌い舞ったのが原形で、鎌倉時代から室町時代に流行、専業の田楽法師も出た。能楽のもとである猿楽(さるがく)との関係が深い。鼓・腰鼓・笛・銅鈸子(どびょうし)・ささらなどを奏しながら舞う田楽踊りと、高足などの散楽系の曲芸のほか、物真似芸や能なども演じた。現在では民俗芸能として各地に残る。２ 民俗芸能で、田遊び・田植え踊りなど田に関する芸能の総称。３ 田楽を演じることを専門の仕事とした僧形の芸人。田４ 長方形に切った豆腐を串(くし)に刺して火であぶり、味噌を塗ってさらに焼いたもの。,809
田漢,でんかん,いなかの男。田舎漢(でんしゃかん)。,12
電器,でんき,電気を熱源・光源・動力源などとする器具。電気ストーブ・テレビ・電気洗濯機の類。,447
伝教,でんぎょう,仏の教えを伝えること。,52
電鍵,でんけん,ばね付きの押しボタンで電気回路を閉じたり開いたりして、電流を断続させる装置。モールス通信の送信などに使われる。キー。,69
電工,でんこう,１ 電気工事をする作業員。電気工。２ 「電気工業」の略。社名などに用いる。,137
電算,でんさん,計算機。特に、電子計算機。トランジスター・IC・LSIなどの電子回路を用いて、高速度で計算やデータ処理、また、情報の記憶保存・検索などができる装置。1946年に米国で開発されたENIAC(エニアック)が最初。,274
田地,でんじ,田となっている土地。,849
殿舎,でんしゃ,御殿。やかた。,164
田社,でんしゃ,古代、神田（御刀代(みとしろ)）を与えられていたが、神祇官の神名帳に記録されていない神社。,0
電書,でんしょ,電子化された書籍データ。紙に印刷するのではなく、スマートホンやタブレット型端末、パソコン、専用の電子書籍リーダーなどにデジタルデータを取り込んで閲覧する。データの形式にはPDFやJPEGのほか、EPUB、XMDF、.book(ドットブック)などが使用され、文字以外に動画や音声を再生できるものもある。デジタル書籍。デジタルブック。eブック。,0
電場,でんじょう,電荷に電気力の働く空間。空間内のある点で、単位電荷に働く電気力を電界の強さ、力の向きを電界の向きという。,585
田鼠,でんそ,モグラの別名。,9
電槽,でんそう,１ 電気分解を行うために、電極・電解液などを入れる容器。２ 電池の電極と電解液を入れる容器。,0
電束,でんそく,静電界内に面を想定し、その面に垂直な方向に移動する電気量。,28
電探,でんたん,１ 電波、特にマイクロ波を発射して目標物に当て、その反射波を受信して方向や位置を測定する装置。船舶・航空機の航法や気象観測などに用いる。電波探知機。２ 岩石の示す電気現象を地表で測定し、鉱床の所在や地下構造を推定する方法。,340
殿中,でんちゅう,１ 御殿の中。また、将軍の居所。２ 江戸時代に流行した木綿の袖なし羽織。胴服(どうぶく)。殿中羽織。３ 江戸末期に流行した男子用の編み笠。一文字笠。,546
電鋳,でんちゅう,電気めっきを応用して、原型と同じ形状を複製する方法。印刷用製版や導波管部品の製造などに利用。。,7
電鉄,でんてつ,電気を動力として車両を走らせる鉄道。,4262
蝸牛,でんでむし,カタツムリの別名。,472
伝道,でんどう,宗教的真理、または教義を伝達し広めること。特にキリスト教で、その教義を未信仰者に伝えて信仰に入ることをすすめること。ミッション。,3586
田畠,でんばく,田と畑。田畑(でんぱた)。,177
田麩,でんぶ,タイなどの魚肉を細かくほぐし、砂糖・醤油・みりんなどで味つけし、煎(い)った食品。,22
田夫,でんぷ,１ 農夫。２ 洗練されていないこと。やぼであること。また、その人。いなかもの。,56
澱粉,でんぷん,多糖類の一。植物の葉緑体で光合成によって作られ、根・茎・種子・果実などに蓄えられる。無味無臭の白色粉末。でんぷん粒はアミロースとアミロペクチンとで構成される。動物の重要な熱量源で、消化によりグルコースに分解され吸収される。,320
伝法,でんぽう,１ 粗暴で無法な振る舞いをすること。また、その人や、そのさま。２ 勇み肌であること。また、その人や、そのさま。多く、女性にいう。３ 無料見物・無銭飲食をすること。また、その者。江戸時代、浅草寺伝法院の寺男が、寺の威光をかさにきて、境内の見世物小屋や飲食店で無法な振る舞いをしたところからいう。,482
伝本,でんぽん,ある文献の、現在まで伝わっている写本または版本。,184
電命,でんめい,電報による命令。,10
電目,でんもく,通信カラオケなどで、曲名を検索・選択・入力するための機器。従来は曲名を記載したカタログ（目次本）を参照し、楽曲番号などを機器に入力していたが、近年はタッチパネル式ディスプレーで曲名を選択する専用端末が普及している。,0
電離,でんり,１ 原子や分子が電子を放出または取り入れてイオンになること。イオン化。２ 電解質が水などに溶けてイオンに分かれること。,651
田猟,でんりょう,狩りをすること。狩猟。,7
電鈴,でんれい,電磁石を利用して鈴(りん)を打ち鳴らす信号装置。,127
電炉,でんろ,電気の発熱作用を利用した炉。抵抗炉・アーク炉・誘導炉があり、温度調節が容易で廃ガスがなく、熱効率がよい。,23
電歪,でんわい,誘電体に電界をかけると、わずかに変形する現象。また、その変形。,0
何奴,どいつ,１ 不定称の人代名詞。「だれ」のぞんざいな言い方。２ 不定称の指示代名詞。「どれ」のぞんざいな言い方。,39
同案,どうあん,１ 同じ考え。２ 話題にのぼった、その案。,43
動意,どうい,株式や為替などの相場で、動きのなかった価格が少しずつ動き始めること。主に上がり始めるときにいう。,2
同意,どうい,１ 他人の意見などに対して、賛成すること。２ 同じ意見。同じ考え。３ 同じ意味。同義。,11831
同一,どういつ,１ 同じであること。別のものでないこと。また、そのさま。２ 等しいこと。差のないこと。また、そのさま。,16154
動員,どういん,１ 軍隊を平時の編制から戦時の編制に切り替えること。また、そのため兵士を召集すること。２ 戦争遂行のために、国内の資源・工場・人員などを政府の管理下におくこと。３ ある目的のために、多くの人や物を集めること。,6987
同化,どうか,１ 本来異なる性質や考え方が同じものになること。２ 外から得た知識などを理解して自分のものとすること。３ 生物体が外界から摂取した物質に特定の化学変化を加え、その生物に固有あるいは必要な物質を作り出すこと。同化作用。アナボリズム。４ マグマが周囲の岩石や外来物質を取り込み、一つのものに混合すること。同化作用。５ ある音素が隣接する音素に影響されてそれと同じ、または似た性質のものに変化すること。エビス（ebisu）の i が先行する e と等しくなってエベス（ebesu）となる類。,2481
同価,どうか,価値や価格が等しいこと。等価。,13
導火,どうか,火薬を爆発させるための火。くち火。,524
動画,どうが,１ アニメーション。２ 一般に、動いている画像のこと。主にデジタル情報処理の分野で、静止画に対していう。動画像。,5770
同格,どうかく,１ 資格・格式・地位などが同じであること。２ 文法で、一つの文の中において、語あるいは文節が他の語あるいは文節と、文の構成上の機能が同一の関係にあること。,984
同額,どうがく,同じ金額。同じ値段。,566
恫喝,どうかつ,人をおどして恐れさせること。おどし。,698
同感,どうかん,同じように感じること。その意見や考えに賛成であること。また、そのような意見や考え。,1700
童顔,どうがん,子供の顔。また、子供のような若々しい顔つき。,903
動機,どうき,１ 人が意志を決めたり、行動を起こしたりする直接の原因。２ 心理学で、人間や動物に行動を引き起こし、その行動に持続性を与える内的原因。３ 倫理学で、行為をなすべく意志する際、その意志を規定する根拠。義務・欲望・衝動など。４ 音楽で、固有の特徴・表現力をもち、楽曲を構成する最小単位となる音型。,10438
動悸,どうき,胸がどきどきすること。心臓の鼓動がいつもより激しく打つこと。,1969
同期,どうき,１ 同じ時期。同じ年度。２ 入学や卒業、あるいは入社の年度が同じであること。また、その人。同期生。３ 機械の作動を時間的に連関させること。シンクロナイズさせること。４ 二つ以上の周期的運動の周期が一致すること。また、一定の整数比になること。,8587
動議,どうぎ,会議中に予定議案以外の議題を議員が提出すること。また、その議題。,472
同義,どうぎ,意味が同じであること。同じ意義。,2210
道義,どうぎ,人のふみ行うべき正しい道。道理。,1150
道着,どうぎ,武道を行う際に着用する衣服。剣道着や柔道着など。,174
同級,どうきゅう,１ 学級が同じであること。同じ学級。２ 階級・等級が同じであること。,988
同居,どうきょ,１ 家族が一つの家で一緒に生活すること。２ 家族以外の人が同じ家に住むこと。３ 本来あるはずでないものがともに存在すること。４ 吉村昭の小説。天に遊ぶに収録。,4115
同郷,どうきょう,同じ地方の出身であること。,2120
同業,どうぎょう,職業や業種が同じであること。また、その人。,1380
道具,どうぐ,１ 物を作ったり、何かをしたりするために用いる器具の総称。２ 他の目的のために利用されるもの。また、他人に利用される人。手段。３ 身体に備わっている種々の部分。４ 芝居の大道具、小道具。５ 武家で、槍その他の武具。６ 三衣一鉢(さんえいっぱつ)などの、仏道修行のための必要品。,17691
洞窟,どうくつ,がけや岩などにできたほらあな。洞穴(どうけつ)。,9032
同訓,どうくん,異なる漢字が同じ訓をもつこと。,15
道化,どうけ,１ 人を笑わせるようなこっけいな身ぶりや言葉。また、それをする人。おどけ。２ 歌舞伎の役柄の一。こっけいなしぐさやせりふで人を笑わせる役。また、その俳優の略。３ こっけいな芸を演じる人。また、それを職業とする人の略。ピエロ。クラウン。,2008
同形,どうけい,１ 形が同じであること。同じ形。２ 類似する化学組成をもつ物質が同じ結晶構造と結晶形を示すこと。方解石CaCO3と菱苦土石MgCO3とが、方解石型の結晶構造をとり三方晶系を示すなど。類質同像。,647
同系,どうけい,系統・系列が同じであること。,617
憧憬,どうけい,あこがれること。,1283
洞穴,どうけつ,洞窟(どうくつ)。ほらあな。,3660
同権,どうけん,互いに同じ権利をもつこと。,244
同源,どうげん,１ 同じ事物から出ていること。起源が同一であること。２ 共通の母マグマに由来したと信じられる火成岩群を記述する際に用いられる語。,125
動向,どうこう,１ 人や物などの動き。２ 事態の動いていく方向。社会や組織などの現状の傾向や今後のなりゆき。,3576
同好,どうこう,趣味や好みが同じであること。また、その人。,1082
同工,どうこう,細工・手際が同じであること。,20
同行,どうこう,一緒に連れ立って行くこと。主たる人に付き従って行くこと。また、その人。同道。,9056
慟哭,どうこく,悲しみのあまり、声をあげて泣くこと。,696
同梱,どうこん,一つの荷物の中に一緒に入れること。,1808
動作,どうさ,１ 何かをしようとして、からだを動かすこと。また、そのときのからだの動き。２ 機械類が作動すること。,20679
同罪,どうざい,同じ罪にあたること。また、同じ責任を負うこと。,283
洞察,どうさつ,物事を観察して、その本質や、奥底にあるものを見抜くこと。見通すこと。,2120
動産,どうさん,土地およびその定着物をいう不動産以外の物。現金・商品・家財などのように形を変えずに移転できる財産。,384
動詞,どうし,国語の品詞の一。事物の動作・作用・状態・存在などを表す語で、形容詞・形容動詞とともに用言に属する。,3253
同士,どうし,身分や境遇、性質などが互いに共通している人。他の名詞の下に付いて、接尾語的にも用いられる。,23123
同志,どうし,こころざしや主義・主張を同じくすること。また、その人。,6385
同旨,どうし,趣旨が同じであること。,23
同時,どうじ,１ 時を同じにすること。同じ時に行われること。２ 同じ時代。同じ年代。,9652
同室,どうしつ,１ 同じ部屋。２ 住む部屋、泊まる部屋を同じくすること。,1013
同質,どうしつ,二つ以上のものの質が同じであること。また、そのさま。,634
同車,どうしゃ,ともに同じ車に乗ること。同乗。,678
同種,どうしゅ,種類・人種などが同じであること。また、同じ種類。同じ人種。同類。,2572
銅賞,どうしょう,展覧会・品評会などで、金賞・銀賞に次ぐ第3位の賞。,107
同乗,どうじょう,一つの乗り物に一緒に乗ること。乗り合わせること。,1768
同情,どうじょう,他人の身の上になって、その感情をともにすること。,12289
道上,どうじょう,道のほとり。また、道の上。路上。,195
道場,どうじょう,１ 武芸の修練を行う場所。また、広く心身の鍛錬などを行う場所。２ 釈迦(しゃか)が悟りを開いた菩提樹下の場所。３ 仏道修行の場所。４ 浄土真宗・時宗の寺院。５ 信徒が集まって念仏を唱える集会所。,10263
同職,どうしょく,１ 職業・職務が同じであること。また、その人。２ 前に述べた、その職業・職務。,457
同心,どうしん,１ 同じ心・考えであること。また、心を合わせること。２ 心を合わせて事にあたること。特に、戦いで味方すること。３ 円などで、中心が同じであること。４ 江戸幕府の下級役人。諸奉行・所司代・城代・大番頭・書院番頭などに属し、与力の下にあって、庶務・警察のことなどにあたった。町奉行の下で江戸市中の警察事務にあたった町方同心が有名。５ 戦国・安土桃山時代、侍大将などに率いられる下級の兵卒。６ 「同心病」に同じ。,2872
童心,どうしん,子供の心。純真でけがれのない心。,266
同仁,どうじん,差別なく、ひろく平等に愛すること。,23
同数,どうすう,数が同じであること。同一の数。,922
動静,どうせい,１ 物事の動き。ありさま。ようす。２ 行動したり、行動せずにじっとしていたりすること。,1192
同性,どうせい,１ 男女や雌雄の性が同じであること。２ 性質が同じであること。,1875
同棲,どうせい,１ 一つの家に一緒に住むこと。２ 特に、結婚していない男女が一緒に暮らすこと。,2074
同席,どうせき,１ 同じ席に居合わせること。２ 同じ席次・序列。,2116
動線,どうせん,建築や都市における人や物の動きを示す線。方向・頻度・時間的変化などを表示し、建築設計や都市計画の判断材料とする。,175
導線,どうせん,１ 端子間をつないで電流を通ずる針金。電線。２ ある曲線に沿って直線が移動することにより一つの曲面が生ずるとき、その曲面に対する曲線。,336
同然,どうぜん,１ 変わりのないこと。同じであること。また、そのさま。同様。同前。２ 名詞の下に付いて接尾語的に用い、それと変わりがない様子を表す。,5402
同窓,どうそう,同じ学校または同じ師について学んだこと。また、その人。,674
同族,どうぞく,１ 同じ血筋・部族・系統に属していること。また、そのもの。２ 周期表で元素が同じ族に属していること。,2499
動体,どうたい,１ 動いているもの。２ 気体および液体。流体。流動体。,294
動態,どうたい,物事の動いている状態。また、変化してゆく状態。,958
同体,どうたい,１ 同じからだ。一体であること。２ 相撲で、両力士が同時に土俵上に倒れたり、土俵外に出たりすること。取り直しとなる。,562
導体,どうたい,熱や電気を比較的よく通す物質。金属など。伝導体。,373
胴体,どうたい,胴の部分。胴。また、船や飛行機の主体の部分。,7104
同断,どうだん,前の、または、ほかのものと同じであること。また、そのさま。,93
道断,どうだん,言うすべのないこと。もってのほかのこと。,4
動地,どうち,１ 大地を動かすこと。２ 世間を非常に驚かすこと。,0
同着,どうちゃく,同時に決勝点や目的地などに着くこと。,139
道中,どうちゅう,１ 旅行。また、旅行の途中。旅に出ている間。旅路。２ 花魁(おいらん)道中。３ 手ぬぐいのかぶり方の一。,4527
同調,どうちょう,１ 調子が同じであること。同じ調子。２ 他に調子を合わせること。他人の意見・主張などに賛同すること。３ 受信機などで、特定の周波数に共振するように固有振動数を合わせること。,3466
道程,どうてい,１ ある地点に着くまでの距離。みちのり。行程。２ ある境地・状態になるまでの時間。過程。３ 高村光太郎の第1詩集。大正3年（1914）刊。情熱の燃焼や生の充実感をうたう。,1112
動転,どうてん,１ 非常に驚いて平静を失うこと。驚きあわてること。２ 移り変わること。,1203
同点,どうてん,得点数が同じであること。同じ点数。,1691
同等,どうとう,１ 等級・程度が同じである・こと（さま）。２ 資格・技量が同じである・こと（さま）。３ 論理学で、二つの命題p、qにおいて、一方が真であれば他方も真、一方が偽であれば他方も偽という関係が成り立つとき、pとqは同値であるという。また、「pならばq」と「qならばp」が同時に成り立つとき、pとqは同値であるという。等値。等価。,6382
同道,どうどう,連れ立って行くこと。連れて行くこと。同行。,832
堂堂,どうどう,１ いかめしく立派なさま。２ 恐れず立派に行うさま。３ こそこそせず公然と行うさま。,93
道徳,どうとく,１ 人々が、善悪をわきまえて正しい行為をなすために、守り従わねばならない規範の総体。外面的・物理的強制を伴う法律と異なり、自発的に正しい行為へと促す内面的原理として働く。２ 小・中学校の教科の一。生命を大切にする心や善悪の判断などを学ぶもの。昭和33年（1958）に教科外活動の一つとして教育課程に設けられ、平成27年（2015）学習指導要領の改正に伴い「特別の教科」となった。３ 老子の学。,9284
胴長,どうなが,１ からだの他の部分に比べて、胴が長いこと。また、そのさま。２ 胸当て・ズボン・靴が続きになったゴム製の衣服。釣り人などが着用。,133
導入,どうにゅう,１ 外部から導き入れること。引き入れること。２ 小説や音楽などで、主題に入る前のはじまりの部分。３ 学習を始めるにあたり、児童・生徒に関心・興味をよびおこさせるための準備的段階。,35952
同人,どうにん,１ 同一の人。また、前に述べた、その人。どうじん。２ 同じ目的や趣味を持っている人。同好の人。,5937
同年,どうねん,１ 同じ年。また、前に述べた、その年。２ 同じ年齢。また、同じ学年。,80332
同輩,どうはい,地位・年齢・身分などが同じくらいの人。等輩。,512
同伴,どうはん,一緒に連れ立って行くこと。特に、男女が連れ立つこと。,1831
同筆,どうひつ,同一人の筆跡。,25
道標,どうひょう,通行人の便宜のため、方向や距離などを記して路傍に立てた標識。道しるべ。,633
同病,どうびょう,同じ病気。また、同じ病気の人。前に話題にのぼった、その病気。,101
胴部,どうぶ,胴の部分。胴体。,301
同封,どうふう,封筒の中に手紙と一緒にほかのものを入れること。,823
動物,どうぶつ,生物を二大別したときに、植物に対する一群。,46560
同文,どうぶん,文章が同じであること。互いに異なる民族または国家で、使用する文字が同一であること。,241
同胞,どうほう,同じ父母から生まれた兄弟姉妹。同じ国土に生まれた人々。同じ国民。また、同じ民族。,2470
同朋,どうぼう,仲間。友人。特に、志を同じくしてともに仏道を修める仲間。,290
同名,どうめい,１ 同じ名であること。どうみょう。２ 生物学で、異なる種に対して付けられた同じ学名。ふつう、古い学名が優先され、新しい学名は別の学名に付け替える必要がある。ホモニム。異物同名。,6154
同盟,どうめい,個人・団体または国家などが、互いに共通の目的を達成するために同一の行動をとることを約束すること。,25163
獰猛,どうもう,性質が荒く乱暴であること。また、そのさま。,1703
瞠目,どうもく,驚いたり感心したりして、目をみはること。,417
同門,どうもん,同じ師匠・先生のもとで学ぶこと。また、その人。,876
洞門,どうもん,ほらあなの入り口。また、そこに設けられた門。ほらあな。,227
動揺,どうよう,ゆれ動くこと。,10894
同様,どうよう,同じであること。ほとんど同じであること。また、そのさま。,95645
童謡,どうよう,子供が口ずさむ歌。また、子供が作った詩歌。民間に伝承されてきたわらべ歌。,1344
道楽,どうらく,本業以外のことに熱中して楽しむこと。趣味として楽しむこと。また、その楽しみ。,2015
動乱,どうらん,世の中が動揺し、乱れること。また、その乱れ。暴動などのさわぎ。,1822
道理,どうり,物事の正しいすじみち。また、人として行うべき正しい道。ことわり。,4202
同率,どうりつ,同じ率。同じ割合。,241
同流,どうりゅう,水などの同じ流れ。同じ流派。同じ流儀。,82
同僚,どうりょう,職場が同じである人。また、地位・役目が同じである人。,10508
動力,どうりょく,水力・電力など、天然に存在するエネルギーを原動機によって機械を動かす力に変えたもの。原動力。,7337
同類,どうるい,同じ種類。同じたぐい。同じ種類のもの。同じたぐい。仲間。,1287
同列,どうれつ,列が同じであること。同じ列。地位・程度・資格・待遇などが同じであること。,670
道路,どうろ,人や車などの通行するみち。往来。,57880
同和,どうわ,人々が和合すること。特に、被差別部落の解放と差別をなくす諸活動に関して用いられる。,545
童話,どうわ,１ 子供のために作られた話。昔から語り伝えられてきたおとぎ話や伝説・寓話(ぐうわ)などを含む。２ 童話雑誌。大正9年（1920）コドモ社より創刊。選者に西条八十。大正15年（1926）7月号をもって終刊。,2632
度外,どがい,法度の外。範囲の外。また、数に入れないこと。,95
