name,reading,meaning,example
出差,しゅっさ,月の黄経に現れる周期的な摂動の一。太陽の摂動によるものでは最大のもので、振幅は1.27度、周期は31.812日。,0
出座,しゅつざ,貴人がその席に出ること。,0
出札,しゅっさつ,乗車券・入場券などを売ること。,678
出産,しゅっさん,１ 子が生まれること。また、子を産むこと。２ 産物ができること。産物をつくること。産出。,5691
出山,しゅつざん,１ 山を出ること。２ 僧が、今まで修行していた寺を出ること。,60
出仕,しゅっし,１ 勤めに出ること。特に、役所などに勤めること。仕官すること。２ 明治初年、官庁の試補。のち、事務の忙しいとき、臨時に置いた員外官。,2517
出資,しゅっし,資金を出すこと。特に、事業を営むための資金として、金銭その他の財産または労務・信用を会社または組合にだすこと。,5443
出自,しゅつじ,１ 人の、生まれ。事物の出どころなどにもいう。２ 文化人類学で、個人が出生と同時に組み込まれる、特定の祖先を共通にする集団を決定する原理。,2781
出社,しゅっしゃ,会社に出勤すること。,1040
出生,しゅっしょう,１ うまれでること。人がうまれること。しゅっせい。２ ある土地・境遇・家柄の生まれであること。,4730
出場,しゅつじょう,１ その場所に出ること。２ 競技会などに参加すること。３ 消防車・救急車が現場におもむくこと。出動。４ 改札口・出入り口などを通って、場内・構内から外へ出ること。,53477
出色,しゅっしょく,他より目立ってすぐれていること。,131
出身,しゅっしん,その土地・身分などの生まれであること。その学校・団体などから出ていること。,45774
出塵,しゅつじん,俗世間の汚れから逃れること。出家して僧となること。,0
出陣,しゅつじん,戦い・試合に出ること。戦場へ向かうこと。,4196
出水,しゅっすい,１ 水が出ること。また、その水。２ 洪水になること。でみず。,781
出穂,しゅっすい,稲・麦などの穂が出ること。,30
出世,しゅっせ,１ 社会的に高い身分・地位を得ること。２ この世に生まれ出ること。,5947
出征,しゅっせい,軍隊に加わって戦地に行くこと。,2361
出席,しゅっせき,会合や学校の授業などに出ること。,11562
出船,しゅっせん,船が港を出ること。ふなで。でふね。,95
出訴,しゅっそ,訴え出ること。提訴。,80
出走,しゅっそう,１ 出て行ってしまうこと。出奔。２ 競走などに出場すること。,8296
出俗,しゅつぞく,俗世間から離れること。俗事から超越すること。脱俗。,0
出来,しゅったい,１ 事件が起こること。２ 物事ができあがること。,86264
出題,しゅつだい,１ 問題を出すこと。２ 詩歌の題を出すこと。,1927
出立,しゅったつ,１ 旅に出発すること。２ 物事を始めること。,1917
出炭,しゅったん,１ 石炭を産出すること。２ 木炭を生産すること。,42
出張,しゅっちょう,１ 会社・役所などの仕事で、他の地域・場所に臨時に派遣されること。２ 星新一のショートショート作品。ご依頼の件に収録。,5142
出超,しゅっちょう,ある期間の輸出総額が輸入総額よりも多いこと。,5
出廷,しゅってい,法廷にでること。,501
出典,しゅってん,故事・成語、引用文、また引用された語句などの出所である書物。典拠。,1202
出展,しゅってん,展示会や展覧会などに出品すること。,995
出店,しゅってん,店を出すこと。,4061
出途,しゅっと,１ 旅立ち。門出(かどで)。出立(しゅったつ)。２ 費用や資金の出どころ。,0
出土,しゅつど,遺物や遺跡が土の中から出ること。,7339
出頭,しゅっとう,１ 本人がその場所、特に役所・警察などに出向くこと。２ 他よりぬきんでること。特に、寵愛を受けて立身出世すること。また、その人。３ 政務の要職にあること。また、その人。,2318
出動,しゅつどう,軍隊・消防隊などが、活動するために出向くこと。,3878
出入,しゅつにゅう,出ることと入ること。でいり。ではいり。また、出すことと入れること。だしいれ。,2474
出馬,しゅつば,１ 馬に乗って出かけること。特に、戦場に出向くこと。２ 地位の高い人などが、その場に出向いて事に臨むこと。３ 選挙に立候補すること。,4201
出梅,しゅつばい,梅雨の終わる日。梅雨明け。,0
出発,しゅっぱつ,１ 目的地に向かって出かけること。出立(しゅったつ)。２ 物事を始めること。また、その始まり。,25417
出帆,しゅっぱん,船が港を出ること。出港。,1130
出版,しゅっぱん,印刷その他の方法により、書籍・雑誌、並びにそのデジタルデータなどを製作して販売または頒布すること。,36738
出費,しゅっぴ,費用をだすこと。また、その費用。,1327
出品,しゅっぴん,展覧会・陳列場などに、作品・物品を出すこと。「博覧会に―する」,2996
出風,しゅっぷう,能楽で、芸の力が外部に現れて、観客の目にはっきりわかる風体。世阿弥の用語。,0
出兵,しゅっぺい,戦争などに、軍隊を派遣すること。派兵。,3074
出没,しゅつぼつ,現れたり隠れたりすること。どこからともなく姿を現しては、またいなくなること。,1768
出門,しゅつもん,門を通って外に出ること。外出のために門を出ること。,0
出遊,しゅつゆう,１ 戸外に出て野山に遊ぶこと。２ 他郷に遊学すること。,23
出藍,しゅつらん,そこから生まれたものが、そのもとのものよりもすぐれていること。弟子が師にまさることにいう。,24
出猟,しゅつりょう,狩猟にでること。,21
出塁,しゅつるい,野球で、打者が安打や四死球などで塁に出ること。,594
出牢,しゅつろう,許されて牢を出ること。出獄。,28
朱泥,しゅでい,鉄分の多い粘土を焼いてつくる赤褐色の無釉(むゆう)陶器。中国、明代に、煎茶の流行に伴って宜興窯(ぎこうよう)で創始された。急須・湯呑みを主とし、日本では常滑(とこなめ)・伊部(いんべ)・四日市などで産する。,49
主点,しゅてん,１ 主要な点。要点。２ 光学器械の光軸上で、像の倍率が1となる共役点。,57
朱点,しゅてん,１ 朱でしるされた点。２ 経典や漢籍に朱でしるされた訓点。,29
酒店,しゅてん,酒を販売する店。また、飲ませる店。さかや。,391
主殿,しゅでん,屋敷内の中心となる建物。御主殿。,402
主都,しゅと,中心都市。大都市。,125
酒徒,しゅと,酒を飲む仲間。また、酒好きの人。,49
首途,しゅと,１ 旅に出ること。旅立ち。かどで。２ 物事が始まること。また、始めること。かどで。,79
首都,しゅと,その国の中央政府のある都市。首府。,20399
手刀,しゅとう,空手で、親指を曲げて他の4指を伸ばして密着させた形。手のひらの外側を刀のように用い、相手の急所を攻撃したり、あるいは防御したりするのに用いる。,622
手套,しゅとう,手袋。,83
手灯,しゅとう,仏道修行の難行苦行の一。手に脂燭(しそく)を掲げたり、手のひらに油をためて灯心をともしたりすること。また、その灯火。,0
種痘,しゅとう,痘瘡(とうそう)に対する免疫をつくるための予防接種。1796年、英国の医師ジェンナーが発明。牛痘を用いる。植え疱瘡(ぼうそう)。,298
酒盗,しゅとう,カツオの内臓の塩辛。,22
主動,しゅどう,中心になって行動すること。主となって働くこと。,100
朱銅,しゅどう,銅器の表面に表した鮮明な朱色の斑文(はんもん)。幕末・明治初期の佐渡の鋳金(ちゅうきん)家、本間琢斎の創始。松炭で熱して研磨した銅器を胆礬(たんばん)酢に浸し、鉄漿(てっしょう)を塗って生じさせる。,4
酒毒,しゅどく,飲酒の害毒。また、酒の害毒。,45
朱肉,しゅにく,朱色の印肉。,106
酒肉,しゅにく,酒と肉。さけさかな。酒肴(しゅこう)。,30
首脳,しゅのう,組織や団体の中心にいて指導的な役割を果たす人。,4321
手把,しゅは,長い柄の先端に短い歯を数多くつけた農器具。土くれを砕き、地をならし、種まき後の土かけなどに使う。こまざらい。,0
種馬,しゅば,種つけ用の牡馬(ぼば)。たねうま。,531
主灰,しゅばい,焼却炉でごみを焼却したときに、炉の底部から排出される燃えがら。炉底灰。炉下灰。ボトムアッシュ。,0
首班,しゅはん,第一の席次。首席。特に、内閣総理大臣。,986
珠皮,しゅひ,種子植物の胚珠(はいしゅ)の外側にあって珠心を包む組織。1層のものと内外2層からなるものとがあり、胚珠が種子になると種皮になる。,0
種皮,しゅひ,種子の外側を包んでいる皮。珠皮が発達したもの。,125
種肥,しゅひ,まいた種に施す肥料。たねごえ。,0
手筆,しゅひつ,１ 自分の手で書くこと。また、その筆跡。自筆。２ 著書。,0
朱筆,しゅひつ,１ 朱墨で書き入れや修正などをするのに使う筆。しゅふで。２ 朱でする書き入れや修正。あか。,137
種苗,しゅびょう,１ 植物のたねとなえ。２ 栽培漁業で、稚魚のこと。,328
主賓,しゅひん,１ 客の中で最も主だった人。正客(しょうきゃく)。２ 主人と客人。主客。,271
主夫,しゅふ,家事を切り盛りする夫。,93
主婦,しゅふ,一家の家事の切り盛りをする女性。,6787
首府,しゅふ,その国の中央政府のある都市。,784
主部,しゅぶ,１ 主要な部分。２ 文の構成上、主語とその修飾語からできている部分。,442
首部,しゅぶ,物事のはじめの部分。頭部。,174
首服,しゅふく,犯した罪を白状すること。また特に、親告罪の犯人が告訴権者に対して自己の犯罪を告白し、その告訴にゆだねること。刑が減軽されうる。,0
主物,しゅぶつ,法律で、その常用に供するために、従物が付属させられている物。畳・建具に対する家屋など。,0
朱文,しゅぶん,１ 朱で書いた文字。２ 印章で、文字の部分を凸形に彫って、文字が朱色に出るようにしたもの。,115
守兵,しゅへい,守備に当たる兵士。,123
手兵,しゅへい,手元に置いて直接率いている部下の兵士。手勢(てぜい)。,238
酒保,しゅほ,兵営内や軍艦内で、日用品・飲食物などを扱う売店。,354
主簿,しゅぼ,帳簿をつかさどる人。,306
酒母,しゅぼ,清酒醸造のときの発酵のたね。こうじに水と蒸し米とをまぜ、酵母を加えて培養したもの。酒造では酛(もと)という。,57
主峰,しゅほう,一つの山脈または山塊中で、最も高い山。,302
主砲,しゅほう,１ 軍艦に装備した砲の中で、最も口径の大きい砲。２ 野球などで、攻撃の中心となる強打者。,3826
修法,しゅほう,密教で行う加持祈祷(かじきとう)の法。壇を設けて本尊を安置し、護摩をたき、手に印を結び、口に真言を唱え、心に観念をこらし本尊と一体化することによって、目的とする願いを達成しようとするもの。目的により息災法・増益(ぞうやく)法・降伏(ごうぶく)法などがある。本尊には大日如来・不動明王のほか諸尊があり、法式にも差異がある。すほう。ずほう。,474
主僕,しゅぼく,主人と召使い。主従。,0
酒米,しゅまい,酒造用に作った米。山田錦など。,102
主脈,しゅみゃく,１ 山脈・鉱脈・水脈などの中心となるもの。２ 植物の葉の最も太い葉脈。葉身中央を縦に走るものが多い。,147
主務,しゅむ,主にその事務・任務に当たること。また、その人。,393
種名,しゅめい,生物学上の種に与えられた名。,466
朱蒙,しゅもう,高句麗(こうくり)の始祖とされる王。,67
腫物,しゅもつ,はれもの。できもの。,373
手紋,しゅもん,手のひらの筋。てすじ。手紋。,0
朱門,しゅもん,１ 朱塗りの門。２ 富貴の人の家。,79
主薬,しゅやく,医薬品または調剤した薬の中で、主成分となる薬剤。主剤。,22
須臾,しゅゆ,短い時間。しばらくの間。ほんの少しの間。,111
酒友,しゅゆう,飲み友達。飲み仲間。,18
主用,しゅよう,１ 主君または主人の用事。しゅうよう。２ 主要な用事。,61
腫瘍,しゅよう,身体の一部の組織や細胞が、病的に増殖したもの。ほとんどの場合、増殖した細胞がはれ物をつくるが、白血病のように塊をつくらないものもある。筋腫・脂肪腫などの良性腫瘍と、癌腫(がんしゅ)・肉腫などの悪性腫瘍とがある。,2481
須要,しゅよう,なくてはならないこと。どうしても必要なこと。また、そのさま。必須(ひっす)。すよう。,33
主翼,しゅよく,航空機の翼のうち、全重量を支える揚力を発生させる大きな翼。,3081
手浴,しゅよく,部分浴の一。手首または肘から先を湯に浸して血行を促す温浴法。てよく。,0
修羅,しゅら,１ 六道の一。阿修羅の住む、争いや怒りの絶えない世界。また、そういう生存のあり方。修羅道。修羅界。２ 醜い争いや果てしのない闘い、また激しい感情のあらわれなどのたとえ。３ 大石・大木などを運搬する道具。そりの一種。修羅車(しゅらぐるま)。４ インド神話で、不思議な力を備えていた神々の称。のちに、悪神とされて、常にインドラ神と争う悪魔・鬼神とされた。仏教では、仏法を守護する天竜八部衆の一。修羅。,934
朱蘭,しゅらん,シラン（紫蘭）の別名。,0
種卵,しゅらん,ひなをかえすために使う卵。たねたまご。,3
手理,しゅり,手のひらの筋。てすじ。手紋。,0
首里,しゅり,沖縄県那覇市東部の地名。旧琉球王朝の首都。旧首里市で、昭和29年（1954）那覇市に合併。,949
腫瘤,しゅりゅう,はれもの。こぶ。,119
主領,しゅりょう,一つの仲間の長。かしら。頭目。親分。多く、悪党に対していう。,36
朱料,しゅりょう,俳諧の宗匠が、門人の句に点をつけて受け取る礼金。点料。,0
酒量,しゅりょう,飲んだ酒の量。また、飲める酒の限界の分量。,278
衆寮,しゅりょう,禅寺で、僧堂のほかに、衆僧のために設けられた寮舎。僧が看経(かんきん)したり、説法を聞いたり、あるいは喫茶などを行う場所。看読寮。,8
酒類,しゅるい,酒の種類。日本の酒税法では、発泡性酒類・醸造酒類・蒸留酒類および混成酒類の4種類に瓶類する。,1030
手練,しゅれん,熟練した手際。よく慣れてじょうずな手並み。また、よく練習すること。,686
珠簾,しゅれん,玉で飾った美しいすだれ。たますだれ。,26
手炉,しゅろ,手をあぶるための小火鉢。手あぶり。,0
朱鷺,しゅろ,トキの別名。,1097
酒楼,しゅろう,料理屋。料理茶屋。,125
手録,しゅろく,自分の手で記録すること。また、その記録。手記。,0
春衣,しゅんい,春に着る衣服。春服。春着。,6
俊逸,しゅんいつ,学問・才能などが人にぬきんでてすぐれていること。また、その人。,5
春雨,しゅんう,春に降る雨。春の雨。はるさめ。,519
俊英,しゅんえい,学問・才能などが人より秀でていること。また、その人。,155
春怨,しゅんえん,若い女性が春の気配に感じてもの思いにふけること。また、恋に嘆くこと。,0
旬宴,しゅんえん,旬(しゅん)3のときに催される宴。,0
春鶯,しゅんおう,春を告げるウグイス。,18
春霞,しゅんか,春のかすみ。はるがすみ。,113
峻岳,しゅんがく,高くて険しい山。,3
春寒,しゅんかん,立春からあとのぶり返した寒さ。はるさむ。余寒。,57
春期,しゅんき,春の時期。「―集団検診」,133
春気,しゅんき,春の気配。また、春の気候。,0
春季,しゅんき,春の季節。「―大運動会」,1250
春菊,しゅんぎく,キク科の一年草または二年草。高さは20～60センチ。葉は深い切れ込みがあり、柔らかい。夏から秋に黄あるいは白色の頭状花を開く。香りが高く、食用として栽培される。菊菜(きくな)。,143
春宮,しゅんきゅう,１ 皇太子の住む宮殿。また、皇太子。とうぐう。２ 春の神の宮殿。,315
春窮,しゅんきゅう,晩春、麦の収穫期前に米などが不足すること。春の端境期。,6
春興,しゅんきょう,１ 春のおもしろみ。春の興趣。２ 江戸時代、新年に俳諧の会を催し、一門の作品を印刷して、知人間で贈答したもの。,25
春暁,しゅんぎょう,春の明け方。《季 春》「―や水ほとばしり瓦斯(ガス)燃ゆる／汀女」,32
春景,しゅんけい,春の景色。春光。春色。《季 春》,50
俊傑,しゅんけつ,才知などが常人よりすぐれていること。また、その人。,20
春月,しゅんげつ,１ 春の夜の月。おぼろ月。２ 春の季節。,96
俊彦,しゅんげん,才能のすぐれた男子。,1002
春光,しゅんこう,１ 春の日の光。春の日ざし。また、春の景色。２ 稲畑汀子の俳句集。昭和61年（1986）刊行。,170
春耕,しゅんこう,春に田畑を耕すこと。《季 春》「―の田や少年も個の数に／竜太」,37
春郊,しゅんこう,のどかな春の郊外。春の野。,3
俊豪,しゅんごう,才知が常人よりすぐれていること。また、その人。,0
旬祭,しゅんさい,毎月1日・11日・21日に、宮中の賢所(かしこどころ)・神殿・皇霊殿で行われる祭典。,15
春材,しゅんざい,木材の、春の生長が盛んなときに形成される、組織が粗大で軟弱な部分。,0
瞬殺,しゅんさつ,格闘技で、一瞬で相手を倒すこと。,15
俊士,しゅんし,才知のすぐれた人。,7
春日,しゅんじつ,春の日。はるび。また、春の日ざし。《季 春》「―を鉄骨のなかに見て帰る／誓子」,3340
春社,しゅんしゃ,春の社日(しゃにち)。《季 春》,0
俊秀,しゅんしゅう,才知にすぐれていること。また、その人。俊英。俊才。,191
春愁,しゅんしゅう,春の季節に、なんとなくわびしく気持ちがふさぐこと。春の愁い。《季 春》「―のかぎりを躑躅(つつじ)燃えにけり／秋桜子」,20
春秋,しゅんじゅう,１ 春と秋。２ 年月。また、一年。３ 年齢。とし。４ 歴史書。,2260
春初,しゅんしょ,春のはじめ。春首。,0
春宵,しゅんしょう,春の夜。春の宵。《季 春》「―や蕗の一葉がつくる闇／万太郎」,44
春情,しゅんじょう,１ 春らしいようす。春めいてきた雰囲気。はるごころ。春意。２ 色情。春機。,47
春色,しゅんしょく,１ 春の景色。春景。また、春の気配。２ なまめかしい姿やようす。,88
春信,しゅんしん,１ 春の訪れ。２ 春の花が咲いたことを知らせる便り。花信。花便り。,368
春心,しゅんしん,１ 春に心の中に生じる思い。春思。２ 好色な気持ち。春情。,0
春水,しゅんすい,春になって氷や雪がとけて流れる水。《季 春》「―や四条五条の橋の下／蕪村」,279
竣成,しゅんせい,大規模な建築物などができ上がること。竣工。,34
春雪,しゅんせつ,春になって降る雪。春の雪。《季 春》「―三日祭の如く過ぎにけり／波郷」,113
浚渫,しゅんせつ,海底・河床などの土砂を、水深を深くするために掘削すること。,388
春前,しゅんぜん,春のはじめ。春さき。,0
春草,しゅんそう,春に芽を出す草。春の草。《季 春》「―は足の短き犬に萌ゆ／草田男」,123
俊足,しゅんそく,１ 才知のすぐれた人。俊才。俊秀。２ 足の速いこと。また、その人。俊足。,752
駿足,しゅんそく,１ 足の速い馬。しゅんめ。２ 足の速いこと。また、その人。俊足。,148
春暖,しゅんだん,春の暖かな陽気。春の快い暖かさ。「―の候」《季 春》,11
春鳥,しゅんちょう,ウグイスの別名。,11
瞬低,しゅんてい,落雷などによって電力設備に故障が生じ、送配電網の電圧が瞬間的に低下する現象。一般家庭への影響は少ないが、工場などにおいて、コンピューター制御の製造装置や精密機器に大きな被害をもたらす恐れがある。UPS（無停電電源装置）を設置したり、電源部に蓄電池を接続したりすることで被害を未然に防ぐことができる。,0
春泥,しゅんでい,春の、雪解けや霜解けなどによってできたぬかるみ。《季 春》「―を人罵りてゆく門辺／虚子」,220
瞬電,しゅんでん,電力の供給や通信回線の接続などが瞬間的に途絶える現象。完全には停電しないが瞬間的に電圧が低下する現象は、瞬時電圧低下という。瞬停。,0
春灯,しゅんとう,春の夜のともしび。《季 春》「―や衣桁に明日の晴の帯／風生」,0
春闘,しゅんとう,毎年春に労働組合が、賃金引き上げなど労働条件改善の要求を掲げて行う全国的な共同闘争。昭和30年（1955）に始まる。,84
峻坂,しゅんぱん,険しい坂。険坂。,11
春肥,しゅんぴ,春にほどこす肥料。はるごえ。,0
春風,しゅんぷう,春の風。春の穏やかな風。はるかぜ。《季 春》,1153
春服,しゅんぷく,春または正月の衣服。春着(はるぎ)。《季 春》「人形の―人の前に立つ／青畝」,13
春分,しゅんぶん,二十四節気の一。3月21日ごろ。この日、太陽は真東から出て真西に入り、昼夜の長さがほぼ等しい。春の彼岸の中日にあたる。,370
峻別,しゅんべつ,厳しくはっきりと区別すること。また、その区別。,270
春坊,しゅんぼう,春宮坊(とうぐうぼう)の唐名。,8
春望,しゅんぼう,春の眺め。春の景色。,12
峻峰,しゅんぽう,高くけわしい峰。峻嶺(しゅんれい)。,29
皴法,しゅんぽう,山水画の技法の一。墨のタッチにより岩石や山岳の量感・質感を表すもの。雨点皴(うてんしゅん)・斧劈皴(ふへきしゅん)・披麻皴(ひましゅん)など、種類が多い。,0
俊邁,しゅんまい,才知がすぐれていること。また、そのさまやその人。英邁。,0
瞬膜,しゅんまく,目の角膜とまぶたとの間にある薄膜。伸縮する半透明のひだで、必要時に角膜上を覆って保護する。鳥類・両生類・爬虫(はちゅう)類・サメ類ではよく発達し、哺乳類では退化している。,71
春眠,しゅんみん,春の夜の快い眠り。春の眠り。《季 春》「―をむさぼりて悔なかりけり／万太郎」,24
春夢,しゅんむ,春の夜の夢。また、人生のはかなさのたとえ。「栄光も一場の―でしかない」,32
春夜,しゅんや,春の夜。春宵。《季 春》「―の街見んと玻璃(はり)拭く蝶の形に／白虹」,0
春遊,しゅんゆう,野外に出かけて春を楽しむこと。,0
春陽,しゅんよう,春の陽光。春の日ざし。また、春の時節。《季 春》,482
春雷,しゅんらい,春に鳴る雷。多くの場合、寒冷前線の通過に伴う。《季 春》「―の鳴り過ぐるなり湾の上／虚子」,49
春蘭,しゅんらん,ラン科の多年草。山野に自生し、高さ約20センチ。暗緑色の細長い葉が束生する。早春、淡黄緑色で紅紫色の斑点のある花を1個開く。観賞用に栽培。花を塩漬けにして桜湯のように用いる。ほくろ。,91
春霖,しゅんりん,春、3月から4月にかけて降る長雨。なたねづゆ。《季 春》,0
峻嶺,しゅんれい,険しく高い峰。峻峰(しゅんぽう)。,38
諸悪,しょあく,いろいろの悪事や悪行。また、多くの悪い現象や出来事。,192
書案,しょあん,１ 書きもの机。文机(ふづくえ)。２ 文書の草案。下書き。また、文書。,28
初意,しょい,最初の考えや意見。,0
書意,しょい,書かれたものに盛り込まれている趣旨。「―をくみとる」,0
署員,しょいん,税務署・警察署など「署」と名のつく役所に勤務する人。,536
書淫,しょいん,読書にふけること。非常に書物が好きなこと。また、その人。,0
書院,しょいん,１ 床の間わきの縁側に張り出した棚で、下を地袋などとし、前に明かり障子を立てたもの。出書院。出(いだ)し文机(ふづくえ)。書院床(どこ)。書院棚。２ 書斎。もとは寺院の僧侶の私室をいい、室町時代以降、武家・公家の邸の居間兼書斎の称となった。３ 書院造りにした座敷。武家では儀式や接客に用いた。位置によって表書院・奥書院、構造によって黒書院・白書院などの名がある。４ 出版社。書店。,2440
兄鷹,しょう,雄のタカ。雄よりも大きい雌のタカを弟鷹(だい)というのに対する。,0
史要,しよう,歴史の要点。また、それを記したもの。,18
姿容,しよう,顔かたちや姿。みめかたち。容姿。,24
子葉,しよう,種子が発芽して最初に出る葉。胚(はい)の一部分で、普通の葉と形の異なるものが多く、単子葉植物では1枚、双子葉植物では2枚のものが多い。,597
止揚,しよう,ヘーゲル弁証法の基本概念の一。あるものを否定しつつも、より高次の統一の段階で生かし保存すること。揚棄。,189
至要,しよう,非常に大切なこと。また、そのさま。,21
飼養,しよう,動物に食料を与えて養い育てること。,313
小悪,しょうあく,小さな悪事。,17
小庵,しょうあん,小さないおり。狭い草庵。,47
少尉,しょうい,軍隊の階級で、尉官の最下位。,5005
焼夷,しょうい,焼き払うこと。,125
正位,しょうい,１ 位階で、同一等級を二つに分けたうちの上位のもの。従位の上の位。２ 悟りによって確立した位。仏教用語であるが、歌論・能楽論などにも用いられる。,48
小一,しょういち,小学校の一年生のこと。小学一年生。,925
小引,しょういん,短い序文。小序。,16
松韻,しょういん,松に吹く風の音。松籟(しょうらい)。,19
省印,しょういん,内閣各省の印章。,0
小雨,しょうう,少し降る雨。こさめ。,1203
請雨,しょうう,雨が降るように神仏に祈ること。雨乞い。,11
勝運,しょううん,勝負に強い運。勝ち運。,29
商運,しょううん,商売上の運。,6
昌運,しょううん,栄えゆく運。盛運。隆運。,16
正絵,しょうえ,実際の織物の模様と同一の大きさ・色彩で描いた下絵図。,0
照影,しょうえい,１ 映った影。２ 写真・絵画による肖像。,3
省営,しょうえい,内閣の省が経営すること。もとの鉄道省の経営による事業など。,79
誦詠,しょうえい,詩歌・文章などを声に出して読むこと。詠誦。,5
小駅,しょうえき,１ 小さな鉄道駅。２ 小さな宿場。,165
省益,しょうえき,省庁の利益。,5
漿液,しょうえき,粘性物質を含まない、比較的さらさらした透明な分泌液。胃液などの消化液、漿膜からの分泌液など。,90
瘴疫,しょうえき,瘴気に当たって起こるとされた流行性の熱病。,0
小円,しょうえん,数学で、球を、中心を通らない平面で切ったときの切り口の円。,100
小園,しょうえん,小さい庭園。小さい菜園。,149
小宴,しょうえん,小人数の宴会。また、自分の主催する宴会をへりくだっていう語。,85
招宴,しょうえん,宴会に招くこと。また、人を招待して催す宴会。,91
照応,しょうおう,二つのものが互いに関連し、対応すること。特に、文章の前と後の文句が互いに対応していること。,301
蕉翁,しょうおう,松尾芭蕉を敬っていう語。,17
小屋,しょうおく,１ 小さな家。こや。２ 自分の家をへりくだっていう語。,24061
小音,しょうおん,小さい音。小さい声。,0
商家,しょうか,商人の家。商店。,1823
商科,しょうか,商業に関する学問・学科。また、商科大学・大学商学部。,321
唱歌,しょうか,１ 歌をうたうこと。また、その歌曲・歌詞。２ 明治の学制以降昭和16年（1941）までの学校教育における音楽教育の教科名。また、その学習活動や歌曲。３ 琴・琵琶などの旋律を口で唱えること。,1104
将家,しょうか,武将の家柄。武家。,87
小家,しょうか,小さい家。また、貧しい家。,129
小暇,しょうか,わずかのひま。寸暇。,0
小火,しょうか,１ わずかな火。小さな火。２ ごく一部だけの火事。ぼや。,130
小花,しょうか,１ 小さい花。２ 多数の小さい花が密集して1個の大きな花のように見える場合、それを構成する一つ一つの花。菊などでみられる。,270
小過,しょうか,わずかな過失。,4
小瑕,しょうか,小さなきず。また、少しのあやまちや欠点。,0
昇華,しょうか,１ 固体が、液体を経ないで直接気体になること。また、気体が直接固体になること。樟脳(しょうのう)・ナフタリン・ドライアイスなどでみられる。２ 物事が一段上の状態に高められること。３ 精神分析の用語。性的エネルギーが、性目的とは異なる学問・芸術・宗教などの活動に置換されること。,943
松火,しょうか,たいまつ。,57
樵歌,しょうか,木こりのうたう歌。,13
硝化,しょうか,１ アンモニアが微生物によって酸化され、亜硝酸塩や硝酸塩に変化すること。硝化作用。２ 化合物中にニトロ基を導入する反応。,104
証歌,しょうか,語句・用語法などの証拠となる歌。根拠として引用する歌。,2
上下,しょうか,１ うえとした。じょうげ。２ 身分の高い人と低い人。統治者と人民。３ あがることとさがること。あがりさがり。あげさげ。４ 意見や言葉をやりとりすること。,15499
生花,しょうか,華道の池坊で、生花(せいか)のこと。立花(りっか)を簡略化した小花(しょうか)であるとして「しょうか」と呼ぶ。,499
漿果,しょうか,液果(えきか)の旧称。,45
笙歌,しょうか,笙に合わせて歌うこと。また、その歌。せいか。,9
頌歌,しょうか,１ ほめたたえる歌。賛歌。２ 崇高な主題を、多く人や事物などに呼びかける形式で歌う、自由形式の叙情詩。頌歌(しょうか)。頌賦(しょうふ)。,204
商会,しょうかい,商業上の組織。多く、会社・商店の名につけて用いる。,3280
商界,しょうかい,商業の社会。商業界。,0
小会,しょうかい,小人数の会合。ささやかな集会。,0
焼塊,しょうかい,鉱物質が半溶融状態で焼き固まった塊。粉砕するとセメントになる塊、燃料の燃焼によって窯の壁面などに融着した灰、過焼されて溶融状態になり変形したれんがなど。焼塊(しょうかい)。,0
詳解,しょうかい,詳しく解釈し、説明すること。また、そのもの。,21
省画,しょうかく,漢字の字画を省いて書くこと。また、その文字。「銅」を「同」、「和」を「禾」とする類。,0
商学,しょうがく,商業に関する学問の総称。,195
小学,しょうがく,義務教育の第一段階で、初等普通教育を施す学校。修業年限は6年。学齢に達した満6歳から満12歳までの児童の就学が、学校教育法によって義務づけられている。,4355
小額,しょうがく,小さい単位の金額。,273
正株,しょうかぶ,取引で、実際に受け渡しされる株。現株。,0
庄川,しょうがわ,岐阜県、烏帽子岳付近に源を発し、北流して砺波(となみ)平野に入り、射水(いみず)市で富山湾に注ぐ川。ダムが多い。長さ115キロ。,279
傷寒,しょうかん,漢方で、体外の環境変化により経絡がおかされた状態。腸チフスの類をさす。,111
哨艦,しょうかん,敵の攻撃に備え、哨戒の任に当たる軍艦。,0
商館,しょうかん,商人が営業をする建物。特に、外国商人の営業所。,1137
将官,しょうかん,軍人の階級で、大将・中将・少将の総称。,1349
小寒,しょうかん,二十四節気の一。1月5日ごろ。このころ、寒さがやや厳しくなる。,18
小官,しょうかん,地位の低い官吏。微官。,79
小感,しょうかん,ちょっと感じたこと。ちょっとした感想。寸感。,0
消閑,しょうかん,ひまをつぶすこと。退屈しのぎ。,27
賞鑑,しょうかん,書画・骨董(こっとう)などを鑑賞し、鑑定すること。,0
償還,しょうかん,１ 返却すること。２ 金銭債務を弁済すること。,562
匠気,しょうき,好評を得ようとする気持ち。芸術家などが、自分の作品の出来栄えを見せびらかそうとする気どり。,8
将器,しょうき,将軍となるにふさわしい器量。また、その人物。,25
小器,しょうき,１ 小さいうつわ。２ 度量が小さいこと。小人物。,4
掌記,しょうき,１ 事務の記録や文書の作成にあたること。また、その役。右筆(ゆうひつ)。書記。２ 明治初期に設けられた修史館の職員。史料の収集・分類や図書の管理などをつかさどった判任官。,3
