name,reading,meaning
稲毛,いなげ,千葉市北西部の区名。東京湾岸を埋め立て、住宅地化が進む。
稲子,いなご,イナゴ科イナゴ属の昆虫の総称。ハネナガイナゴ・コバネイナゴなど。体長2～4センチ。背部が褐色、ほかは黄緑色のものが多い。水田や湿田に夏から秋に多くみられ、稲などの害虫。つくだ煮などにして食べる。鳴かない。蝗虫(こうちゅう)。
稲沢,いなざわ,愛知県北西部の市。美濃街道の宿駅稲葉(いなば)から発展。古代に尾張国府の置かれた地で、国府宮(こうのみや)の裸祭りでにぎわう。
稲敷,いなしき,茨城県南部の市。霞ヶ浦と利根川に挟まれた水郷地帯。平成17年（2005）3月に江戸崎町、新利根町、桜川村、東町が合併して成立。
稲雀,いなすずめ,稲の実るころ田に群れるスズメ。
稲妻,いなずま,１ 空中電気の放電によって生じる電光。また、それが雲に反映したもの。稲光(いなびかり)。稲魂(いなだま)。いなつるび。２ 動作の非常にすばやいことや、時間のきわめて短いことのたとえ。３ 稲妻の形を折れ曲がった直線で図案化した模様。紋所にも用いる。４ 頭部が稲妻形に二重に折れて鉤(かぎ)形をした釘。掛け物などをかけるのに使用。５ 紋所の名。1を図案化したもの。稲妻菱や四つ稲妻菱など。６ 蔵などの鍵。７ 金屏風(きんびょうぶ)のこと。
否諾,いなせ,１ 不承知か承知か。諾否(だくひ)。２ 安否(あんぴ)。また、その知らせ。
稲田,いなだ,稲の植えてある田。
稲魂,いなだま,稲の中に宿ると信じられている神霊。稲妻。稲光。
稲束,いなづか,刈り取った稲をたばねたもの。いなたば。いねたば。
因幡,いなば,旧国名の一。鳥取県東部にあたる。古くは「稲葉」「稲羽」とも書いた。因州(いんしゅう)。
稲光,いなびかり,空中電気の放電によって生じる電光。また、それが雲に反映したもの。稲魂(いなだま)。いなつるび。
稲舟,いなぶね,刈り取った稲を運ぶ舟。
稲穂,いなほ,１ 稲の穂。２ 紋所の名。稲の穂を図案化したもの。
稲虫,いなむし,１ 稲の害虫の総称。ウンカ・ヨコバイ・バッタなど。２ ショウリョウバッタの別名。
稲筵,いなむしろ,１ 稲のわらで編んだむしろ。２ 稲が実って倒れ伏したようす。また、そのように乱れたもののたとえ。
稲叢,いなむら,刈り取った稲を乾燥させるために野外に積み上げたもの。稲塚(いなづか)。
稲荷,いなり,１ 五穀をつかさどる食物の神、倉稲魂神(うかのみたまのかみ)のこと。また、倉稲魂神を祭った、稲荷神社。２ 狐(きつね)の異称。３ 油揚げ。４ 煮つけた油揚げの中に鮨飯を詰めたもの。しのだずし。きつねずし。おいなりさん。
稲藁,いなわら,収穫した稲の籾(もみ)を取り去ったもの。むしろ・縄など藁工品の材料となる。
以南,いなん,その地点を含めて、それより南。
移入,いにゅう,１ 移し入れること。２ 一国内で、ある土地から他の土地へ物を移し入れること。３ 生物の個体群が外部から、ある生息場所あるいは個体群の中に入ってくること。
遺尿,いにょう,睡眠中や何かに夢中のときなどに、無意識に小便を漏らすこと。
犬粟,いぬあわ,イネ科の多年草。湿った草地に生え、高さ約1メートル。茎は細く直立し、ほとんど分枝しない。葉は線形で、縁に細かいぎざぎざがある。秋、緑色の穂をつける。
犬居,いぬい,犬が座っている姿勢。人がしりもちをついた姿や、両手を地面について座り込んでいるようすをいう。
戌亥,いぬい,戌(いぬ)と亥(い)との中間の方角。北西。また、北西から吹く風。
乾門,いぬいもん,皇居の門の一。皇居の北西にある門。坂下門の反対側にあたる。
犬槐,いぬえんじゅ,マメ科の落葉高木。本州以北の山地に自生。葉は7～11枚の小葉からなる羽状複葉。夏、総状に黄白色の花が咲く。果実は平たいさやで、中の種子も平たい。えにす。
犬飼,いぬかい,鷹(たか)狩りに使う猟犬を飼育する業の人。いぬかいびと。
犬神,いぬがみ,俗信で、人にとり憑(つ)いて害をなすという動物霊。犬の霊とされる。中国・四国・九州の諸地方に伝わる。
犬榧,いぬがや,イヌガヤ科の常緑小高木または低木。暖地に自生。樹皮は黒褐色で浅い裂け目が縦に走る。葉は線形で、羽状につく。雌雄異株。3、4月ごろ、黄色の雄花、緑色の雌花がつく。果実は丸く、外種皮は肉質。
犬川,いぬかわ,食べ物の落ちていない川端では犬は歩くだけであるが、そのように途中で飲食することなく、どこかへ行って帰ってくること。
犬桐,いぬぎり,アブラギリの別名。
犬釘,いぬくぎ,鉄道のレールを枕木に固定するために打つ大きな釘。釘の頭部が犬の頭に似ているのでいう。
犬樟,いぬぐす,タブノキの別名。
犬児,いぬころ,犬の子。子犬。いぬっころ。
犬桜,いぬざくら,バラ科の落葉高木。山野に自生。樹皮は暗灰色でつやがあり、春、白い小花を密につけるが、見劣りするのでこの名がある。実は黄赤色から黒紫色に変わる。
犬侍,いぬざむらい,武士の道をわきまえない侍をののしっていう語。
犬橇,いぬぞり,犬が引くそり。
犬蓼,いぬたで,タデ科の一年草。道端などに自生。高さ20～40センチ。茎は紅紫色を帯びる。葉は細長い楕円形で両端がとがり、縁や裏の脈上に毛がある。夏から秋に、紅紫色の小花を穂状につける。あかのまま。あかのまんま。あかまんま。
犬蚤,いぬのみ,ヒトノミ科のノミ。体長2ミリほどで、全体が赤褐色。犬や猫・ネズミなどに寄生。
犬箱,いぬばこ,犬が伏した形に作った、雌雄で一対の小箱。昔、安産や子供の健康を祈るまじないに用いられた。犬張り子の源流といわれる。御伽(おとぎ)犬。
犬稗,いぬびえ,イネ科の一年草。道端や水田に生え、高さ0.6～1メートル。葉は線形。夏、穂を出して、緑色の花を多数つける。さるびえ。のびえ。
犬槙,いぬまき,マキ科の常緑高木。関東以南の山地に自生し、高さは約25メートルに達する。葉は扁平な線形または披針(ひしん)形で、密に互生。雌雄異株。庭園に植栽し、材は建築材などにする。名は、昔、杉をマキとよんだのに対し、この木を卑しんで呼んだことに由来するという。まき。くさまき。
犬山,いぬやま,愛知県北西部の市。もと尾張藩家老成瀬氏の城下町。犬山城・明治村・京大霊長類研究所や日本ラインなどがある。
犬鷲,いぬわし,タカ科の鳥。全長約85センチ。全身茶褐色で、頭の後方は金色。ノウサギなどを捕食。日本では北海道・本州の山地にすむが、数は少ない。天然記念物。
犬蕨,いぬわらび,オシダ科の多年生のシダ。山野に生える。根茎は地中をはい、葉は長さ40～80センチ。葉柄に赤褐色の鱗片(りんぺん)がまばらにつく。葉は先がとがった卵状楕円形の小葉からなる複葉。
衣嚢,いのう,衣服に縫いつけた物入れ。かくし。ポケット。
牛膝,いのこずち,ヒユ科の多年草。草地などに生え、高さ約90センチ。対生する枝を出し、節が太い。葉は楕円形。夏から秋、緑色の小花を穂状につける。実にはとげがあり、衣服や動物の体について散らばる。乾燥した根を漢方で牛膝(ごしつ)といい、利尿剤にする。ふしだか。こまのひざ。
命毛,いのちげ,筆の穂先のいちばん長い毛。
命玉,いのちだま,狩人が危急のときのために最後まで残し持つ弾丸。
猪豚,いのぶた,イノシシと豚を交配してつくる一代雑種。食用とするため飼育。
異派,いは,１ 自分の流派と違う他の流派。２ 別に立てた一派。別派。
意馬,いば,心の働きが盛んで静まらないことを、走る馬にたとえていう語。
射場,いば,１ 弓を射る練習をする場所。弓場(ゆば)。矢場。２ 1で射手の立つ位置。
違背,いはい,規則・命令などにそむくこと。違反。
遺灰,いはい,火葬にしたあとに残る、灰状になった骨。
医博,いはく,学問やその道の知識にくわしい人。
帷幕,いばく,１ 垂れ幕と引き幕。帳幄(いあく)。２ 機密の計画を相談する所。また、はかりごと。
茨大,いばだい,茨城県水戸市に本部のある国立大学法人。旧制水戸高等学校・多賀工業専門学校・茨城師範学校・茨城青年師範学校を母体に、昭和24年（1949）新制大学として発足。同27年、茨城県立農科大学をも統合した。平成16年（2004）国立大学法人となる。
衣鉢,いはつ,１ 僧侶が身にまとう三衣(さんえ)（3種の袈裟(けさ)）と一つの鉢。えはつ。えはち。２ 禅宗で、法を伝える証拠として授ける袈裟と鉢。また、禅僧が師と仰ぐ僧から伝えられる奥義。えはつ。えはち。３ 広く宗教・学問・芸術などで、師から弟子に授けられる奥義。えはつ。えはち。
井原,いばら,岡山県南西部の市。山陽道の宿場町として発展。備中縞(びっちゅうじま)の発祥地。デニム布地など織物業が盛ん。
茨垣,いばらがき,バラ・カラタチなど、とげの多い木で作った生け垣。ばらがき。
荊蟹,いばらがに,タラバガニ科のカニ。ヤドカリの仲間で、甲幅約15センチ、両脚を伸ばすと1メートルにもなる。タラバガニに似るが、体表のとげは長大で少ない。日本特産で、相模湾から土佐湾にかけての海底に生息。食用。
茨城,いばらき,関東地方北東部の太平洋側の県。もとの常陸(ひたち)国全域と下総(しもうさ)国北西部を占める。県庁所在地は水戸市。
茨木,いばらき,大阪府北部の市。慶長年間（1596～1615）は片桐且元(かたぎりかつもと)の城下町。江戸時代は宿場町として発展。電気機械・化学工業が盛ん。
茨藻,いばらも,イバラモ科の一年草。湖や池沼の水中に生え、長さ30～60センチ。茎は硬く、もろい。よく枝分かれし、葉は線形で、3枚が輪生。雌雄異株。夏から秋、葉の付け根に小花をつける。
異板,いはん,同一内容のものが別の版で印刷されていて、部分的に字句の相違のある出版物。
異版,いはん,同一内容のものが別の版で印刷されていて、部分的に字句の相違のある出版物。
胃病,いびょう,胃に関する病気。急性・慢性の胃炎や胃潰瘍(いかいよう)・胃拡張・胃酸過多症など。
位封,いふ,大宝令の制で、三位(さんみ)以上の諸王・諸臣に位階に応じて賜った食封(じきふ)。→位禄(いろく)
異父,いふ,母が同じで、父が違うこと。種違い。
異風,いふう,１ 普通と異なった風俗・風習。２ 普通でない姿。異体。異俗。
遺風,いふう,１ 後世に残っている昔の風習・習慣。２ 後世に残っている先人の教え。
伊吹,いぶき,ヒノキ科の常緑小高木。東北地方南部から南の山地に自生。樹皮は赤褐色で縦に裂ける。枝の下部の葉は針状であるが、先の方はうろこ状。雌雄異株。4月ごろ、楕円形の雄花、紫緑色で球状の雌花をつける。生け垣や盆栽に用い、カイヅカイブキ・タマイブキなど多くの品種がある。かまくらいぶき。いぶきびゃくしん。びゃくしん。
威福,いふく,ある時は威力で、また、ある時は福徳をもって思いのままに人を服従させること。
異腹,いふく,父親は同じで母親が異なること。また、その者。異母。腹違い。
胃袋,いぶくろ,胃。胃の腑(ふ)。比喩的に消化機能・食生活についてもいう。
指宿,いぶすき,鹿児島県、薩摩(さつま)半島南東端の市。温泉地として知られ、泉質は単純温泉・塩化物泉など。摺ヶ浜(すりがはま)では砂風呂がある。温泉熱利用の園芸が盛ん。平成18年（2006）1月、山川町・開聞(かいもん)町と合併。
遺物,いぶつ,１ 遺跡から出土・発見された、過去の文化を示す物品。考古学では、遺跡のうち、生活のための道具・器具や武器・装身具など動産的要素をさす。２ 今に残る昔のもの。また、時代遅れのもの。３ 死後に残したもの。遺品。形見。ゆいもつ。４ 落とし物。忘れ物。遺失物。
異文,いぶん,１ 普通とは違った文面・文書。２ 異本で、他の多くの本と違いのある本文。３ 字形を異にすること。また、その字。
遺文,いぶん,１ 故人が生前に書き残した文章。２ 過去の文献で現存しているもの。
胃壁,いへき,胃の内壁。粘膜・粘膜下組織・筋層・漿膜(しょうまく)の4層からなる。
遺篇,いへん,１ あちこちに残っている昔の文献。２ 故人が残した作品。
遺編,いへん,１ あちこちに残っている昔の文献。２ 故人が残した作品。
疣足,いぼあし,ゴカイ類の歩行器官。各体節の両側に一対ずつあり、剛毛の束をもつ。この下方に排泄口(はいせつこう)をもつものもある。
疣石,いぼいし,外部が黒褐色で、砂石がまじり、内部が空になっている石。岩壺(いわつぼ)。袋石(ふくろいし)。
疣猪,いぼいのしし,イノシシ科の哺乳類。体長約1.5メートル、四肢が短く、頭が大きい。牙(きば)が長大で、顔面にいぼ状の突起がある。アフリカのサバンナに分布。
疣疣,いぼいぼ,１ 皮膚にできる細かい発疹(ほっしん)。２ 多くの、いぼのような突起物。
遺法,いほう,過去から現代に引き継がれている法や制度。遺制。
遺芳,いほう,１ 後世に残る名誉・業績。２ 後世に残る筆跡。遺墨。
彙報,いほう,分類別にまとめた報告、または報告書。雑報。
威望,いぼう,威光と人望。
疣蛙,いぼがえる,体表にいぼ状の突起のあるツチガエル・ヒキガエルなどの俗称。
疣蟹,いぼがに,タラバガニ科のカニ。ヤドカリの仲間。甲長3センチぐらいで体表はいぼ状の突起に覆われる。北日本の海岸に多いが、九州まで分布。
以北,いほく,その地点を含めて、それより北。
移牧,いぼく,季節によってあらかじめ定まった放牧地に家畜を移動させる放牧の形態。
疣草,いぼくさ,ツユクサ科の一年草。水田や沼沢に生え、高さ約60センチ。全体に紅紫色を帯びる。葉は互生し、基部は茎を包む。夏から秋、薄紅色がかった白い花が開き、1日でしぼむ。俗に、この汁をつけるといぼが取れるといわれた。いぼとりぐさ。
疣痔,いぼじ,痔病の一。肛門の周辺にいぼ状の腫脹(しゅちょう)の生じる痔。痔核。
疣鯛,いぼだい,スズキ目イボダイ科の海水魚。全長約30センチ。体形はタイに似て、色は淡灰青色。体の中央部から上下に浅い溝が十数本走る。南日本に多く、夏季に美味。
疣螺,いぼにし,アッキガイ科の巻き貝。潮間帯の岩礁に群生。貝殻は短紡錘形で、殻高3～4センチ。殻表にいぼ状の突起が並ぶ。カキなどを食害する。
疣虫,いぼむし,カマキリの別名。
疣目,いぼめ,皮膚の表面に部分的に生じる硬くなった表皮の組織。胼胝(たこ)。
異本,いほん,１ 同一原典に由来しながら、伝承の過程で本文の順序や組み立てなどに異同を生じた本。別本。２ 世間にほとんど流布していない珍しい本。珍本。
今市,いまいち,栃木県中部にあった市。日光街道・日光例幣使街道の宿場町として発展、杉並木が残る。木材加工業や食品加工業などが盛ん。平成18年（2006）3月、足尾町・栗山村・藤原町とともに日光市に合併。
居前,いまえ,茶の湯で、茶を点(た)てるときの正しい座り位置。
今彼,いまかれ,現在、その女性の恋人である男性をいう。現彼。
今来,いまき,１ 新しく来たこと。また、その人。２ 古代、新たに帰化した人。
今切,いまぎれ,静岡県浜名湖が海に通じる辺りの称。明応7年（1498）の大地震で砂洲が切れ、海とつながった。江戸時代は渡し舟があったが、現在は浜名湖大橋によって結ばれている。
今戸,いまど,東京都台東区北東部の地名。隅田川西岸の船着き場として栄え、今戸焼・今戸人形の発祥地。
今尚,いまなお,以前の状態が現在も続いているさま。
今治,いまばり,愛媛県北部の市。近世は藤堂氏、次いで松平氏の城下町。今治港は商業港。農業などのほか特にタオル製造業が盛ん。
今別,いまべつ,青森県東津軽郡の地名。津軽半島北端にあり、コンブ・イカ漁が行われる。
今程,いまほど,１ つい先ほど。２ このごろ。近ごろ。
今宮,いまみや,１ 新たに生まれた皇子。２ 本宮から神霊を分けて、新しく祭った神社。若宮。新宮(しんぐう)。
今紫,いまむらさき,赤みの少ない鮮やかな紫色。古代紫に対していう。
今様,いまよう,当世風。今風。
射水,いみず,富山県北西部、庄川下流東岸を占める市。古くから漁港として発展。放生津(ほうじょうづ)潟に富山新港が造成された。金属工業も盛ん。平成17年（2005）11月に新湊市・小杉町・大門町・下村・大島町が合併して成立。
遺民,いみん,君主や王朝が滅びたのちも生き残って、遺風を伝えている民。また、旧主が滅びても、節を持して、新しい君主に仕えない者。
医務,いむ,医療に関する仕事。
忌子,いむこ,神に奉仕する童女。大嘗会(だいじょうえ)などの祭祀(さいし)や賀茂の斎院などに奉仕する。
藺筵,いむしろ,イグサで編んだむしろ。
斎火,いむび,不浄を斎み清めた火。火鑽(ひき)りでおこし、神饌(しんせん)の調理など神事に用いた。いみび。
居村,いむら,１ 出村(でむら)に対して、本村(ほんそん)所在の地。２ 自分の住んでいる村。
威名,いめい,威勢があるという名声・評判。
異名,いめい,１ 本名、本来の名称以外の名。一名。別名。異称。いめい。２ あだ名。いめい。３ 生物学で、同一種に対して付けられた複数の学名。同物異名。シノニム。
違命,いめい,命令に背くこと。
痘痕,いも,１ 痘瘡(とうそう)。天然痘。２ 痘瘡のあと。あばた。
芋餡,いもあん,サツマイモなどを蒸してすりつぶし、砂糖を加えて作った餡。
妹御,いもうとご,他人の妹を敬っていう語。
妹分,いもうとぶん,１ 義妹(ぎまい)。２ 妹同様の親しい関係。また、その人。
妹婿,いもうとむこ,妹の夫。
芋餌,いもえ,釣り餌の一。煮たサツマイモをさいの目に切ったり練って固めたりしたもの。コイ・フナなどに用いる。
芋貝,いもがい,イモガイ科の巻き貝の総称。暖海の岩礁に多くみられ、貝殻は倒円錐形で厚く、サトイモに似る。殻表には種々の模様や色彩がある。毒腺のある矢状の歯で、魚やゴカイを刺して捕食する。タガヤサンミナシガイ・アンボイナガイなど。
芋頭,いもがしら,１ サトイモの塊茎。親芋。芋の頭(かみ)。人の頭(かしら)に立つ意を通わせ、また子が多いところから縁起物に用いる。２ 形が1に似ている、茶道具の茶入れや水指。
芋釜,いもがま,サツマイモを蓄えておくための穴蔵。
芋粥,いもがゆ,１ さいの目に切ったサツマイモを入れて炊いた粥。２ ヤマノイモを薄く切り、アマズラの汁で炊いた粥状のもの。昔、宮中の大饗(たいきょう)などに用いた。
芋幹,いもがら,サトイモの葉柄。また、それを日に干したもの。ずいき。いもじ。
妹許,いもがり,妻または恋しい女性のいる所へ。
芋串,いもぐし,ゆでたり蒸したりした里芋の皮をむき、串に刺して焼き、味噌だれを塗った料理。栃木県日光、那須地方の郷土料理。
芋酒,いもざけ,ヤマノイモをすってまぜた酒。薬用酒として用いた。
芋助,いもすけ,１ 田舎の人などを軽蔑していう語。２ 無知で不器用なこと。また、その人。
芋台,いもだい,芋の茎や葉を作りつけた、婚礼の祝いに飾る台。芋は子がたくさんできるところから、子孫の繁栄を願うもの。
芋蔓,いもづる,ヤマノイモやサツマイモのつる。
鋳物,いもの,鉄・青銅・錫(すず)・鉛・アンチモン・アルミニウムなどの金属を溶かし、鋳型に流し込んで器物をつくる工法。また、その器物。
芋版,いもばん,サツマイモなどを輪切りにした面に、文字や図案を彫りつけた版。絵の具や墨を塗って紙や布に押す。
芋棒,いもぼう,エビイモと棒鱈(ぼうだら)を煮合わせたもの。京都の名物料理。
芋虫,いもむし,１ 蝶や蛾の幼虫のうち、毛のないものの総称。特に、サツマイモの葉につくスズメガ類の幼虫。２ 玩具の一。紙で作った俵状のものに土のおもりを入れ、起きあがり小法師(こぼし)のようにしたもの。
芋飯,いもめし,サツマイモ・ジャガイモ・サトイモなどを入れた炊き込みご飯。
妹山,いもやま,一対の山を男女・夫婦に見立てたときの、女性・妻にあたる山。
井守,いもり,有尾目イモリ科の両生類。日本固有種。体長8～13センチ。背面は黒褐色で、腹面は赤色に黒い斑紋がある。四肢は短くて、尾は大きく、左右に扁平。池・井戸などにすむ。あかはらいもり。あかはら。にほんいもり。
祖谷,いや,徳島県三好(みよし)市の祖谷川・松尾川両流域一帯の称。平家落人(おちうど)伝説を伝える集落が多い。
医薬,いやく,１ 病気の治療に用いる薬品。２ 医術と薬剤。また、医師と薬剤師。
弥栄,いやさか,ますます栄えること。
厭地,いやち,作物を連作した場合、生育が悪くなり、収穫が少なくなること。エンドウ・トマト・ナスなどに起こりやすい。連作障害。
忌地,いやち,作物を連作した場合、生育が悪くなり、収穫が少なくなること。エンドウ・トマト・ナスなどに起こりやすい。連作障害。
畏友,いゆう,尊敬している友人。また、友人に対する敬称。
伊予,いよ,旧国名の一。現在の愛媛県にあたる。予州。
刺蛾,いらが,イラガ科のガ。体はふっくらし、黄色で、翅(はね)の開張33ミリくらい。前翅の先半分が褐色、付け根のほうは白褐色。幼虫は「いらむし」とよばれ、毒針をもち、人が触れると痛い。カキ・カエデ・ヤナギなどの葉を食べる。繭は「すずめのしょうべんたご」とよばれる。
刺草,いらくさ,イラクサ科の多年草。関東以西の山地に自生。高さ0.5～1メートル。茎と葉に毒液を含むとげがあり、触れると痛い。葉は卵円形で縁にぎざぎざがある。秋、葉のわきから穂を2本ずつ出し、その上方に淡緑色の雌花を、下方に緑白色の雄花をつける。茎から繊維をとり、若芽は食用。イラクサ科の植物は繊維組織がよく発達し、ウワバミソウ（ミズナ）・カラムシなども含まれる。いたいたぐさ。おにあさ。
刺高,いらたか,１ 角だってごつごつしていること。２ そろばんの玉のように平たくて角の高い玉を連ねた数珠。修験者が用い、もむと高い音がする。いらたか。
刺虫,いらむし,イラガの幼虫。体長2センチくらいの毛虫で、黄・桃・青・黒色の色彩模様があり、毒針をもつ。
入会,いりあい,特定地域の住民が、慣習に基づいて、一定の山林原野または漁場を共同で利用し、草・薪炭材・魚介などを採取すること。
入合,いりあい,特定地域の住民が、慣習に基づいて、一定の山林原野または漁場を共同で利用し、草・薪炭材・魚介などを採取すること。
入綾,いりあや,舞楽で、退場するとき、舞いながら舞台を降りる演出。また、その舞。入舞(いりまい)。
西表,いりおもて,沖縄県南西部、八重山諸島の島。八重山郡竹富町に属する。大半が山地で、亜熱帯原生林に覆われた自然環境を残す。面積284平方キロメートル。
海参,いりこ,ナマコの腸(はらわた)を取り除き、塩水で煮てから干したもの。ゆでてもどし、あえ物や中国料理に用いる。ほしこ。金海鼠(きんこ)。
入角,いりすみ,１ 壁・板など、二つの平面が出合った所の内側の隅(すみ)。２ 四角形の四隅を切り落とした形。切り子。入隅(いりすみ)。
入端,いりは,１ 能で、舞いながら退場すること。また、1曲の終末部分。２ 舞踊的な芸能で、退場するときの踊り・歌・音楽などを演じる部分。登場のときをさしていうこともある。
入舞,いりまい,１ 舞楽で、退場するとき、舞いながら舞台を降りる演出。また、その舞。２ 物事の終わり。
入谷,いりや,東京都台東区北部の地名。鬼子母神(きしもじん)を本尊とする真源寺の朝顔市は有名。
衣糧,いりょう,衣服と食糧。
異類,いるい,１ 種類・種族の異なったもの。２ 人間でないもの。鳥・獣・化け物など。
海豚,いるか,クジラ目の哺乳類のうち、小形のハクジラ類の総称。体長1～5メートル、体形は紡錘状、口の先がくちばし状で、背びれのあるものが多い。マイルカ・カマイルカ・バンドウイルカなど大部分が海洋性であるが、カワイルカなど淡水にすむものもある。多くは群れをなして泳ぎ、魚類を主食とする。知能が高い。
入間,いるま,埼玉県南部の市。日光への脇道の宿場町として発展。狭山(さやま)茶の産地。
威令,いれい,権威のある命令。
威霊,いれい,威力ある神霊。神威。また、天子の威光。
違戻,いれい,道理にあわないこと。誤っていること。「趣旨に―する」
違令,いれい,法律や命令に違反すること。
違例,いれい,１ いつもと違うこと。また、そのさま。２ からだの調子が平常と違うこと。貴人についていう。病気。不例。
偉烈,いれつ,偉大な功績。偉功。
威烈,いれつ,威光の激しいこと。激しい威力。
色板,いろいた,１ 木版の色刷りに用いる版木。２ さまざまな形の板に、色をつけたもの。子供の遊び道具。
色糸,いろいと,１ 種々の色に染めた糸。２ 三味線の糸。また、三味線。
色漆,いろうるし,顔料を加えて色をつけた漆。朱漆・黒漆・青漆など。
色絵,いろえ,１ 彩色した絵。着色画。２ 金銀などの薄い板を他の金属の彫刻した部分に焼きつける技法。３ 本焼きした陶磁器の釉(うわぐすり)の上に軟質の顔料で絵や文様を彩色し、低い火度で焼きつけたもの。上絵付け。
色男,いろおとこ,１ 顔だちのよい男。好男子。美男(びなん)。２ 情夫。間男(まおとこ)。いろ。３ 好色な男。色事師。
色女,いろおんな,１ 顔だちのよい女。色気のある女。美女。２ 情婦。愛人。いろ。３ 遊女。
色数,いろかず,１ 色の数。２ 品物の種類。品数。
色敵,いろがたき,１ 情事の競争相手。恋がたき。２ 歌舞伎で、色事師の敵役。
色柄,いろがら,布地などに、いくつかの色で染め出した模様。
色革,いろがわ,着色したなめし革。染め革。
色釉,いろぐすり,着色剤を混合した釉(うわぐすり)。陶磁器の上絵をかくのに用いる。しきゆう。
色砂,いろすな,和室の砂壁の上塗りに用いる、色のついた砂。
色玉,いろだま,ザクロの別名。
色鳥,いろどり,いろいろの小鳥。特に、秋に渡ってくる小鳥。
色糊,いろのり,染料を加えた捺染(なっせん)用の糊。
色幅,いろはば,園芸で、花弁の色や模様の変化の種類・差異。
色節,いろふし,１ 晴れがましい行事。また、その折。２ 色調。色彩。
色文,いろぶみ,恋文。艶書(えんしょ)。懸想文(けそうぶみ)。
色味,いろみ,色の濃淡やずれの具合。色合い。色加減。
色斑,いろむら,一様であるはずの色に濃淡があること。
色利,いろり,鰹節(かつおぶし)・するめ・大豆などを煮詰めてとっただし汁。煮物に用いる。
煎汁,いろり,鰹節(かつおぶし)・するめ・大豆などを煮詰めてとっただし汁。煮物に用いる。
岩穴,いわあな,岩壁にできた洞穴。岩窟(がんくつ)。
祝茸,いわいだけ,マンネンタケの別名。
斎月,いわいづき,1月・5月・9月の称。その月の1日には、身なりを整えて祝ったり、社寺へ参ったりした。
祝月,いわいづき,1月・5月・9月の称。その月の1日には、身なりを整えて祝ったり、社寺へ参ったりした。
岩梅,いわうめ,イワウメ科の常緑小低木。本州中部以北の高山の岩地に群生。高さ約20センチ。枝は細く、地をはい、葉は小さくて堅い。夏、鐘形で五つに裂けている白い花をつける。イワウメ科にはイワウチワ・イワカガミなども含まれる。
岩絵,いわえ,岩の表面や洞窟内の壁面などに描かれた絵。特に、有史以前の人類が描いたものについていう。
岩鏡,いわかがみ,イワウメ科の常緑多年草。深山に自生。高さ約10センチ。根元から多数出る葉は、円形で縁にぎざぎざがある。夏、花びらの先が細かく裂けた淡紅色の花を数個開く。
岩垣,いわかき,岩が垣根のように取り囲んでいる所。
岩陰,いわかげ,岩の後ろや下に隠れて見えない所。岩がくれ。
岩角,いわかど,岩石のかど。また、岩石の突き出た所。
岩蟹,いわがに,イワガニ科のカニ。甲幅3センチくらいで、紫黒色の地に緑色の縞(しま)がある。北海道南部から南の岩礁に分布。あぶらがに。十脚目イワガニ科にはモクズガニ・イソガニ・アカテガニなども含まれる。
岩絡,いわがらみ,ユキノシタ科の蔓性(つるせい)の落葉低木。山地に生え、気根を出して岩や他の木をよじのぼる。葉は卵円形で縁にぎざぎざがある。夏、白い小花が集まってつく。
岩城,いわき,１ 岩で囲まれた、石のとりでのような所。岩窟(がんくつ)。２ 棺を納める石室
岩木,いわき,１ 岩石と樹木。２ 感情を持たないもののたとえ。木石(ぼくせき)。３ 亜炭の古称。
石城,いわき,１ 岩で囲まれた、石のとりでのような所。岩窟(がんくつ)。２ 棺を納める石室
石木,いわき,１ 岩石と樹木。２ 感情を持たないもののたとえ。木石(ぼくせき)。３ 亜炭の古称。
磐城,いわき,旧国名の一。現在の福島県東部から宮城県南部にあたる。明治元年（1868）、陸奥(むつ)から分国。
岩国,いわくに,山口県東部の市。瀬戸内海に面する。もと吉川(きっかわ)氏の城下町、明治以後は繊維工業地として発展。臨海地帯は第二次大戦後、石油化学コンビナートが成立。錦川に錦帯橋が架かる。天然記念物シロヘビの生息地。南部に古くから茶会の水として知られる桜井戸がある。平成18年（2006）3月、由宇(ゆう)町・玖珂(くが)町・本郷村・周東町・錦町・美川町・美和町と合併。
岩倉,いわくら,愛知県西部の市。名古屋市の北方にあり、住宅地として発展。こいのぼり・名古屋コーチンの産地。
岩越,いわこす,琴柱(ことじ)の上部にある、弦をのせる溝。越柱(こしじ)。
岩座,いわざ,岩をかたどった、仏像を安置する台座。明王や天部像に用いられる。
鰯網,いわしあみ,イワシをとるのに用いる網。
岩塩,いわしお,がんえん。やましお。
鰯滓,いわしかす,油をとったあとのイワシを乾かしたもの。肥料にする。
鰯鯨,いわしくじら,ナガスクジラ科のヒゲクジラ。全長17～20メートル。北太平洋・北大西洋と南氷洋に分布。日本近海にも多い。イワシなどの小魚を捕食。
鰯雲,いわしぐも,白い小さな雲が、魚のうろこのように群がり広がっている雲。多く、巻積雲のことで、この雲が出るとイワシの大漁があるといわれた。鯖雲(さばぐも)。鱗雲(うろこぐも)。
鰯酸,いわしさん,不飽和脂肪酸の一。イワシ油・ニシン油などに含まれる。化学式C21H33COOH
鰯油,いわしゆ,イワシから搾り取った油。茶色で不快臭がある。塗料油の原料などにする。
