name,reading,meaning
茶葉,ちゃば,飲料用にする茶の木の葉。
茶伯,ちゃはく,茶道の宗匠。
茶箱,ちゃばこ,１ 葉茶を運送・貯蔵するのに用いる大形の木箱。湿気を防ぐため、内側にブリキや渋紙などをはる。２ 旅行や野点(のだて)などのとき、茶道具一式を入れて持ち運ぶための箱。
茶柱,ちゃばしら,番茶などをついだとき、茶碗の中に立って浮いている茶の茎。俗に吉兆であるといわれる。
茶畑,ちゃばたけ,茶の木を植えた畑。茶園。
茶髪,ちゃぱつ,茶色に染めた髪。もともと金髪でない人が、染色や脱色などで茶色や金色にした髪。
茶花,ちゃばな,茶室の床(とこ)に生ける花。季節に応じた花を投げ入れの方法で生ける。
茶話,ちゃばなし,茶飲み話。さわ。
茶腹,ちゃばら,茶をたくさん飲んだときの腹ぐあい。また、茶をたくさん飲んで空腹を紛らすこと。
茶番,ちゃばん,１ 客のために茶の用意や給仕をする者。２ こっけいな即興寸劇。江戸歌舞伎の楽屋内で発生し、18世紀中ごろ一般に広まった。口上茶番と立ち茶番とがある。茶番狂言。３ 底の見えすいた、下手な芝居。ばかげた振る舞い。茶番劇。
茶瓶,ちゃびん,１ 茶を煎(せん)じ出すのに用いるやかん。また、その代用にする釜(かま)や土瓶。２ 江戸時代、武家の奥方などが遊山に出るとき、茶弁当を入れて持ち運んだ具。また、それを携えて供をした男。３ 文化・文政（1804～1830）ごろ、京坂地方で行われた男子の髪形。前髪を高くし、後ろの髷(まげ)と合わせて茶瓶の手のような形にしたもの。中流以上の町民の子弟が結った。４ はげ頭。やかん頭。
茶袋,ちゃぶくろ,１ 茶を入れる紙袋。２ 葉茶を入れて煎(せん)じるための布袋。
茶船,ちゃぶね,１ 近世、江戸・大坂などの河川や港で大型廻船の貨物の運送に用いた小船。２ 河川や港で飲食物を売る小船。うろうろ船。
茶篩,ちゃぶるい,臼(うす)でひいた抹茶をふるうのに使う目の細かい篩。
茶舗,ちゃほ,茶を製造・販売する店。
茶法,ちゃほう,茶道の作法。
茶箒,ちゃぼうき,茶の湯で、風炉(ふろ)などのちりを払うのに用いる小さい羽ぼうき。
茶盆,ちゃぼん,茶器などをのせる盆。
茶味,ちゃみ,１ たてた茶の味。また、茶道の味わい。２ 風雅なおもむき。
茶目,ちゃめ,無邪気な子供っぽいいたずらをすること。また、そのような人や、そのさま。おちゃめ。
茶名,ちゃめい,茶の湯で、極意を皆伝された茶人に付ける名前。村田珠光の世嗣(よつぎ)村田宗珠が大徳寺の名禅から「宗」の一字をもらって付けて以来、家元から指南を許されると「宗」の字を上に付ける。
茶銘,ちゃめい,茶の湯用の葉茶に付ける固有の名。室町末期に宇治の茶園名に始まり、現在は各宗家の好みによって付ける。初昔(はつむかし)・後昔(のちむかし)など。
茶飯,ちゃめし,１ 塩味を加え、茶の煎(せん)じ汁で炊いた飯。奈良茶飯。２ 炊き上がった飯に細かく刻んだ煎茶をまぜ入れたもの。３ 醤油・酒などを入れて炊いた飯。さくらめし。きがらちゃめし。
茶屋,ちゃや,１ 茶を製造・販売する職業。また、その家。葉茶屋。２ 旅人などに茶菓を供し休息させる店。茶店(ちゃみせ)。３ 江戸時代、上方の遊里で、客に芸者・遊女を呼んで遊ばせた家。揚屋(あげや)より格が低かった。４ 江戸時代、江戸新吉原で、客を遊女屋などに案内することを業とした家。引手茶屋。５ 劇場に付属して、観客の案内・食事・休憩などの世話をした茶屋。６ 相撲協会から、座席の売りさばきや観客への酒食の提供などのサービスを任されて、とり行う業者。
茶山,ちゃやま,１ 茶の木を植えてある山。２ 山に茶を摘みに行くこと。
茶油,ちゃゆ,茶の種子から得られる不乾性油。椿油の代用にする。
茶蘭,ちゃらん,センリョウ科の常緑低木。葉は茶の葉に似る。5、6月ごろ、黄色で粟粒ほどの花が穂状に咲く。花は香りがよく、茶に香気をつけるのに用いる。中国南部の原産。観賞用。
血槍,ちやり,血のついた槍。血だらけの槍。
茶炉,ちゃろ,茶をたてるときに、釜(かま)をかける炉。
地楡,ちゆ,ワレモコウの別名。また、漢方でワレモコウの根茎を乾燥したものをいう。
知友,ちゆう,互いに理解し合っている友。
忠愛,ちゅうあい,１ 忠実であって仁愛のあること。また、そのさま。２ まごころをこめて愛すること。
中尉,ちゅうい,軍人の階級の一。尉官の第二位で、大尉の下、少尉の上。
中院,ちゅういん,１ 同時に三人以上の上皇または法皇があるとき、2番目の人。本院・新院に対していう。なかのいん。２ 斎宮寮の一。頭(かみ)以下の役人の詰め所。３ 矢の的で、三重の輪の2番目の部分。
中陰,ちゅういん,１ 仏語。四有(しう)の一。死有から次の生有までの間。人が死んでから次の生を受けるまでの期間。7日間を1期とし、第7の49日までとする。２ 空中。空間。
中衛,ちゅうえい,１ 九人制のバレーボールで、前衛と後衛との中間にいて攻守を受け持つ者。２ ラグビーやアメリカンフットボールなどのハーフバック。
駐英,ちゅうえい,英国に駐在すること。
中越,ちゅうえつ,新潟県中央部の地域名。かつて、越後を都に近い方から上越後・中越後・下越後と呼んだ時の中央部地方の略称。現在、長岡市が中心で、ほぼ加茂市から柏崎市までの区域をいう。
中欧,ちゅうおう,中部ヨーロッパ。ドイツ・オーストリア・ハンガリー・スイスなどを含む地域。
中女,ちゅうおんな,年齢が中くらいの女。18、9歳から24、5歳までの女。
中夏,ちゅうか,１ 夏のなかば。仲夏。２ 国の中央。都。
仲夏,ちゅうか,夏のなかば。また、陰暦5月の異称。中夏。
鋳貨,ちゅうか,貨幣を鋳造すること。また、鋳造された貨幣。
肘窩,ちゅうか,肘(ひじ)の反対側、腕の内側にある浅いくぼみ。
厨芥,ちゅうかい,台所から出る野菜のくずや食べ物の残りなどのごみ。
中海,ちゅうかい,四方を陸地で囲まれている海。内海(ないかい)。なかうみ。
鋳塊,ちゅうかい,溶かした金属または合金を鋳型に流し込んで固めたもの。
中外,ちゅうがい,うちとそと。内部と外部。また、国内と国外。内外。
虫害,ちゅうがい,農作物や樹木などが害虫によって受ける損害。
中学,ちゅうがく,小学校を卒業した者に、中等普通教育を施す3年制の義務教育の学校。中学。
中辛,ちゅうから,七味唐辛子などの辛さの度合いが中程度のもの。また、塩鮭の塩分が中程度のものにもいう。
昼間,ちゅうかん,昼のあいだ。日中。ひるま。
中期,ちゅうき,中間の時期。一定期間を3区分したときの2番目の期間。
中機,ちゅうき,仏語。仏の教えを理解・実行する機根が中くらいのこと。中機。
中気,ちゅうき,１ 脳卒中の発作の後遺症として主に半身不随となる状態。ちゅうぶ。２ 冬至から次の冬至までを12等分した各区分点。二十四節気の偶数番目のもので、冬至・大寒・雨水・春分・穀雨・小満・夏至・大暑・処暑・秋分・霜降・小雪がこれにあたる。
駐機,ちゅうき,飛行機などをとめておくこと。
忠義,ちゅうぎ,主君や国家に対し真心を尽くして仕えること。また、そのさま。
中菊,ちゅうぎく,キクの園芸品種。花が大輪より小さい。江戸で流行したので、江戸菊ともいう。
虫魚,ちゅうぎょ,虫と魚。
中共,ちゅうきょう,中国の政党。1921年、李大釗(りたいしょう)・陳独秀らが上海で結成。中国国民党との提携・分裂を経て、1931年、毛沢東の指導の下で江西省瑞金に中華ソビエト共和国を建設したが、国民党の圧迫をうけ陝西(せんせい)省延安に根拠地を移動。1937年、再び国民党と合作して抗日統一戦線を形成。第二次大戦と内戦を経て、1949年10月、中華人民共和国を建国。
中京,ちゅうきょう,名古屋市の異称。
中限,ちゅうぎり,限月(げんげつ)を立てて行う先物(さきもの)取引で、三限月制の場合に受渡期限が売買約定した翌月のもの。中物(なかもの)。
忠勤,ちゅうきん,忠義を尽くして勤め仕えること。忠実に勤めること。
駐禁,ちゅうきん,自動車などをその場所にとめてはならないこと。
中宮,ちゅうぐう,１ 禁中・内裏のこと。２ 皇后の御所。転じて皇后の別称。３ 皇后・皇太后・太皇太后の三后のこと。４ 一つの神社で複数の社があるとき、中ほどの位置に建てられた社。
忠君,ちゅうくん,主君に忠義を尽くすこと。
中軍,ちゅうぐん,左右または前後の部隊の中央に位置する部隊。多くは大将の率いる部隊。中堅。
中啓,ちゅうけい,扇の一種。親骨の中ほどから外側へ反らし、畳んでも上半分が半開になるように作られたもの。
仲兄,ちゅうけい,上から2番目の兄。次兄。
中元,ちゅうげん,１ 三元の一。陰暦7月15日の称。もと中国の道教から出た節日(せちにち)で、日本に伝来して仏家の盂蘭盆会(うらぼんえ)と混同され、この日は仏に物を供え冥福を祈る。２ 1の時期に、世話になった人などに品物を贈ること。また、その物。
中原,ちゅうげん,１ 野原の中央。２ 辺境に対して、天下中央の地。また、天下。３ 政権を争う場。また、競争の場。
中言,ちゅうげん,１ 他人が話している途中に口をはさむこと。また、話の途中でさしはさむ、別の話。２ 二人の間に立って、一方のことを他方に悪くいうこと。なかぐち。
忠言,ちゅうげん,まごころからいさめる言葉。忠告の言葉。
中興,ちゅうこう,いったん衰えた物事や状態を、再び盛んにすること。
中耕,ちゅうこう,農作物の生育中に、その周囲の表土を浅く耕すこと。土壌の通気性などをよくし、作物の生育を促進させるために行う。
中高,ちゅうこう,中学校と高等学校。
忠孝,ちゅうこう,忠と孝。忠義と孝行。
鋳鋼,ちゅうこう,鋳造に用いられる、炭素含有量1パーセント以下の鋼。鍛造では作りにくい複雑な形で、鋳鉄の鋳物(いもの)では強度が不足する場合に用いられる。鋼鋳物(はがねいもの)。
中国,ちゅうごく,１ 国の中央の部分。天子の都のある地方。２ 諸国の中央の意で、自国を誇っていう語。３ 山陽道と山陰道を合わせた称。４ アジア東部の大半を占める国の通称。前16世紀ごろから前11世紀ごろにかけて、黄河流域に殷(いん)王朝が起こり、以後、周・秦・漢・三国・南北朝・隋・唐・宋・元・明・清などの時代を経て、1912年共和制の中華民国が成立、1949年中華人民共和国となる。
忠魂,ちゅうこん,１ ひたすら忠義を尽くす精神。２ 忠義のために死んだ人のたましい。忠魂。
柱根,ちゅうこん,１ 建築物で、柱の最下部。２ 植物の支柱根のこと。
中佐,ちゅうさ,軍人の階級の一。佐官の第二位で、大佐の下、少佐の上。
肘材,ちゅうざい,西洋型の船舶で、交わる二つの材料を固定する、ひじ形の構材。ブラケット。
中棹,ちゅうざお,三味線の種類の一。棹の太さによって3種に分けたうちの中間のもの。胴の大きさ、弦の太さ、音量なども中程度。清元節・常磐津(ときわず)節・地歌などに用いる。
中鷺,ちゅうさぎ,サギ科の鳥。全長69センチくらいで、全身白色。足指は黒い。アジア・アフリカ・オーストラリアに分布。日本では夏鳥。
中産,ちゅうさん,程度が中くらいの財産。また、それを所有している人。
中山,ちゅうざん,琉球王国の異称。中国側からの呼称。小国家の中山が北山・南山を滅ぼし統一王朝を樹立したことからの名。
中指,ちゅうし,なかゆび。
忠士,ちゅうし,主君や国家に忠義を尽くす人。
胄子,ちゅうし,天子から卿大夫(けいたいふ)に至るまでの、あととりの子。転じて、卿大夫の子弟。学生。
中耳,ちゅうじ,外耳と内耳との間の部分。鼓室・耳管からなり、空気で満たされている。鼓室には耳小骨があって鼓膜の振動を内耳に伝え、耳管は咽頭(いんとう)に通じる。
中食,ちゅうじき,1日2食の習慣のとき、朝食と夕食の間に軽くとる食事。後には昼の食事。
肘射,ちゅうしゃ,ビームライフル専用の射撃姿勢。規定の椅子に腰かけ、両ひじをテーブル（射台）につけて構える。
中酒,ちゅうしゅ,１ 酒を飲みすぎて体調・気分がすぐれないこと。２ 食事をしながら飲む酒。また、茶の湯の会席で出す酒。
中寿,ちゅうじゅ,長寿の段階を上中下に分けた中位の年齢。80歳とも100歳ともいう。
中綬,ちゅうじゅ,大綬と小綬との中間の綬。首から提げるためのリボンで、旭日中綬章・瑞宝中綬章などの勲章を身につけるのに用いる。
中州,ちゅうしゅう,１ 世界の中央に位置する国。２ 日本の中央にある地。
中秋,ちゅうしゅう,陰暦8月15日。
仲秋,ちゅうしゅう,陰暦8月の異称。
仲春,ちゅうしゅん,陰暦2月の異称。
中旬,ちゅうじゅん,月の11日から20日までの10日間。中澣(ちゅうかん)。
中暑,ちゅうしょ,暑気あたり。
中称,ちゅうしょう,文法で、指示代名詞のうち、話し手よりも聞き手のほうに近い事物・場所・方向を示すもの。口語の「それ」「そこ」「そちら」、文語の「そ」「そち」「そなた」など。
仲商,ちゅうしょう,陰暦8月の異称。仲秋。
中将,ちゅうじょう,軍人の階級の一。将官の第二位で、大将の下、少将の上。
中情,ちゅうじょう,心のうち。心中。内心。
柱状,ちゅうじょう,柱に似た形。
中白,ちゅうじろ,１ 玄米を半ば白い程度に搗(つ)いた米。ちゅうはく。２ 白味噌と赤味噌との中間の薄い茶色をした味噌。３ 白砂糖と赤砂糖との中間の薄い褐色をした砂糖。
忠信,ちゅうしん,忠と信。まごころをこめ、うそいつわりのないこと。
衷心,ちゅうしん,心の中。心の底。衷情。
中腎,ちゅうじん,脊椎動物の個体発生の過程で前腎に次いで現れる排泄器官。魚類・両生類では腎臓として働き、爬虫(はちゅう)類・鳥類・哺乳類では退化する。ウォルフ体。原腎。
中陣,ちゅうじん,社寺で、内陣と外陣(げじん)との間にある間(ま)。
宙水,ちゅうすい,地下水面より上に局部的に存在する地下水。透水層の中に小範囲に不透水層がある場合に生じる。
中世,ちゅうせい,歴史の時代区分の一。古代と近世との間。主として封建社会の時代。
中勢,ちゅうせい,相場の大勢(たいせい)と目先に対し、その中間的な動き。また、その見通し。
中正,ちゅうせい,かたよらず、公正であること。また、そのさま。中庸(ちゅうよう)。
沖積,ちゅうせき,土砂などが流水に運ばれて河口や河岸に堆積(たいせき)すること。
柱石,ちゅうせき,１ 柱といしずえ。転じて、柱ともいしずえとも頼む人。特に国家・団体などを支える中心人物。２ カルシウム・ナトリウム・アルミニウムなどを含む珪酸塩(けいさんえん)鉱物。透明でガラス光沢がある。柱状結晶で、ふつうは塊状または粒状。柱石。
忠節,ちゅうせつ,主君への忠義をかたく守ろうとする気持ち。
柱礎,ちゅうそ,１ はしらと、いしずえ。また、柱の土台に置く石。２ 物事の基本・根幹となるもの。
中卒,ちゅうそつ,中学校を卒業していること。また、その人。
中尊,ちゅうぞん,左右に脇立(わきだち)を従えて、中央に安置される仏像。阿弥陀三尊の阿弥陀仏、五仏の大日如来、五大明王の不動明王など。中台尊。
中隊,ちゅうたい,軍隊の編制上の単位。ふつう3ないし4小隊からなり、2ないし4中隊で大隊となる。「―長」
柱体,ちゅうたい,平行な二つの平面と柱面とで囲まれた立体。角柱・円柱など。
紐帯,ちゅうたい,１ ひもと、おび。転じて、二つのものをかたく結びつけるもの。２ 血縁・地縁・利害関係など、社会を形づくる結びつき。
中大,ちゅうだい,東京都八王子市に本部がある私立大学。明治18年（1885）設立の英吉利(イギリス)法律学校に始まり、東京法学院、東京法学院大学を経て、大正9年（1920）旧制の中央大学となり、昭和24年（1949）新制大学に移行。
中棚,ちゅうだな,中段の棚。また、押し入れ内部にしつらえた棚。
中段,ちゅうだん,１ なかほどの段。階段などのなかほど。２ なかほどの段階。いくつかある段階のなかほど。３ 剣道や槍術などで、上段と下段との中間の構え方。正眼。４ 陰暦の暦(こよみ)で、なかの段に書き入れてある十二直(じゅうにちょく)のこと。これを毎日の干支(えと)の下に配当して、その日の吉凶を定めた。５ 書院造りで、上段の間(ま)より一段低く、下段の間より一段高くつくった所。中段の間。
中腸,ちゅうちょう,１ はらのなか。心のうち。心中。２ 発生学的に内胚葉(ないはいよう)起源の消化管。前方は前腸を経て口に、後方は後腸を経て肛門に連なる。脊椎動物では小腸へ分化する。昆虫では胃にあたる。主腸。
注腸,ちゅうちょう,薬液・滋養液・造影剤などを肛門から腸内に注入すること。
中直,ちゅうちょく,野球で、中堅手が捕球したライナー。センターライナー。
忠貞,ちゅうてい,忠義と貞節。よく仕え、節操を守ること。
鋳鉄,ちゅうてつ,炭素を2.0～4.5パーセント程度ふくむ鋳物用の鉄。機械加工が容易であるが、衝撃力に弱い。普通鋳鉄・高級鋳鉄・特殊鋳鉄・可鍛鋳鉄などに分類される。いてつ。
中天,ちゅうてん,１ 天のまんなか。天の中心。天心。２ なかぞら。中空。空中。
中点,ちゅうてん,線分や弧を二等分する点。二等分点。
中殿,ちゅうでん,１ 中央にある宮殿・社殿。２ 神社で、本殿と拝殿の中間にある社殿。
中東,ちゅうとう,ヨーロッパからみて、極東と近東の間の地域をさしていう呼称。通例、アフガニスタン・イラン・イラクおよびアラビア半島諸国をさすが、中近東と同義（リビア以東の東北アフリカを含める）に用いられることも多い。
中等,ちゅうとう,上等と下等との間。また、高等と初等との間。中くらいの程度。
中頭,ちゅうとう,人間の頭を真上から見た形が、長頭と短頭の中間の形のもの。
仲冬,ちゅうとう,陰暦11月の異称。
柱棟,ちゅうとう,１ 柱とむな木。２ 一国・一家などを支える重要な人物。大黒柱。柱石。
柱頭,ちゅうとう,１ 柱の最上部。西洋古典建築では独特の刳形(くりがた)と彫刻とがある。２ 雌しべの先端部。粘液を分泌して花粉を受ける。
中堂,ちゅうどう,本尊を安置する堂。特に、比叡山延暦寺の根本中堂。
中胴,ちゅうどう,１ 弓道の胴造り（矢を射る前の姿勢づくり）で、上体が揺らがず正しく立っている状態。２ 飛行機やシールド（掘進機）など筒状の胴体をもつ機械類の、中ほどの部分。
中日,ちゅうにち,１ ある期間のまんなかにあたる日。なかび。２ 春・秋の彼岸7日間の、まんなかの日。春分・秋分の日。彼岸の中日。３ 中国と日本。また、中国語と日本語。
駐日,ちゅうにち,派遣されて日本に駐在すること。
中濃,ちゅうのう,岐阜県中南部の地域の称。可児(かに)市・関市などがある。
中脳,ちゅうのう,脊椎動物の脳の一部。間脳の後方、小脳・橋(きょう)の上方にある。中脳蓋(がい)と大脳脚とに分かれ、間を中脳水道が通る。中脳蓋は上下二対の隆起をなすので四丘体(しきゅうたい)ともよばれ、上丘は視覚に、下丘は聴覚に関係。
中農,ちゅうのう,中規模の農業を営む家。
中乗,ちゅうのり,謡曲のリズムの型の一。2音節に1拍をあてるもので、切れのよい躍動的な効果をもつ。修羅物・鬼畜物などで戦闘や苦患(くげん)のさまをあらわす場面などに用いる。修羅のり。
中波,ちゅうは,波長が100～1000メートル、周波数300～3000キロヘルツの電波。ラジオ放送や近距離の海上通信に使用。ヘクトメートル波。MF（medium frequency）。
虫媒,ちゅうばい,植物の花粉を昆虫が運び、受粉を媒介すること。進化上、風媒より新しいとされる。
中幅,ちゅうはば,１ 中くらいの幅。２ 布地の幅で、大幅と小幅の中間、45センチほどの幅の織物。３ 中幅の布地で仕立てた帯。広幅と細帯の中間の幅。女性用。
中判,ちゅうばん,１ 紙などの判の中くらいのもの。２ 辻番付の中くらいのもの。
中皮,ちゅうひ,胸膜・心膜（心外膜）・腹膜などの表面を覆う薄い細胞層。
中飛,ちゅうひ,野球で、中堅手が処理した飛球。センターフライ。
中火,ちゅうび,中くらいの火力。強火と弱火との間の、中程度の火加減。
中苗,ちゅうびょう,葉の数が4、5枚の稲の苗。稚苗(ちびょう)とともに機械植えにする。
中瓶,ちゅうびん,いくつか規格があるうちでの、中くらいの大きさの瓶。ビール瓶では、容量500ミリリットルのものをいう。
中伏,ちゅうふく,三伏の一。夏至(げし)のあと四度目の庚(かのえ)の日。
中腹,ちゅうふく,山の、頂上と麓とのまんなかあたり。山腹。
駐兵,ちゅうへい,兵を一定の場所にとどめておくこと。また、その兵。
中米,ちゅうべい,中央アメリカ。
忠僕,ちゅうぼく,忠実なしもべ。
中細,ちゅうぼそ,中くらいの太さであること。また、そのもの。
稠密,ちゅうみつ,一つのところに多く集まっていること。こみあっていること。また、そのさま。
柱面,ちゅうめん,ある平面上の一つの曲線に沿って、この平面に垂直な直線が一定方向を保ちながら運動するときにできる曲面。柱体の側面にあたる曲面。
中物,ちゅうもの,１ 形や質が中等のもの。２ 高野紙(こうやがみ)の異称。
中門,ちゅうもん,１ 仏教寺院で、南大門の次にある門。回廊の前面中央に設けられる。２ 寝殿造りで、中門廊の途中に設けられた門。３ 書院造りで、前面の広縁の一部が鉤(かぎ)形に突き出した部分。寝殿造りの中門廊の名残。４ 茶庭の内外の露地の境にある門。中潜(なかくぐ)り。
中夜,ちゅうや,１ よなか。夜半。２ 六時の一。亥(い)の刻から丑(うし)の刻まで。現在の午後10時ころから午前2時ころ。半夜。３ 冬至の異称。
中油,ちゅうゆ,コールタールを蒸留するとき、セ氏170～230度で得られる留分。ナフタリンやフェノール・クレゾールなどが含まれている。
忠勇,ちゅうゆう,忠義心があつく勇気のあるさま。
仲陽,ちゅうよう,陰暦2月の異称。仲春。
籌略,ちゅうりゃく,はかりごと。謀略。
柱梁,ちゅうりょう,１ 柱とうつばり。２ 柱やうつばりのように物事のささえとして頼りになるもの。また、頼りになる人。大黒柱。
忠霊,ちゅうれい,忠義のために死んだ人の霊。英霊。
柱聯,ちゅうれん,詩文などを書き、柱にかける聯。柱掛け。柱隠し。
注連,ちゅうれん,しめ飾り。しめなわ。しめ。
虫蝋,ちゅうろう,イボタノキに寄生するイボタロウムシの幼虫が分泌した蝋を、加熱溶解し、冷水中で凝固させたもの。ろうそくの原料や、生糸織物や家具・革製品のつや出し、止血薬などに使用。
中肋,ちゅうろく,葉の中央を縦に通っている太い葉脈。主脈。
地輿,ちよ,大地。坤輿(こんよ)。
聴唖,ちょうあ,聴覚や精神機能の異常はないが、ほとんど話すことのできない状態。
懲悪,ちょうあく,悪をこらしめること。
蝶足,ちょうあし,膳(ぜん)などの足の末端がチョウが羽を広げたような形になっているもの。
弔衣,ちょうい,葬儀のときに着る衣服。
朝威,ちょうい,朝廷の威光。朝廷の権威。
潮位,ちょうい,一定の基準面から測定し、波・うねりなど一時的な海面の昇降を除いた海面の高さ。潮汐(ちょうせき)によって変化する。潮高(ちょうこう)。
腸胃,ちょうい,１ 腸と胃。胃腸。２ 重要な場所。肝要の地。
長囲,ちょうい,１ 長い間取り囲むこと。２ 長く続いている囲い。
超域,ちょういき,既存の領域を超えること。特に、大学などで、専門分野の枠を超えて独創的な教育環境を新たに構築することをいう。
鳥雲,ちょううん,１ 小鳥が群がり飛び、遠くから見ると雲のように見えること。２ 鳥や雲の動きのように、機に臨んで集合離散が自在にできるようにした陣立て。鳥雲の備え。鳥雲の陣。
町営,ちょうえい,町が経営していること。また、その施設など。
腸液,ちょうえき,腸腺や腸粘膜から分泌されるほぼ透明な液。アルカリ性で、エレプシン・マルターゼなどの消化酵素を含み、消化吸収を助け、粘膜を保護する。
腸炎,ちょうえん,腸粘膜の炎症。腹痛・下痢がみられ発熱を伴うこともある。原因は細菌感染または細菌性毒素による場合と、食事の不摂生による場合とがある。腸カタル。
長円,ちょうえん,二つの定点からの距離の和が一定な点の軌跡。二定点を楕円の焦点という。長円。
朝恩,ちょうおん,朝廷の恩。天子の恩。
潮音,ちょうおん,１ 海の波の音。潮声。海潮音。２ 仏・菩薩(ぼさつ)の広大な慈悲を大海の波音にたとえていう語。海潮音。
聴音,ちょうおん,１ 耳または機械で、音を聞きとること。２ 音楽教育において、耳で聞いた旋律や和音を、楽譜に書き記すこと。
弔歌,ちょうか,死者をとむらう歌。挽歌(ばんか)。
弔花,ちょうか,葬式などで、死者をとむらうためにおくる生花や花輪。
彫花,ちょうか,陶磁器に施された彫刻文様。また、その技法。
町家,ちょうか,１ 町の中にある家。まちや。２ 町人の家。商人の家。商家。
長夏,ちょうか,１ 夏の、日の長いころ。夏のさかり。２ 陰暦6月の異称。
長歌,ちょうか,地歌の一種で、組歌の次に創始された古典的な三味線歌曲。小編歌曲を組み合わせた組歌に対し、一つのまとまった内容の歌詞をもつ歌曲。元禄（1688～1704）ごろに上方に現れた。長歌物。上方長歌。
頂花,ちょうか,茎の先端につく花。
頂芽,ちょうが,茎や枝の最上端に出る芽。⇔腋芽(えきが)。
朝会,ちょうかい,学校や会社などで、始業前に全員が集まってあいさつ・連絡などを行う朝の行事。朝会。
潮解,ちょうかい,結晶が空気中の水分を吸収して溶けること。食塩中の塩化マグネシウムはこの性質が著しい。
町会,ちょうかい,１ 町内の住民で組織された会。町内会。２ 町議会の旧称。昭和22年（1947）地方自治法により改称。
帳外,ちょうがい,１ とばりの外。幕の外。２ 帳面に記入してないこと。３ 江戸時代、村を出奔し、または追放されたため、宗門人別帳を除籍となり、無宿者になること。また、その人。帳外(ちょうがい)。
蝶貝,ちょうがい,シロチョウガイの別名。
鳥害,ちょうがい,ハトやカラス、ムクドリなどの群れによる被害。農作物・水産物を荒らすほか、都市部では糞の悪臭や鳴き声なども問題となる。
頂角,ちょうかく,三角形で、底辺に対する角。二等辺三角形では等辺に挟まれた角。
蝶形,ちょうがた,１ 蝶が翅(はね)を開いた形。２ 祝宴のときに用いる銚子(ちょうし)などにつける飾り。白紙をチョウの形に折って、紅白の水引をかけたもの。チョウは酒の毒を消すということから用いられる。蝶形。
腸管,ちょうかん,摂取した食物を消化し、栄養を吸収する管。哺乳類では口腔・咽頭(いんとう)・食道・胃・小腸・大腸に区別される。腸管。
腸癌,ちょうがん,腸にできる癌。主に直腸・結腸に発生する。
弔旗,ちょうき,弔意を表すために掲げる国旗。旗竿の球を黒布で包み、球と旗竿との間に細長い黒布をつけたり半旗にしたりしたもの。
朝紀,ちょうき,朝廷の紀律。朝綱。
聴器,ちょうき,音波の刺激を感受する器官。脊椎動物の耳、昆虫の鼓膜器など。聴覚器。
朝儀,ちょうぎ,朝廷が行う儀式。公の儀式。
朝議,ちょうぎ,朝廷での評議。
町議,ちょうぎ,町議会を組織する議員。町の住民から直接選挙される。任期は4年。町会議員。
長球,ちょうきゅう,楕円(だえん)の長軸を中心に回転して得られる回転楕円体。
釣魚,ちょうぎょ,魚を釣ること。魚釣り。また、魚釣りの対象となる魚。釣り魚。
彫金,ちょうきん,鏨(たがね)を用いて金属に彫刻すること。また、その技法。
朝菌,ちょうきん,朝、生えて夜には枯れるという菌(きのこ)。短命であることのたとえ。
朝覲,ちょうきん,１ 諸侯または属国の王などが、参内して君主に拝謁すること。２ 年頭に、天皇が上皇または皇太后の御所に行幸すること。また、その儀式。践祚(せんそ)・即位・元服の後にも臨時に行われる。
超勤,ちょうきん,決められた勤務時間をこえて勤務すること。
長吟,ちょうぎん,声を長くひいて吟ずること。また、続けて吟ずること。
長銀,ちょうぎん,長期信用銀行の一。金融債を発行して資金を調達し、企業に設備資金・長期運転資金などの長期資金を貸し付けることを主な業務とした。昭和27年（1952）設立。一時国有化を経て現在は新生銀行。
長句,ちょうく,１ 字数の多い句。特に、漢詩の七言の句のこと。五言の句に対していう。２ 連歌・連句で、短歌の上(かみ)の句にあたる五・七・五の句。
長躯,ちょうく,背の高いこと。長身。
釣具,ちょうぐ,魚釣りに用いる道具。つりぐ。
寵遇,ちょうぐう,目をかけて特別に扱うこと。また、その待遇。
超群,ちょうぐん,群を抜いてすぐれていること。
長兄,ちょうけい,いちばん年上の兄。
長径,ちょうけい,楕円の直交する二つの軸のうち、長いほうの軸。長径。⇔短軸。
長計,ちょうけい,遠い将来のことまで考えて立てる計画。先の長い計画。
長欠,ちょうけつ,長い期間にわたり、学校・勤務先を休むこと。
朝憲,ちょうけん,朝廷で定めたおきて。また、国を治める根本の法規。憲法。国憲。
朝権,ちょうけん,朝廷の権力。朝廷の権威。
朝見,ちょうけん,１ 臣下が朝廷に参内(さんだい)して天子に拝謁すること。２ 天皇・皇后・太皇太后・皇太后に拝謁すること。
長剣,ちょうけん,１ 長いつるぎ。２ 時計の長針。
長絹,ちょうけん,１ 長尺に織り出した絹布。固く張りがある上質のもの。２ 1で仕立てた水干・直垂(ひたたれ)・狩衣(かりぎぬ)など。総(ふさ)の菊綴(きくとじ)を縫い目につける。のちには生絹(すずし)・紗(しゃ)などでも作られ、公家・武家の元服前の童児が用いた。３ 能装束の一。広袖の直垂形式の上着で、絽(ろ)の生地に金糸や色糸で模様を織り出す。舞を舞う女役が用いる。
長呼,ちょうこ,発音しやすいように、音節に母音を添えて長音化して発音すること。例えば、「しか（詩歌）」を「しいか」というなど。
