id,idiom,reading,meaning
霞草,かすみそう,１ ナデシコ科の多年草。高さ約50センチ。葉は線形。細かく分かれた枝の先に白い小花をつけ、霞がかかったように見える。コーカサス原産。切り花にする。むれなでしこ。２ ホトケノザの別名。
霞堤,かすみてい,河川に沿って堤防をところどころ切断し、上流側の端を外側に延長して重複させたもの。洪水時にはそこから遊水池に導き、本流の水位を低下させる。
数物,かずもの,１ 数の多い物。特に大量に作られる粗悪品。２ 数量に限りのある品物。３ 一定の数で、ひとそろいになっているもの。
葛石,かずらいし,社寺・宮殿などの基壇の上端の縁にある、縁石(へりいし)を兼ねる長方形の石。
化性,かせい,昆虫が1年間に世代を何回か繰り返す性質。その世代数によって、一化性・二化性・多化性のようにいう。
化成,かせい,１ 形を変えて他のものになること。２ 化合して別の物質になること。３ 育てて、成長を遂げさせること。４ 徳に感化されてよいほうに改めること。
仮性,かせい,病因は異なるが、症状が真性のものに類似していること。
家世,かせい,代々続いてきた家柄。また、その家の代々の人。
家勢,かせい,家の勢力。家の羽振り。家運。
家政,かせい,一家の暮らしをうまくまとめていくこと。また、その方法。
歌聖,かせい,非常にすぐれた歌人。うたのひじり。特に、柿本人麻呂・山部赤人をいう。
歌声,かせい,うたう声。うたごえ。
火勢,かせい,火の燃える勢い。
火星,かせい,太陽系の4番目の惑星。地球のすぐ外側に軌道をもつ赤い星で、最大の明るさはマイナス3.0等。太陽からの平均距離2億2790万キロ、すなわち1.5237天文単位、公転周期1.8809年。780日ごとに地球と近づく。自転周期は1.0260日。赤道半径は3397キロ、質量は地球の0.107倍。昼夜・四季があるが、大気は希薄で気温は低い。極地に白い極冠をもち、冬季に大きく広がる。多数のクレーター・大峡谷などもあり、2個の衛星をもつ。熒惑(けいわく)。ほのおぼし。マルス。マース。
苛性,かせい,動植物の組織などに対して強い腐食性があること。
苛政,かせい,厳しすぎる政治。また、そういう政治のやり方。酷政。
苛税,かぜい,重すぎる税金。酷税。
課税,かぜい,租税を義務者に割り当てること。また、義務者に割り当てられる租税・税金。
化石,かせき,１ 地質時代の生物の遺骸が地層中に保存されたもの。巣穴・足跡などの生痕(せいこん)も含まれる。埋没している間に石化して固くなったものも多い。２ 消滅するはずの古いものが、そのまま残っていること。また、そのもの。３ 石になること。石のようになって動かないこと。
風草,かぜくさ,イネ科の多年草。野原・路傍に群生し、高さ40～50センチ。葉は細長く、8～10月、まばらな穂を円錐状につける。うらはぐさ。かぜしりぐさ。風知草(ふうちそう)。
仮設,かせつ,１ 必要に応じて仮に設けること。２ 現実とは別に、頭の中で考えること。また、その内容。３ 論理学などで、ある命題を導き出す推論の出発点におかれる前提条件。仮設。
佳節,かせつ,めでたい日。祝日。
嘉節,かせつ,めでたい日。祝日。
架設,かせつ,橋や電線などを一方から他方へかけ渡すこと。
化繊,かせん,石油・石炭などから化学的な合成や加工によって作られる繊維。無機繊維・再生繊維・半合成繊維・合成繊維など。化繊。人造繊維。
加線,かせん,音楽の五線譜表で、五線だけでは足りないときに、その上または下に引く短い横線。
寡占,かせん,少数の供給者が市場を支配している状態。買い手が少数の場合を買い手寡占とよび、これと区別して特に売り手寡占ともよぶ。
架線,かせん,１ 送電線や電話線などを架け渡すこと。また、その線。２ 電車に電力を供給するため、軌道上方に架け渡される電線。がせん。
歌仙,かせん,１ すぐれた歌人。「歌聖」に次ぐ人ともいう。六歌仙や三十六歌仙が有名。２ 連歌・俳諧の形式の一つで、長句と短句を交互に36句続けたもの。2枚の懐紙の第1紙の表に6句、裏に12句、第2紙の表に12句、裏に6句を書きつけた。和歌の三十六歌仙にちなんだ名称で、蕉風(しょうふう)確立以後、連句形式の主流となる。
火戦,かせん,小銃・機関銃・大砲などの火器による射撃戦。
火箭,かせん,１ 昔の戦いで火をつけて射た矢。敵の施設や物資に火をつける目的で用いたもの。火矢(ひや)。２ 艦船が信号に用いる火具。
火線,かせん,直接に敵と砲火を交える戦闘の最前線。
火船,かせん,１ 昔、敵船を焼き打ちにするため、わらや薪などを積んで火をつけ、風上から流した船やいかだ。２ 汽船、特に外車船のこと。幕末・明治に使われた語。
花氈,かせん,美しい紋様入りの毛氈(もうせん)。氈(おりかも)。
華氈,かせん,美しい紋様入りの毛氈(もうせん)。氈(おりかも)。
華箋,かせん,先方から来た手紙の敬称。
可塑,かそ,思うように物の形をつくれること。塑造できること。
家祖,かそ,その家の祖先。
課租,かそ,租税を割り当てること。課税。
加須,かぞ,埼玉県北東部の市。鯉幟(こいのぼり)や柔道着・剣道具を特産。不動尊を祭る総願寺がある。もと、加増と書いた。平成22年（2010）に騎西町・北川辺町・大利根町と合併。
下層,かそう,１ 幾重にも重なってできているものの下の部分。２ 社会的地位や生活水準が低い階層。
仮相,かそう,実在しないものや形。仮の姿。仮象(かしょう)。
仮葬,かそう,旅先・駐在先などで死去の際、現地で行う簡単な葬式。
仮装,かそう,１ 仮に他のものの姿をすること。それらしく見せかけること。２ 仮に装備して別のものにすること。３ その出来事が事実あったかのように見せかけること。
家相,かそう,家の位置・方角・構造などから、その家に住む人の吉凶を判断する方法。中国伝来の陰陽五行(おんようごぎょう)説に基づく俗信。
仮像,かぞう,鉱物が本来の結晶形を示さず、外形を変えずに、成分が置換して新しい鉱物になったもの。
加増,かぞう,加わってふえること。また、加えふやすこと。特に、禄高や領地などについていう。
家蔵,かぞう,家のものとして所有していること。また、その物。
架蔵,かぞう,書物などを棚に所蔵すること。
仮足,かそく,アメーバなどの原生動物、また血液中の白血球などにみられる、原形質体から形成される一時的突起。伸縮し、運動や食物摂取の働きをする。虚足。根足。
加太,かだ,和歌山市北西部の地名。紀淡海峡に面し、古くは畿内から淡路・四国・山陽道への重要な港。
片足,かたあし,１ 片方の足。２ 一組の履物の片一方。
下腿,かたい,ひざから足首までの部分。
歌体,かたい,１ 句数・字数などからみた和歌の形式。短歌・長歌・旋頭歌(せどうか)・片歌(かたうた)などの類。２ 和歌の姿や風体。
過怠,かたい,１ 過失。あやまち。てぬかり。科怠。２ 中世武家の法で、過失行為に対する刑罰。金品を課したり、労役に服させたりした。３ あやまちや失敗に対して償いをさせること。また、その償い。うめあわせ。
仮題,かだい,仮につけた題名。
架台,かだい,１ 化学実験で、レトルトを支える台。２ 高所の作業のため、足場として作られる台。３ 橋や鉄道などを支える構造物。
歌題,かだい,和歌の題。兼題・席題などがある。
花台,かだい,１ 花瓶をのせる台。２ 花のように美しい楼閣。はなのうてな。
香大,かだい,香川県高松市に本部のある国立大学法人。高松高等商業学校・香川師範学校・香川青年師範学校を統合し、昭和24年（1949）新制大学として発足。同30年香川県立農科大学を合併。平成15年（2003）香川医科大学を統合し医学部とする。同16年国立大学法人となる。
鹿大,かだい,鹿児島市にある国立大学法人。第七高等学校・鹿児島師範学校・鹿児島青年師範学校・鹿児島高等農林学校・鹿児島水産専門学校などを統合し、昭和24年（1949）新制大学として発足。同30年、鹿児島県立大学を合併。平成16年（2004）国立大学法人となる。
肩息,かたいき,絶え絶えな息づかい。ひどく苦しそうな息。
片息,かたいき,絶え絶えな息づかい。ひどく苦しそうな息。
型板,かたいた,１ 曲線や紋様の形に作った板。これを使って木や石の材を造形する。また、製図にも用いる。２ 模様を彫刻した、薄い亜鉛・銅板などの板。捺染(なっせん)に用いる。
形板,かたいた,１ 曲線や紋様の形に作った板。これを使って木や石の材を造形する。また、製図にも用いる。２ 模様を彫刻した、薄い亜鉛・銅板などの板。捺染(なっせん)に用いる。
片糸,かたいと,2本の糸をより合わせて1本にするときの、その片方の糸。多く片思い、弱い、はかないの意をこめて使われる。片緒。
片腕,かたうで,１ 片方の腕。隻腕(せきわん)。２ 最も信頼のできる助勢者。腹心。
方人,かたうど,１ 歌合わせや競争などで、二組に分けられた一方の人。かたうど。２ 味方。仲間。かとうど。
片靨,かたえくぼ,片方のほおにだけできるえくぼ。
片岡,かたおか,一方が切り立ち、他方がなだらかになっている丘。また、一つだけの孤立した丘。
片親,かたおや,１ 両親のうちのどちらか一方。２ 両親のうち一方がいないこと。また、その残っている親。
片鉤,かたかぎ,ひもの結び目の片方だけ輪にして結ぶこと。
方方,かたがた,１ 「人々」の敬称。かたたち。２ あちこちの貴人の部屋。３ いろいろの方角・場所。また、いろいろの方面の事柄。あちらこちら。ほうぼう。あれこれ。４ あなたがた。みなさん。５ あなた。６ いろいろなことをするさま。あれこれ。さまざま。なにやかや。７ いろいろの所へ向かうさま。あちこち。ほうぼう。８ いろいろのことを考え合わせるさま。いずれにしても。どっちみち。９ 二つ以上の事実、状態が併存することを表す。一方で。さらに。１０ 動作性の意をもった名詞に付いて、二つの動作を兼ねて行う意を表す。…のついでに。…がてら。…を兼ねて。１１ 物事を表す名詞に付いて、そのことがあれやこれやとあっての意を表す。
片鎌,かたかま,１ 鎌槍の、左右に突き出た枝の一方の刃。２ 穂先の片側にだけ枝のある鎌槍。
潟上,かたがみ,秋田県西部にある市。南に接する秋田市のベッドタウン化が進む。平成17年（2005）3月に昭和町、飯田川町、天王町が合併して成立。
型紙,かたがみ,１ 洋裁や手芸などで、布を裁つのに用いる形に合わせ、製図して切り取った紙。パターン。２ 小紋・型友禅・紅型(びんがた)などの型染めに使う模様を彫り抜いた紙。型付け紙。
形気,かたぎ,１ 身分・職業・年齢層・環境などを同じくする人たちの間にみられる、特有の気風・性格。２ 習わし。慣習。３ 容姿、または、性質・気だて。
形木,かたぎ,１ 物の形を彫った板。その模様を紙やきれに刷って染め付けるのに用いる。２ 木版印刷で、文字や絵などを彫りつけた木版。日本では主にヤマザクラ・ツゲなどの材を用いた。彫板(えりいた)。形木(かたぎ)。摺(す)り形木。３ 手本。規範。型。
堅木,かたぎ,１ クヌギ・ナラ・カシ・ケヤキなど、質の堅い木材。２ アカガシの別名。
容気,かたぎ,１ 身分・職業・年齢層・環境などを同じくする人たちの間にみられる、特有の気風・性格。２ 習わし。慣習。３ 容姿、または、性質・気だて。
片岸,かたぎし,１ 片方の岸。２ 一方が険しいがけになっている所。３ かたわらにある場所。ほとり。
片吟,かたぎん,１ 一人で詩歌・歌謡を口ずさむこと。２ 連歌・連句を一人で詠むこと。また、その作品。３ 謡曲の特定の聞かせどころを、囃子(はやし)を伴わずに一人で謡うこと。また、能の中で一人で謡うこと。４ 歌舞伎下座音楽で、下座唄を一人でうたうこと。主に「めりやす」を立唄(たてうた)の人がうたうこと。
仮託,かたく,他の物事を借りて言い表すこと。事寄せること。
花托,かたく,花柄(かへい)の先端で、花びら・雄しべ・雌しべ・萼(がく)などがつく部分。花床。
肩口,かたぐち,肩先のこと。
片栗,かたくり,１ ユリ科の多年草。山地の林に生え、高さ約15センチ。葉は楕円形で、表面に紫色の斑紋がある。早春、花茎の頂に紫色の花を下向きに1個つけ、花びらは6枚あり、先が反り返る。鱗茎(りんけい)は良質のでんぷんを含む。かたかご。２ カタクリの地下茎から作られる白色のでんぷん。料理や菓子材料などに用いる。現在、多くはジャガイモのでんぷんで代用。
片恋,かたこい,片思い。
形鋼,かたこう,一定の断面形状をもつように圧延して作った長い鋼材。断面形状により、山形鋼・I形鋼・T形鋼・H形鋼・溝形鋼などという。
片駒,かたこま,将棋で、棋力の上の者が、飛車または角行を落として対局すること。一枚落ち。
肩先,かたさき,肩の、腕と接する辺り。肩口(かたぐち)。
方様,かたさま,二人称の人代名詞。女性が男性に対して軽い尊敬・親愛の情を込めて呼ぶ語。近世、多く遊女が用いた。あなたさま。
型師,かたし,鋳型をつくる人。鋳型師。
堅地,かたじ,１ 漆塗りなどの下地を、堅くしっかり塗り上げること。また、そのもの。２ 織物の布目が堅く締まっているもの。３ きまじめなこと。物堅い気質。
堅肉,かたじし,堅くひきしまった肉づき。
片尻,かたじり,尻の片方。尻の一部。
形代,かたしろ,１ 祭りのとき、神霊の代わりとして置くもの。人形(ひとがた)。２ 陰陽師(おんようじ)・神主などが祓(はら)えや祈祷(きとう)のとき、人間の身代わりとした人形。多く紙製で、これに罪・けがれ・災いなどを移して祓えをし、川や海に流す。ひな人形も、もとはこの一種。３ 身代わり。
片白,かたしろ,１ 全体の中の一部分だけが白いこと。また、そのもの。２ 馬の前足のつめの一つだけが白いもの。二つとも白いものを一足白(いっそくじろ)という。
肩裾,かたすそ,着物の、帯で隠れる部分を白地のまま残し、肩と裾の部分にだけ模様をつけたもの。肩裾模様。
堅炭,かたずみ,カシ・ナラ・クリなどで作った、質が堅くて火力の強い木炭。
片瀬,かたせ,神奈川県藤沢市の地名。江の島の対岸にある。海水浴場、竜口寺がある。
片袖,かたそで,１ 片方の袖。２ 机のわきの、下までの引き出しが片側だけにあること。また、その机。３ 片方の面。一方の面。
堅田,かたた,滋賀県大津市の地名。琵琶湖南西岸にあり、湖中に浮御堂(うきみどう)を望む。近江(おうみ)八景の一「堅田の落雁(らくがん)」の地。
肩台,かただい,肩の形を整えるために入れる、綿やフェルト製の詰め物。肩綿。肩パッド。
片地,かたち,わずかの土地。少しばかりの土地。
片跛,かたちんば,１ 対であるべきものがそろっていないこと。また、そのさま。２ 片方の足が不自由なこと。また、そのさま。
下達,かたつ,上の人の考えや命令などを下の者に伝えること。
肩衝,かたつき,１ 肩の部分が角ばっている茶入れ。肩衝茶入れ。２ 肩の部分が角ばっている茶釜。肩衝茶釜。
片褄,かたづま,着物の片方のつま。
片手,かたて,１ 片方の手。隻手(せきしゅ)。２ 相対するものの一方。３ 一組みのものの片方。また、一方にだけあること。４ 「五〇」「五万」など、五のつく数を示す。５ 二つ以上のことを同時に行うこと。かたてま。
肩点,かたてん,和歌・連歌・俳諧などの右肩につける評点。→合点(がってん)3
片点,かたてん,漢文に返り点だけをつけること。また、その返り点。
片戸,かたど,１ 扉が1枚の開き戸。片とびら。２ 両開きの扉の片方の戸。
刀傷,かたなきず,刀で切られた傷。また、その傷痕。
刀疵,かたなきず,刀で切られた傷。また、その傷痕。
刀玉,かたなだま,田楽などで、数本の短刀を空中に投げ上げては手で受け取る曲技。また、その曲芸師。
刀銘,かたなめい,刀剣の銘で、左腰に刃を上にして差したとき、茎(なかご)の差表(さしおもて)側になる方に彫ったもの。
片荷,かたに,１ てんびん棒で前後に荷物を担ぐときの、片方の荷。２ トラックの荷台やコンテナなどの積み荷の重量が、前後または左右に偏っている状態。３ 物流において、往路または復路のどちらか一方にしか荷物を積まないこと。４ 責任の一端。心配事の一部。
潟沼,かたぬま,宮城県北西部、鳴子温泉の南にある沼。胡桃(くるみ)ヶ岳（標高461メートル）の南斜面にできたカルデラ湖。日本で最も酸性の強い湖で、魚類はまったく生息しない。面積0.15平方キロメートル。鳴子温泉源の一。
固根,かたね,もも・尻など、脂肪の多い部分に多くできるはれもの。化膿(かのう)して痛む。かたね。
交野,かたの,大阪府北東部の市。淀川支流の天野川の中流域にあり、住宅地。獅子窟寺がある。
片刃,かたは,１ 刃物で、刃先の断面の片側だけに刃がついていること。また、その刃物。２ 刀剣などで、鎬(しのぎ)を境に片側だけに刃がついていること。また、その刃物。３ 目的とする鉱物と他の鉱物とで一粒子を構成している鉱石。選鉱を経て目的の鉱物を取り出す。
片羽,かたは,１ 片方の翼。かたはね。２ 二つ揃っているはずのものの片方。
片肺,かたはい,１ 片方の肺。２ 双発の航空機のエンジンが片方しか動かないこと。
片袴,かたばかま,１ 両脚に分かれる袴の片方の脚。２ 山伏などが用いる短い袴。旅行用の下にはく短い袴とも。
肩箱,かたばこ,山伏が笈(おい)の上にのせる小箱。経文・仏具などを入れる。
片端,かたはし,１ 一方の端。２ ほんの一部分。一端。
片肌,かたはだ,左右いずれか一方の肩の辺りを現すこと。また、その肩の辺り。
片膚,かたはだ,左右いずれか一方の肩の辺りを現すこと。また、その肩の辺り。
片撥,かたばち,１ 太鼓などの打楽器で、一対のばちのうちの一方だけで打つこと。特に能楽や長唄の囃子(はやし)で、太鼓を右手のばちだけで打つこと。２ 三味線の奏法で、すくうことをしないで、ばちを打ちおろすときのみ弾くこと。３ 江戸初期の流行歌の一。寛永（1624～1644）のころ、吉原の遊女が歌いはじめたものという。
肩幅,かたはば,１ 両肩の端から端までの幅。２ 和裁で、身頃(みごろ)の肩山で背縫いから袖つけまでの幅。３ 世間・他人に対する面目。
片膝,かたひざ,片方のひざ。
片庇,かたびさし,１ 片流れのひさし。２ 粗末な差し掛けの屋根。３ 兜(かぶと)の眉庇(まびさし)。
片廂,かたびさし,１ 片流れのひさし。２ 粗末な差し掛けの屋根。３ 兜(かぶと)の眉庇(まびさし)。
肩肱,かたひじ,肩と、ひじ。
肩肘,かたひじ,肩と、ひじ。
片肱,かたひじ,片方のひじ。
片肘,かたひじ,片方のひじ。
帷子,かたびら,１ 裏をつけない衣服の総称。ひとえもの。２ 生絹(すずし)や麻布で仕立てた、夏に着るひとえの着物。３ 経帷子(きょうかたびら)のこと。４ 几帳(きちょう)や帳(とばり)などに用いて垂らす絹。夏は生絹(すずし)、冬は練り絹を用いた。
片鬢,かたびん,頭の左右いずれか一方の、わきの頭髪。
傍片,かたへら,対になっているものの一方。かたほう。
片偏,かたへん,漢字の偏の一。「版」「牒」などの「片」の称。
方偏,かたへん,漢字の偏の一。「旅」「族」などの「方」の称。ほうへん。
片帆,かたほ,１ 片方の帆。２ 横風を受けて帆走するとき、風をはらませるために、帆を一方に傾けて張ること。
片頬,かたほお,左右いずれか一方のほお。
片舞,かたまい,東遊(あずまあそ)びを構成する駿河舞・求子舞(もとめごまい)の二つの舞のうち、求子舞だけを舞うこと。
片前,かたまえ,１ 洋服の上着やコートなどで、打ち合わせが浅く縦1列のボタンで留めるようにしたもの。シングル。２ 着物の前を合わせたとき、外側になる部分。上前(うわまえ)。
片幕,かたまく,１ 能で、揚げ幕の客席から見て向かって右側を、少し片寄せて出入りすること。囃子方(はやしかた)・後見(こうけん)・語り間(あい)などの登場・退場に用いる。２ 歌舞伎劇場の舞台と客席を区切る幕の一つで、1枚の幕を一方から他方へ引いて開閉するもの。上方(かみがた)では中小芝居、江戸では大芝居でも用いた。
片町,かたまち,道路の片側にだけ家が建ち並んでいる町。
片身,かたみ,１ 身の半分。特に、魚の頭を切り、背骨を中心に両側に裂いた、その片方の身。半身(はんみ)。２ 衣服の身頃の片方。
傾山,かたむきやま,大分県と宮崎県の境にある山。海抜1602メートル。西に連なる祖母そぼ山とともに祖母傾国定公園の中心。
片目,かため,１ 片方の目。２ 片方の目が見えないこと。独眼。３ 鮃(ひらめ)また鰈(かれい)をいう女房詞。
堅餅,かたもち,１ 干してかたくした餅。２ 鏡餅を切り、または砕いて乾燥させたもの。
型物,かたもの,１ 型で作った陶器。２ 交趾焼(コーチやき)や古染付(こそめつけ)の香合(こうごう)のように、茶道具で一つの様式をなすもの。３ 演出や演技などが固定化している歌舞伎狂言。
固文,かたもん,織物の紋様を、糸を浮かさないで、かたく締めて織り出したもの。
固紋,かたもん,織物の紋様を、糸を浮かさないで、かたく締めて織り出したもの。
片屋,かたや,雨水が一方に多く流れ落ちるようにつくった屋根。片屋造り。
片矢,かたや,甲矢(はや)と乙矢(おとや)のように対になっているうちの、片方の矢。
肩山,かたやま,衣服の、前身頃(みごろ)と後身頃の肩での境目。
片山,かたやま,山の片側。また、一方が傾斜面になっている山。一説に、一つだけ孤立した山、また人里離れた山とも。
堅雪,かたゆき,一度解けかかった雪が、夜間の冷えこみで凍りついて堅くなったもの。
肩裄,かたゆき,和服の背縫いから袖口までの長さ。ゆき。
片裄,かたゆき,１ 衣服の左右の裄の片方。２ 着物を左右いずれかに片寄せて着ること。
語部,かたりべ,１ 古代、古伝承を語り伝え、公式の場で奏した部。平安時代には践祚(せんそ)大嘗祭(だいじょうさい)のとき、美濃・丹波・丹後・但馬(たじま)・因幡(いなば)・出雲・淡路の7か国から召されて古詞を奏した。かたらいべ。２ ある物事を後の代に語り伝える人。
型録,カタログ,目録。展示物・商品・営業内容などについての目録や案内書。
片輪,かたわ,二つある車輪の片方。
片脇,かたわき,１ 片方のわきの下から胸の側面にかけての辺り。２ かたわら。わき。３ 中心から離れた所。田舎。場末。
型枠,かたわく,所定の形にコンクリートを打ち込むのに用いる、木材や金属で組んだ仮設の枠。
下端,かたん,１ 物の下の方の端。２ 数学で、下界(かかい)の数のうちの最大の数の、もとの集合に対する称。 数学で、定積分で、積分区間の下の限界。下端(かたん)。
加担,かたん,１ 力添えをすること。仲間になること。２ 荷物を背負うこと。になうこと。
歌壇,かだん,歌人たちの社会。
華壇,かだん,華道の社会。華道界。
搗色,かちいろ,黒く見えるほど濃い藍色(あいいろ)。濃紺色。「かち」は「勝ち」に通じ、縁起をかついで武具の染め色や祝賀のときに用いられた。勝ち色。かち。かちんいろ。かついろ。
徒侍,かちざむらい,主君の外出時、徒歩で身辺警護を務めた下級武士。徒衆(かちしゅう)。かち。
家嫡,かちゃく,家のあととり。嫡子。けちゃく。
家中,かちゅう,１ 家の中。屋敷の中。２ 家族全員。いえじゅう。３ 江戸時代、大名の家臣の総称。藩士。また、藩。
火中,かちゅう,１ 燃えている火の中。２ 火の中に物を入れて焼くこと。
花柱,かちゅう,雌しべの、柱頭と子房との間の部分。柱頭についた花粉からこの中に花粉管が伸び、受精する。
佳調,かちょう,歌や音楽のよく整った調子。よい調べ。
家長,かちょう,一家の長。その家の主人。
花朝,かちょう,陰暦2月の異称。一説に、特に2月15日。
花鳥,かちょう,花と鳥。花または鳥。観賞したり、詩歌・絵画などの題材にする場合にいう。
課徴,かちょう,税を割り当て、取り立てること。
課長,かちょう,官庁・会社などで、一つの課を統括・管理する職。また、その人。
蚊帳,かちょう,１ 夏の夜、蚊や害虫を防ぐため、四隅をつって寝床を覆う道具。麻・木綿などで粗く織って作る。かちょう。
勝浦,かつうら,千葉県南東部、外房沿岸の市。漁業が盛ん。観光施設も多い。
滑液,かつえき,関節を包む膜（関節包）の内側にある滑膜から分泌される、無色または淡黄色で粘り気のある液体。ヒアルロン酸やたんぱく質などを含み、骨の摩擦を軽減したり、関節の動きを滑らかにするとともに、軟骨細胞への酸素・栄養分の供給、老廃物の排出などの役割を果たす。関節液。
鰹木,かつおぎ,神社・宮殿の、棟木の上に直角に並べた装飾の木。断面は円・角・五角形など。形がかつお節に似ているところからいう。
鰹鳥,かつおどり,１ ペリカン目カツオドリ科の鳥。全長76センチくらい。頭部と背面は黒褐色、腹は白。魚食性で、カツオの群れの上をよく飛ぶ。孤島の断崖(だんがい)・岩壁で繁殖。世界の熱帯海に分布。日本では、九州および伊豆七島以南の海上でみられる。２ ペリカン目カツオドリ科の鳥の総称。カツオドリ・アカアシカツオドリなど。
鰹節,かつおぶし,カツオの肉を蒸して干し固め、黴付(かびつ)けと日干しを繰り返したもの。削って料理にかけたり、だしを取ったりして用いる。うまみ成分であるイノシン酸を多量に含む。かつぶし。おかか。
画可,かっか,勅語・詔書などの年号の左上に、裁可したしるしとして、天皇が「可」という字を書くこと。また、その文字。
閣下,かっか,高位高官の人に対する敬称。多く、将官の軍人や勅任官以上の文官に対して用いた。
客懐,かっかい,旅先で故郷を思う心情。
渇感,かっかん,のどがかわいている感じ。
活眼,かつがん,物事の道理や本質をよく見分ける眼識。
画期,かっき,過去と新しい時代とを分けること。また、その区切り。
勝木,かつぎ,ヌルデの別名。
割球,かっきゅう,受精卵が二細胞期から胞胚期まで卵割を繰り返して生じた細胞。形態的にまだ分化をしていないもの。卵割球。
割拠,かっきょ,それぞれが自分の領地を根拠地として勢力を張ること。
滑空,かっくう,１ 航空機のエンジン停止状態や遅い回転状態での飛行、また、グライダーによる飛行にみられる、地表に対してある傾斜で降下する飛行状態。空中滑走。２ 空を滑るように飛行すること。鳥が広げた羽を動かさないで飛ぶことなど。
脚気,かっけ,ビタミンB1の欠乏により起こる病気。倦怠感(けんたいかん)・手足のしびれ・むくみなどから始まり、末梢神経の麻痺(まひ)や心臓衰弱を呈する。かつて日本で国民病とされた。
活計,かっけい,１ 暮らしを営むこと。また、その手段。生計。２ 豊かな暮らし。ぜいたく。
活劇,かつげき,１ 立ち回りなど動きの激しい場面を中心とした映画・演劇。アクションドラマ。２ 映画・演劇の立ち回りのように激しく派手な格闘。乱闘。
喀血,かっけつ,［名］(スル)気管支・肺などから出血して血を吐き出すこと。肺結核・肺癌(はいがん)・気管支拡張症などでみられる。
各戸,かっこ,それぞれの家。家ごと。
活語,かつご,１ 現在用いられている言葉。２ 活用語をいう古い名称。
郭公,かっこう,カッコウ目カッコウ科の鳥。全長約35センチ。全体に灰色で、腹に黒い横斑がある。ユーラシア・アフリカに分布。日本には夏鳥として渡来し、高原などでみられる。自分では巣を作らず、モズ・ホオジロなどの巣に托卵する。ひなは早く孵化(ふか)し、仮親の卵を巣の外へ放り出す習性がある。閑古鳥(かんこどり)。合法鳥(がっぽうどり)。かっこうどり。
恰好,かっこう,１ 外から見た事物の形。姿。また、身なり。２ 人に対して恥ずかしくない姿・形。整った形。体裁。３ 物事の状態。…のようなようす。４ 年齢がだいたいそのくらいであること。ちょうどその年くらいのようすであること。５ ふさわしいこと。似つかわしいこと。また、そのさま。６ 値がちょうど手ごろなこと。また、そのさま。
各国,かっこく,それぞれの国。
葛根,かっこん,クズの根。漢方で、発汗・解熱などに薬用。
滑剤,かつざい,機械などの摩擦を少なくし、滑りをよくするために使うもの。油や滑石など。
活殺,かっさつ,生かすことと殺すこと。生殺。
甲子,かっし,１ 干支(えと)の一。こうし。きのえね。２ 十干十二支のこと。えと。
活字,かつじ,１ 活版印刷に使う凸型の字型。古くは木製、のちには方形柱状の金属の一端の面に、文字を左右反対に浮き彫りにしたもの。これを組み並べて活版を作る。大きさは、号またはポイントで表し、新聞活字では倍数で表す。２ 印刷されたもの。本や雑誌。
葛飾,かつしか,１ もと下総(しもうさ)国の郡名。江戸時代には下総国と武蔵国の郡名。今の千葉・埼玉・東京にまたがる地域。２ 東京都北東部の区名。荒川放水路と江戸川に挟まれ、中川が貫流する。工業・住宅地。
活写,かっしゃ,物事のありさまを生き生きと描き出すこと。
褐色,かっしょく,黒みがかった茶色。
活錘,かっすい,くいを打ち込むのに使う重いおもり。綱・鎖などをつけて滑車で引き上げ、くいの頭部に落として打ち込む。
渇水,かっすい,雨が降らないため、川・池沼などの水がかれること。
滑石,かっせき,マグネシウムを含む含水珪酸塩(けいさんえん)鉱物。白色または緑灰色の軟らかい鉱物で、ろうのような感触がある。三斜晶系・単斜晶系。粉末は紙・化粧品・医薬品の増量剤などに用いる。タルク。
割線,かっせん,円と二点で交わる直線。また、曲線と二点以上で交わる直線。
褐藻,かっそう,藻類の一群。ほとんどが海産。体制が発達し、外形上、根・茎・葉に区別できるものもある。クロロフィルのほかフコキサンチンなどの色素をもち、褐色・黄褐色を呈する。コンブ・ワカメ・ホンダワラなど。褐藻類。褐藻植物。
活塞,かっそく,ピストンのこと。
滑沢,かったく,なめらかでつやがあること。また、そのさま。
褐炭,かったん,炭化の程度の低い、暗褐色の石炭。水分・揮発分を多く含み、燃やすとすすが多く出て、臭気が強く、火力は弱く、灰を多く残す。
活着,かっちゃく,移植や挿し木・接ぎ木をした植物が、根づいて生長すること。
甲冑,かっちゅう,戦いのとき身を守るために着用する武具。胴体を覆う甲(よろい)と、頭にかぶる冑(かぶと)。
葛藤,かっとう,１ 人と人が互いに譲らず対立し、いがみ合うこと。２ 心の中に相反する動機・欲求・感情などが存在し、そのいずれをとるか迷うこと。
滑道,かつどう,山地で伐採した木材の搬出路。傾斜面を掘り下げて道をつけ、その所々に丸太を敷いて木材の滑り落ちをよくしたもの。
勝沼,かつぬま,山梨県甲州市の地名。旧町名。甲府盆地の東部にあり、古くからブドウの産地として知られる。甲州街道の宿場町として発達。
鹿角,かづの,秋田県北東部の市。リンゴ栽培や、酪農などが盛ん。尾去沢(おさりざわ)鉱山があった。八幡平(はちまんたい)・十和田湖への観光基地。
